id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Gabby,Street,streega01,1912,1931,18,1913 - 1930,
2,Buck,Ridgley,ridglbu01,1922,1931,8,1923 - 1930,
3,John,Donaldson,donaljo03,1924,1931,6,1925 - 1930,
4,Jack,Berly,berlyja01,1924,1931,6,1925 - 1930,
5,Bill,Harris,harribi01,1924,1931,6,1925 - 1930,
6,Charlie,Beverly,beverch01,1925,1931,5,1926 - 1930,
7,Ted,Page,pagete01,1926,1931,4,1927 - 1930,
8,Pea Ridge,Day,daype01,1926,1931,4,1927 - 1930,
9,Bill,McCall,mccalbi01,1926,1931,4,1927 - 1930,
10,Jack,Marshall,marshja03,1926,1931,4,1927 - 1930,
11,Slim,Branham,branhsl01,1926,1931,4,1927 - 1930,
12,Jack,Wallace,wallaja03,1926,1931,4,1927 - 1930,
13,Jim,Brillheart,brillji01,1927,1931,3,1928 - 1930,
14,Tom,Finley,finleto01,1927,1931,3,1928 - 1930,
15,Augustus,Saunders,saundau01,1927,1931,3,1928 - 1930,
16,Joe,Scott,scottjo02,1927,1931,3,1928 - 1930,
17,Stew,Bolen,bolenst01,1927,1931,3,1928 - 1930,
18,Fay,Thomas,thomafa01,1927,1931,3,1928 - 1930,
19,Edward,Chapman,chapmed02,1927,1931,3,1928 - 1930,
20,Jess,Doyle,doyleje01,1927,1931,3,1928 - 1930,
21,Ike,Eichrodt,eichrik01,1927,1931,3,1928 - 1930,
22,Lamon,Dillard,dillala01,1927,1931,3,1928 - 1930,
23,Anderson,Pryor,pryoran01,1927,1931,3,1928 - 1930,
24,Bill,Pryor,pryorbi01,1927,1931,3,1928 - 1930,
25,Newt,Robinson,robinne02,1927,1931,3,1928 - 1930,
26,Ed,Baecht,baeched01,1928,1931,2,1929 - 1930,
27,Fred,Bennett,bennefr02,1928,1931,2,1929 - 1930,
28,George,Dixon,dixonge01,1928,1931,2,1929 - 1930,
29,Johnnie Bob,Dixon,dixonjo01,1928,1931,2,1929 - 1930,
30,Johnny,Gill,gilljo01,1928,1931,2,1929 - 1930,
31,Orville,Singer,singeor01,1928,1931,2,1929 - 1930,
32,Ted,Stockard,stockte01,1928,1931,2,1929 - 1930,
33,Tex,Burnett,burnete01,1928,1931,2,1929 - 1930,
34,Walt,Tauscher,tauscwa01,1928,1931,2,1929 - 1930,
35,Dave,Thomas,thomada04,1928,1931,2,1929 - 1930,
36,Dave,Malarcher,malarda01,1928,1931,2,1929 - 1930,
37,Al,Van Camp,vancaal01,1928,1931,2,1929 - 1930,
38,Larry,Bettencourt,bettela01,1928,1931,2,1929 - 1930,
39,Jim,Weaver,weaveji01,1928,1931,2,1929 - 1930,
40,Lefty,Weinert,weinele01,1928,1931,2,1929 - 1930,
41,Johnny,Welch,welchjo01,1928,1931,2,1929 - 1930,
42,Hal,Wiltse,wiltsha01,1928,1931,2,1929 - 1930,
43,Alto,Lane,laneal01,1929,1931,1,1930 - 1930,
44,Casper,Asbjornson,asbjoca01,1929,1931,1,1930 - 1930,
45,Alonzo,Boone,booneal01,1929,1931,1,1930 - 1930,
46,Richard,Cannon,cannori01,1929,1931,1,1930 - 1930,
47,Johnny,Moore,moorejo01,1929,1931,1,1930 - 1930,
48,Wilcy,Moore,moorewi01,1929,1931,1,1930 - 1930,
49,Jack,Ogden,ogdenja01,1929,1931,1,1930 - 1930,
50,Will,Owens,owenswi01,1929,1931,1,1930 - 1930,
51,Porter,Charleston,charlpo01,1929,1931,1,1930 - 1930,
52,Eddie,Phillips,philled01,1929,1931,1,1930 - 1930,
53,Diamond,Pipkins,pipkidi01,1929,1931,1,1930 - 1930,
54,Sarge,Connally,connasa01,1929,1931,1,1930 - 1930,
55,Estel,Crabtree,crabtes01,1929,1931,1,1930 - 1930,
56,Nolen,Richardson,richano01,1929,1931,1,1930 - 1930,
57,Sam,Crawford,crawfsa02,1929,1931,1,1930 - 1930,
58,Eddie,Delker,delkeed01,1929,1931,1,1930 - 1930,
59,Edd,Roush,roushed01,1929,1931,1,1930 - 1930,
60,Nick,Altrock,altroni01,1929,1931,1,1930 - 1930,
61,Joe,Dugan,duganjo01,1929,1931,1,1930 - 1930,
62,Earl,Sheely,sheelea01,1929,1931,1,1930 - 1930,
63,Frank,Sigafoos,sigaffr01,1929,1931,1,1930 - 1930,
64,Eddie,Dwight,dwighed01,1929,1931,1,1930 - 1930,
65,Neck,Stanley,stanlne01,1929,1931,1,1930 - 1930,
66,Willie,Gisentaner,gisenwi01,1929,1931,1,1930 - 1930,
67,Mike,Gonzalez,gonzami01,1929,1931,1,1930 - 1930,
68,Ed,Strelecki,streled01,1929,1931,1,1930 - 1930,
69,Doug,Taitt,taittdo01,1929,1931,1,1930 - 1930,
70,Johnny,Grabowski,grabojo01,1929,1931,1,1930 - 1930,
71,Earl,Grace,graceea01,1929,1931,1,1930 - 1930,
72,George,Grant,grantge02,1929,1931,1,1930 - 1930,
73,Perry,Hall,hallpe01,1929,1931,1,1930 - 1930,
74,Pat,Veltman,veltmpa01,1929,1931,1,1930 - 1930,
75,Hoss,Walker,walkeho01,1929,1931,1,1930 - 1930,
76,Walter,Harper,harpewa01,1929,1931,1,1930 - 1930,
77,Pinky,Ward,wardpi02,1929,1931,1,1930 - 1930,
78,Jasper,Washington,washija01,1929,1931,1,1930 - 1930,
79,Bucky,Harris,harribu01,1929,1931,1,1930 - 1930,
80,Rats,Henderson,hendera01,1929,1931,1,1930 - 1930,
81,Johnny,Jones,jonesjo03,1929,1931,1,1930 - 1930,
82,Elbert,Williams,williel01,1929,1931,1,1930 - 1930,
83,Buck,Jordan,jordabu01,1929,1931,1,1930 - 1930,
84,Nip,Winters,winteni01,1929,1931,1,1930 - 1930,
