id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Harry,Smith,smithha01,1877,1889,11,1878 - 1888,
2,Piggy,Ward,wardpi01,1883,1889,5,1884 - 1888,
3,Joe,Gunson,gunsojo01,1884,1889,4,1885 - 1888,
4,Bill,Hutchison,hutchbi01,1884,1889,4,1885 - 1888,
5,Chuck,Lauer,lauerch01,1884,1889,4,1885 - 1888,
6,Billy,Alvord,alvorbi01,1885,1889,3,1886 - 1888,
7,Jim,Conway,conwaji01,1885,1889,3,1886 - 1888,
8,Frank,Foreman,foremfr01,1885,1889,3,1886 - 1888,
9,Tom,Lovett,lovetto01,1885,1889,3,1886 - 1888,
10,Dan,Stearns,stearec01,1885,1889,3,1886 - 1888,
11,Joe,Visner,visnejo01,1885,1889,3,1886 - 1888,
12,Pete,Wood,woodpe01,1885,1889,3,1886 - 1888,
13,Harry,Decker,deckeha01,1886,1889,2,1887 - 1888,
14,Rudy,Kemmler,kemmlru01,1886,1889,2,1887 - 1888,
15,Lefty,Marr,marrle01,1886,1889,2,1887 - 1888,
16,Tom,Quinn,quinnto01,1886,1889,2,1887 - 1888,
17,Ed,Beecher,beeched01,1887,1889,1,1888 - 1888,
18,Bill,Bishop,bishobi01,1887,1889,1,1888 - 1888,
19,Bill,Collins,collibi01,1887,1889,1,1888 - 1888,
20,Ed,Flanagan,flanaed01,1887,1889,1,1888 - 1888,
21,Jim,Manning,manniji01,1887,1889,1,1888 - 1888,
22,John,Sowders,sowdejo01,1887,1889,1,1888 - 1888,
23,Charlie,Sprague,spragch01,1887,1889,1,1888 - 1888,
24,Patsy,Tebeau,tebeapa01,1887,1889,1,1888 - 1888,
