id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Vicente,Romo,romovi01,1974,1982,7,1975 - 1981,
2,Alex,Taveras,taveral01,1976,1982,5,1977 - 1981,
3,Tim,Conroy,conroti01,1978,1982,3,1979 - 1981,
4,Rick,Sweet,sweetri01,1978,1982,3,1979 - 1981,
5,Steve,Baker,bakerst01,1979,1982,2,1980 - 1981,
6,Bob,James,jamesbo01,1979,1982,2,1980 - 1981,
7,Pete,Hernandez,hernape01,1979,1982,2,1980 - 1981,
8,Jim,Lewis,lewisji01,1979,1982,2,1980 - 1981,
9,Pete,Ladd,laddpe01,1979,1982,2,1980 - 1981,
10,Mike,Chris,chrismi01,1979,1982,2,1980 - 1981,
11,Mike,Morgan,morgami01,1979,1982,2,1980 - 1981,
12,Butch,Benton,bentobu01,1980,1982,1,1981 - 1981,
13,Manny,Castillo,castima01,1980,1982,1,1981 - 1981,
14,Rod,Craig,craigro02,1980,1982,1,1981 - 1981,
15,Todd,Cruz,cruzto02,1980,1982,1,1981 - 1981,
16,John,Flinn,flinnjo01,1980,1982,1,1981 - 1981,
17,Marv,Foley,foleyma01,1980,1982,1,1981 - 1981,
18,Ross,Grimsley,grimsro02,1980,1982,1,1981 - 1981,
19,Scott,Holman,holmasc01,1980,1982,1,1981 - 1981,
20,Don,Hood,hooddo01,1980,1982,1,1981 - 1981,
21,Randy,Johnson,johnsra03,1980,1982,1,1981 - 1981,
22,Rudy,Law,lawru01,1980,1982,1,1981 - 1981,
23,Jeff,Little,littlje01,1980,1982,1,1981 - 1981,
24,Bruce,Bochy,bochybr01,1980,1982,1,1981 - 1981,
25,Jim,Barr,barrji01,1980,1982,1,1981 - 1981,
26,Manny,Mota,motama01,1980,1982,1,1981 - 1981,
27,Randy,Niemann,niemara01,1980,1982,1,1981 - 1981,
28,Dan,Norman,normada01,1980,1982,1,1981 - 1981,
29,John,Pacella,paceljo01,1980,1982,1,1981 - 1981,
30,David,Palmer,palmeda01,1980,1982,1,1981 - 1981,
31,Domingo,Ramos,ramosdo01,1980,1982,1,1981 - 1981,
32,Eric,Rasmussen,rasmuer01,1980,1982,1,1981 - 1981,
33,Floyd,Rayford,rayfofl01,1980,1982,1,1981 - 1981,
34,Mike,Richardt,richami01,1980,1982,1,1981 - 1981,
35,Bombo,Rivera,riverbo01,1980,1982,1,1981 - 1981,
36,Bert,Roberge,roberbe01,1980,1982,1,1981 - 1981,
37,Joe,Beckwith,beckwjo01,1980,1982,1,1981 - 1981,
38,Manny,Sarmiento,sarmima01,1980,1982,1,1981 - 1981,
39,Ken,Schrom,schroke01,1980,1982,1,1981 - 1981,
40,Don,Stanhouse,stanhdo01,1980,1982,1,1981 - 1981,
41,Dave,Stegman,stegmda01,1980,1982,1,1981 - 1981,
42,Phil,Mankowski,mankoph01,1980,1982,1,1981 - 1981,
43,Kevin,Bell,bellke01,1980,1982,1,1981 - 1981,
44,Dave,Tomlin,tomlida01,1980,1982,1,1981 - 1981,
45,Pat,Underwood,underpa01,1980,1982,1,1981 - 1981,
46,Jesus,Vega,vegaje01,1980,1982,1,1981 - 1981,
47,Sandy,Wihtol,wihtosa01,1980,1982,1,1981 - 1981,
