id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Walt,McKeel,mckeewa01,1997,2002,4,1998 - 2001,
2,Darrell,May,mayda02,1997,2002,4,1998 - 2001,"1998 - NPB, Hanshin Tigers; 1999 - NPB, Hanshin Tigers; 2000 - NPB, Yomiuri Giants; 2001 - NPB, Yomiuri Giants"
3,Salomon,Torres,torresa01,1997,2002,4,1998 - 2001,
4,Joe,Roa,roajo01,1997,2002,4,1998 - 2001,
5,Bryan,Corey,coreybr01,1998,2002,3,1999 - 2001,
6,Marty,Malloy,malloma01,1998,2002,3,1999 - 2001,
7,Jamie,Walker,walkeja01,1998,2002,3,1999 - 2001,
8,Travis,Smith,smithtr01,1998,2002,3,1999 - 2001,
9,Aaron,Small,smallaa01,1998,2002,3,1999 - 2001,
10,Brian,Shouse,shousbr01,1998,2002,3,1999 - 2001,
11,Seth,Greisinger,greisse01,1998,2002,3,1999 - 2001,
12,Chris,Hammond,hammoch01,1998,2002,3,1999 - 2001,
13,Oscar,Henriquez,henrios01,1998,2002,3,1999 - 2001,
14,Izzy,Molina,moliniz01,1998,2002,3,1999 - 2001,
15,Jason,Phillips,phillja03,1999,2002,2,2000 - 2001,
16,Wilson,Alvarez,alvarwi01,1999,2002,2,2000 - 2001,
17,Mike,Porzio,porzimi01,1999,2002,2,2000 - 2001,
18,Carlos,Baerga,baergca01,1999,2002,2,2000 - 2001,
19,Brian,Banks,banksbr01,1999,2002,2,2000 - 2001,"2000 - NPB, Fukuoka Daiei Hawks"
20,Nerio,Rodriguez,rodrine01,1999,2002,2,2000 - 2001,
21,Michael,Tejera,tejermi01,1999,2002,2,2000 - 2001,
22,Javier,Valentin,valenja01,1999,2002,2,2000 - 2001,
23,Micah,Bowie,bowiemi01,1999,2002,2,2000 - 2001,
24,Tony,Tarasco,tarasto01,1999,2002,2,2000 - 2001,
25,Donovan,Osborne,osbordo01,1999,2002,2,2000 - 2001,
26,Lance,Carter,cartela02,1999,2002,2,2000 - 2001,
27,Mike,Caruso,carusmi01,1999,2002,2,2000 - 2001,
28,Kevin,Orie,orieke01,1999,2002,2,2000 - 2001,
29,Juan,Alvarez,alvarju01,2000,2002,1,2001 - 2001,
30,Shane,Andrews,andresh01,2000,2002,1,2001 - 2001,
31,Kevin,Barker,barkeke01,2000,2002,1,2001 - 2001,
32,Mike,Benjamin,benjami01,2000,2002,1,2001 - 2001,
33,Kris,Benson,bensokr01,2000,2002,1,2001 - 2001,
34,Jason,Boyd,boydja02,2000,2002,1,2001 - 2001,
35,Raul,Chavez,chavera01,2000,2002,1,2001 - 2001,
36,Ivan,Cruz,cruziv01,2000,2002,1,2001 - 2001,"2001 - NPB, Hanshin Tigers"
37,Travis,Dawkins,dawkitr01,2000,2002,1,2001 - 2001,
38,Kory,DeHaan,dehaako01,2000,2002,1,2001 - 2001,
39,Sean,DePaula,depause01,2000,2002,1,2001 - 2001,
40,Morgan,Ensberg,ensbemo01,2000,2002,1,2001 - 2001,
41,Scott,Erickson,ericksc01,2000,2002,1,2001 - 2001,
42,Matt,Franco,francma01,2000,2002,1,2001 - 2001,
43,Ross,Gload,gloadro01,2000,2002,1,2001 - 2001,
44,Chris,Haney,haneych01,2000,2002,1,2001 - 2001,"2001 - NPB, Fukuoka Daiei Hawks"
45,Darren,Holmes,holmeda01,2000,2002,1,2001 - 2001,
46,Bobby,Jones,jonesbo04,2000,2002,1,2001 - 2001,
47,Felix,Jose,josefe01,2000,2002,1,2001 - 2001,
48,Peter,Munro,munrope01,2000,2002,1,2001 - 2001,
49,Joe,Nathan,nathajo01,2000,2002,1,2001 - 2001,
50,Oswaldo,Mairena,maireos01,2000,2002,1,2001 - 2001,
51,Matt,Kinney,kinnema01,2000,2002,1,2001 - 2001,
52,Pablo,Ozuna,ozunapa01,2000,2002,1,2001 - 2001,
53,Jose,Parra,parrajo01,2000,2002,1,2001 - 2001,
54,Eduardo,Perez,perezed01,2000,2002,1,2001 - 2001,"2001 - NPB, Hanshin Tigers"
55,Yorkis,Perez,perezyo01,2000,2002,1,2001 - 2001,
56,Chan,Perry,perrych01,2000,2002,1,2001 - 2001,
57,Mike,Mahoney,mahonmi02,2000,2002,1,2001 - 2001,
58,Mitch,Meluskey,melusmi01,2000,2002,1,2001 - 2001,
59,Rodrigo,Lopez,lopezro01,2000,2002,1,2001 - 2001,
60,Jose,Rodriguez,rodrijo02,2000,2002,1,2001 - 2001,
61,Kent,Mercker,merckke01,2000,2002,1,2001 - 2001,
62,Julio,Santana,santaju01,2000,2002,1,2001 - 2001,
63,George,Lombard,lombage01,2000,2002,1,2001 - 2001,
64,Brian,Lesher,leshebr01,2000,2002,1,2001 - 2001,
65,Dan,Smith,smithda06,2000,2002,1,2001 - 2001,
66,Greg,LaRocca,larocgr01,2000,2002,1,2001 - 2001,
67,Garrett,Stephenson,stephga01,2000,2002,1,2001 - 2001,
68,Todd,Stottlemyre,stottto01,2000,2002,1,2001 - 2001,
69,Everett,Stull,stullev01,2000,2002,1,2001 - 2001,
70,Pedro,Swann,swannpe01,2000,2002,1,2001 - 2001,
71,Jay,Canizaro,canizja01,2000,2002,1,2001 - 2001,
72,Gabe,Molina,molinga01,2000,2002,1,2001 - 2001,
73,Jay,Tessmer,tessmja01,2000,2002,1,2001 - 2001,
74,David,Lamb,lambda01,2000,2002,1,2001 - 2001,
75,T. J.,Tucker,tucketj01,2000,2002,1,2001 - 2001,
76,Andrew,Lorraine,lorraan01,2000,2002,1,2001 - 2001,
77,Mo,Vaughn,vaughmo01,2000,2002,1,2001 - 2001,
78,Danny,Klassen,klassda01,2000,2002,1,2001 - 2001,
79,Mark,Watson,watsoma01,2000,2002,1,2001 - 2001,
80,Chris,Widger,widgech01,2000,2002,1,2001 - 2001,
81,Dewayne,Wise,wisede01,2000,2002,1,2001 - 2001,
