id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Paul,Ratliff,ratlipa01,1963,1970,6,1964 - 1969,
2,Jay,Ward,wardja01,1964,1970,5,1965 - 1969,"1966 - NPB, Chunichi Dragons"
3,Doc,Edwards,edwardo01,1965,1970,4,1966 - 1969,
4,Aubrey,Gatewood,gatewau01,1965,1970,4,1966 - 1969,
5,Floyd,Weaver,weavefl01,1965,1970,4,1966 - 1969,
6,Brock,Davis,davisbr02,1966,1970,3,1967 - 1969,
7,Bill,Faul,faulbi01,1966,1970,3,1967 - 1969,
8,Adrian,Garrett,garread01,1966,1970,3,1967 - 1969,
9,George,Kopacz,kopacge01,1966,1970,3,1967 - 1969,
10,Willie,Montanez,montawi01,1966,1970,3,1967 - 1969,
11,Julio,Navarro,navarju01,1966,1970,3,1967 - 1969,
12,Bruce,Brubaker,brubabr01,1967,1970,2,1968 - 1969,
13,Jim,Cosman,cosmaji01,1967,1970,2,1968 - 1969,
14,Bill,Dillman,dillmbi01,1967,1970,2,1968 - 1969,
15,Aurelio,Monteagudo,monteau01,1967,1970,2,1968 - 1969,
16,Fred,Norman,normafr01,1967,1970,2,1968 - 1969,
17,Darrell,Osteen,osteeda01,1967,1970,2,1968 - 1969,
18,Orlando,Peña,penaor01,1967,1970,2,1968 - 1969,
19,Roberto,Rodriguez,rodriro01,1967,1970,2,1968 - 1969,
20,Billy,Sorrell,sorrebi01,1967,1970,2,1968 - 1969,
21,Les,Cain,cainle01,1968,1970,1,1969 - 1969,
22,Rob,Gardner,gardnro01,1968,1970,1,1969 - 1969,
23,Cleo,James,jamescl01,1968,1970,1,1969 - 1969,
24,Mike,Jorgensen,jorgemi01,1968,1970,1,1969 - 1969,
25,Hal,King,kingha01,1968,1970,1,1969 - 1969,
26,Hal,McRae,mcraeha01,1968,1970,1,1969 - 1969,
27,Dick,Nen,nendi01,1968,1970,1,1969 - 1969,
28,Bill,Plummer,plummbi01,1968,1970,1,1969 - 1969,
29,Ken,Sanders,sandeke01,1968,1970,1,1969 - 1969,
30,Joe,Verbanic,verbajo01,1968,1970,1,1969 - 1969,
