id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Curtis,Henderson,hendecu01,1942,1946,3,1943 - 1945,
2,Tommy,Henrich,henrito01,1942,1946,3,1943 - 1945,
3,Billy,Hitchcock,hitchbi01,1942,1946,3,1943 - 1945,
4,Lefty,Hoerst,hoersle01,1942,1946,3,1943 - 1945,
5,Sid,Hudson,hudsosi01,1942,1946,3,1943 - 1945,
6,Sammy,Hughes,hughesa01,1942,1946,3,1943 - 1945,
7,Tommy,Hughes,hugheto04,1942,1946,3,1943 - 1945,
8,Clarence,Isreal,isreacl01,1942,1946,3,1943 - 1945,
9,Tice,James,jamesti01,1942,1946,3,1943 - 1945,
10,Connie,Johnson,johnsco01,1942,1946,3,1943 - 1945,
11,Jake,Jones,jonesja03,1942,1946,3,1943 - 1945,
12,Wally,Judnich,judniwa01,1942,1946,3,1943 - 1945,
13,Bill,Kennedy,kennebi01,1942,1946,3,1943 - 1945,
14,Bob,Kennedy,kennebo01,1942,1946,3,1943 - 1945,
15,Jack,Knott,knottja01,1942,1946,3,1943 - 1945,
16,Dave,Koslo,kosloda01,1942,1946,3,1943 - 1945,
17,Joe,Krakauskas,krakajo01,1942,1946,3,1943 - 1945,
18,Emil,Kush,kushem01,1942,1946,3,1943 - 1945,
19,Ray,Lamanno,lamanra01,1942,1946,3,1943 - 1945,
20,Bob,Lemon,lemonbo01,1942,1946,3,1943 - 1945,
21,Johnny,Lipon,liponjo01,1942,1946,3,1943 - 1945,
22,Dario,Lodigiani,lodigda01,1942,1946,3,1943 - 1945,
23,Ted,Lyons,lyonste01,1942,1946,3,1943 - 1945,
24,Hal,Manders,mandeha01,1942,1946,3,1943 - 1945,
25,Willard,Marshall,marshwi01,1942,1946,3,1943 - 1945,
26,Barney,McCosky,mccosba01,1942,1946,3,1943 - 1945,
27,Henry,McHenry,mchenhe01,1942,1946,3,1943 - 1945,
28,Glenn,McQuillen,mcquigl01,1942,1946,3,1943 - 1945,
29,Buster,Mills,millsbu01,1942,1946,3,1943 - 1945,
30,Johnny,Mize,mizejo01,1942,1946,3,1943 - 1945,
31,Terry,Moore,moorete01,1942,1946,3,1943 - 1945,
32,Howie,Moss,mossho01,1942,1946,3,1943 - 1945,
33,Vern,Olsen,olsenve01,1942,1946,3,1943 - 1945,
34,Pat,Patterson,pattepa02,1942,1946,3,1943 - 1945,
35,Ike,Pearson,pearsik01,1942,1946,3,1943 - 1945,
36,Len,Perme,permele01,1942,1946,3,1943 - 1945,
37,Johnny,Pesky,peskyjo01,1942,1946,3,1943 - 1945,
38,Pee Wee,Reese,reesepe01,1942,1946,3,1943 - 1945,
39,Pete,Reiser,reisepe01,1942,1946,3,1943 - 1945,
40,Ken,Richardson,richake01,1942,1946,3,1943 - 1945,
41,Marv,Rickert,rickema01,1942,1946,3,1943 - 1945,
42,Lew,Riggs,riggsle01,1942,1946,3,1943 - 1945,
43,Johnny,Rigney,rignejo01,1942,1946,3,1943 - 1945,
44,Phil,Rizzuto,rizzuph01,1942,1946,3,1943 - 1945,
45,Skippy,Roberge,robersk02,1942,1946,3,1943 - 1945,
46,Eddie,Robinson,robined01,1942,1946,3,1943 - 1945,
47,Stan,Rojek,rojekst01,1942,1946,3,1943 - 1945,
48,Rip,Russell,russeri01,1942,1946,3,1943 - 1945,
49,Johnny,Sain,sainjo01,1942,1946,3,1943 - 1945,
50,Bob,Savage,savagbo01,1942,1946,3,1943 - 1945,
51,Bob,Scheffing,schefbo01,1942,1946,3,1943 - 1945,
52,Johnny,Schmitz,schmijo01,1942,1946,3,1943 - 1945,
53,Hal,Schumacher,schumha02,1942,1946,3,1943 - 1945,
54,Ted,Sepkowski,sepkote01,1942,1946,3,1943 - 1945,
55,Sibby,Sisti,sistisi01,1942,1946,3,1943 - 1945,
56,Enos,Slaughter,slaugen01,1942,1946,3,1943 - 1945,
57,Eugene,Smith,smitheu01,1942,1946,3,1943 - 1945,
58,Blas,Monaco,monacbl01,1937,1946,8,1938 - 1945,
59,Gene,Smith,smithge05,1942,1946,3,1943 - 1945,
60,Warren,Spahn,spahnwa01,1942,1946,3,1943 - 1945,
61,Lou,Stringer,strinlo01,1942,1946,3,1943 - 1945,
62,Ted,Strong,stronte01,1942,1946,3,1943 - 1945,
63,Bobby,Sturgeon,sturgbo01,1942,1946,3,1943 - 1945,
64,Birdie,Tebbetts,tebbebi01,1942,1946,3,1943 - 1945,
65,Gene,Thompson,thompju01,1942,1946,3,1943 - 1945,
66,Clyde,Vollmer,vollmcl01,1942,1946,3,1943 - 1945,
67,Charlie,Wagner,wagnech01,1942,1946,3,1943 - 1945,
68,Jack,Wallaesa,wallaja02,1942,1946,3,1943 - 1945,
