id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Bill,Smiley,smilebi01,1874,1882,7,1875 - 1881,
2,Harry,Arundel,arundha01,1875,1882,6,1876 - 1881,
3,Harry,Luff,luffhe01,1875,1882,6,1876 - 1881,
4,Jim,Clinton,clintji01,1876,1882,5,1877 - 1881,
5,George,Seward,sewarge01,1876,1882,5,1877 - 1881,
6,Joe,Battin,battijo01,1877,1882,4,1878 - 1881,
7,Jack,Gleason,gleasja01,1877,1882,4,1878 - 1881,
8,Jim,Holdsworth,holdsji01,1877,1882,4,1878 - 1881,
9,Ned,Cuthbert,cuthbne01,1877,1882,4,1878 - 1881,
10,Jumbo,Latham,lathaju01,1877,1882,4,1878 - 1881,
11,Dave,Rowe,roweda01,1877,1882,4,1878 - 1881,
12,Charlie,Waitt,waittch01,1877,1882,4,1878 - 1881,
13,Jake,Goodman,goodmja01,1878,1882,3,1879 - 1881,
14,Russ,McKelvy,mckelru01,1878,1882,3,1879 - 1881,
15,Sam,Weaver,weavesa01,1878,1882,3,1879 - 1881,
16,John,Kelly,kellyjo01,1879,1882,2,1880 - 1881,
17,Frank,Decker,deckefr01,1879,1882,2,1880 - 1881,
18,Tom,Dolan,dolanto01,1879,1882,2,1880 - 1881,
19,Jimmy,Macullar,maculji01,1879,1882,2,1880 - 1881,
20,Bobby,Mitchell,mitchbo01,1879,1882,2,1880 - 1881,
21,Harry,Salisbury,salisha01,1879,1882,2,1880 - 1881,
22,John,Shoup,shoupjo01,1879,1882,2,1880 - 1881,
23,George,Strief,striege01,1879,1882,2,1880 - 1881,
24,Amos,Booth,bootham01,1880,1882,1,1881 - 1881,
25,Mike,Mansell,mansemi01,1880,1882,1,1881 - 1881,
26,Bill,McGunnigle,mcgunbi01,1880,1882,1,1881 - 1881,
27,Fatty,Briody,briodfa01,1880,1882,1,1881 - 1881,
28,Jerry,Dorgan,dorgaje01,1880,1882,1,1881 - 1881,
29,Tricky,Nichols,nichotr01,1880,1882,1,1881 - 1881,
30,Denny,Driscoll,driscde01,1880,1882,1,1881 - 1881,
31,Dude,Esterbrook,esterdu01,1880,1882,1,1881 - 1881,
32,Lou,Say,saylo01,1880,1882,1,1881 - 1881,
33,Charles,Fulmer,fulmech01,1880,1882,1,1881 - 1881,
34,Bill,Harbridge,harbibi01,1880,1882,1,1881 - 1881,
35,Tom,Kearns,kearnto01,1880,1882,1,1881 - 1881,
36,Joe,Sommer,sommejo01,1880,1882,1,1881 - 1881,
37,Joe,Straub,straujo01,1880,1882,1,1881 - 1881,
38,Jim,Keenan,keenaji01,1880,1882,1,1881 - 1881,
39,Ed,Cogswell,cogswed01,1880,1882,1,1881 - 1881,
40,Oscar,Walker,walkeos01,1880,1882,1,1881 - 1881,
41,Denny,Mack,mackde01,1880,1882,1,1881 - 1881,
42,Harry,Wheeler,wheelha01,1880,1882,1,1881 - 1881,
