id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Hernan,Iribarren,iribahe01,2009,2016,6,2010 - 2015,"2010 - Triple-A, Oklahoma City RedHawks, Texas Rangers; 2012 - Triple-A, Colorado Springs Sky Sox, Colorado Rockies; 2013 - Triple-A, Colorado Springs Sky Sox, Colorado Rockies; 2014 - Triple-A, Louisville Bats, Cincinnati Reds; 2014 - Winter Leagues, Cardenales de Lara, Office of the Commissioner; 2015 - Triple-A, Louisville Bats, Cincinnati Reds; 2015 - Winter Leagues, Caribes de Anzoategui, Office of the Commissioner"
2,Chris,Smith,smithch07,2010,2016,5,2011 - 2015,"2011 - Triple-A, Tacoma Rainiers, Seattle Mariners; 2014 - Class A, Charleston RiverDogs, New York Yankees; 2014 - Class A Advanced, Tampa Yankees, New York Yankees; 2014 - Triple-A, El Paso Chihuahuas, San Diego Padres; 2014 - Winter Leagues, Tigres de Aragua, Office of the Commissioner; 2015 - Class A Advanced, Dunedin Blue Jays, Tampa Yankees, New York Yankees, Toronto Blue Jays; 2015 - Double-A, New Hampshire Fisher Cats, San Antonio Missions, Trenton Thunder, New York Yankees, San Diego Padres, Toronto Blue Jays; 2015 - Triple-A, El Paso Chihuahuas, San Diego Padres; 2015 - Winter Leagues, Gigantes de Carolina, Office of the Commissioner"
3,Cedric,Hunter,huntece01,2011,2016,4,2012 - 2015,"2012 - Triple-A, Memphis Redbirds, St. Louis Cardinals; 2012 - Major League Baseball, Sacramento River Cats, Oakland Athletics; 2013 - Double-A, Akron Aeros, Cleveland Guardians; 2013 - Triple-A, Columbus Clippers, Cleveland Guardians; 2014 - Double-A, Mississippi Braves, Atlanta Braves; 2015 - Triple-A, Gwinnett Braves, Atlanta Braves"
4,Frank,Herrmann,herrmfr01,2012,2016,3,2013 - 2015,"2014 - Triple-A, Columbus Clippers, Cleveland Guardians; 2015 - Triple-A, Indianapolis Indians, Salt Lake Bees, Los Angeles Angels, Pittsburgh Pirates"
5,Manny,Pina,pinama01,2012,2016,3,2013 - 2015,"2013 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2013 - Triple-A, Omaha Storm Chasers, Kansas City Royals; 2014 - Double-A, Jackson Generals, Seattle Mariners; 2014 - Triple-A, Tacoma Rainiers, Toledo Mud Hens, Detroit Tigers, Seattle Mariners; 2015 - Triple-A, Toledo Mud Hens, Detroit Tigers"
6,Dylan,Bundy,bundydy01,2012,2016,3,2013 - 2015,"2014 - Class A Advanced, Frederick Keys, Baltimore Orioles; 2014 - Class A Short Season, Aberdeen IronBirds, Baltimore Orioles; 2015 - Double-A, Bowie Baysox, Baltimore Orioles; 2015 - Winter Leagues, Peoria Javelinas, Office of the Commissioner"
7,Jhan,Marinez,marinjh01,2012,2016,3,2013 - 2015,"2013 - Triple-A, Charlotte Knights, Chicago White Sox; 2013 - Rookie, Bristol White Sox, Chicago White Sox; 2014 - Double-A, Chattanooga Lookouts, Los Angeles Dodgers; 2014 - Triple-A, Toledo Mud Hens, Detroit Tigers; 2015 - Double-A, Montgomery Biscuits, Tampa Bay Rays; 2015 - Triple-A, Durham Bulls, International League All-Stars, Tampa Bay Rays"
8,Rafael,Ortega,ortegra01,2012,2016,3,2013 - 2015,"2013 - Double-A, Tulsa Drillers, Colorado Rockies; 2014 - Double-A, Springfield Cardinals, St. Louis Cardinals; 2014 - Triple-A, Memphis Redbirds, St. Louis Cardinals; 2014 - Rookie, GCL Cardinals, St. Louis Cardinals; 2014 - Winter Leagues, Tiburones de La Guaira, Office of the Commissioner; 2015 - Major League Baseball, Memphis Redbirds, St. Louis Cardinals; 2015 - Triple-A, Memphis Redbirds, St. Louis Cardinals"
9,Cory,Luebke,luebkco01,2012,2016,3,2013 - 2015,"2015 - Class A Advanced, Lake Elsinore Storm, San Diego Padres; 2015 - Double-A, San Antonio Missions, San Diego Padres; 2015 - Triple-A, El Paso Chihuahuas, San Diego Padres"
10,Robert,Andino,andinro01,2013,2016,2,2014 - 2015,"2014 - Triple-A, Indianapolis Indians, Pittsburgh Pirates; 2014 - Winter Leagues, Cangrejeros de Santurce, Office of the Commissioner; 2015 - Winter Leagues, Cangrejeros de Santurce, Office of the Commissioner"
