id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Fred,Lake,lakefr01,1898,1910,11,1899 - 1909,
2,Rabbit,Robinson,robinra01,1904,1910,5,1905 - 1909,
3,Sam,Woodruff,woodrsa01,1904,1910,5,1905 - 1909,
4,Ed,Kinsella,kinseed01,1905,1910,4,1906 - 1909,
5,Fred,Mitchell,mitchfr01,1905,1910,4,1906 - 1909,
6,Bud,Sharpe,sharpbu01,1905,1910,4,1906 - 1909,
7,Tommy,Madden,maddeto01,1906,1910,3,1907 - 1909,
8,Andrew,Campbell,campban01,1906,1910,3,1907 - 1909,
9,Heliodoro,Hidalgo,hidalhe01,1906,1910,3,1907 - 1909,
10,Will,Horn,hornwi01,1906,1910,3,1907 - 1909,
11,Louis,LeRoy,leroylo01,1906,1910,3,1907 - 1909,
12,Tinti,Molina,molinti01,1906,1910,3,1907 - 1909,
13,Carlos,Morán,moranca01,1906,1910,3,1907 - 1909,
14,Jim,Moroney,moronji01,1906,1910,3,1907 - 1909,
15,Albert,Toney,toneyal01,1906,1910,3,1907 - 1909,
16,Rogelio,Valdés,valdero02,1906,1910,3,1907 - 1909,
17,Frank,Barberich,barbefr01,1907,1910,2,1908 - 1909,
18,Cy,Barger,bargecy01,1907,1910,2,1908 - 1909,
19,Bruno,Block,blockbr01,1907,1910,2,1908 - 1909,
20,Rube,Dessau,dessaru01,1907,1910,2,1908 - 1909,
21,Tex,Erwin,erwinte01,1907,1910,2,1908 - 1909,
22,Art,Kruger,krugear01,1907,1910,2,1908 - 1909,
23,Bill,McKechnie,mckecbi01,1907,1910,2,1908 - 1909,
24,Jack,O'Connor,oconnja01,1907,1910,2,1908 - 1909,
25,Bill,Otey,oteybi01,1907,1910,2,1908 - 1909,
26,Tony,Smith,smithto03,1907,1910,2,1908 - 1909,
27,Luis,González,gonzalu04,1908,1910,1,1909 - 1909,
28,Bill,Myers,myersbi02,1908,1910,1,1909 - 1909,
29,Jack,Graney,graneja01,1908,1910,1,1909 - 1909,
30,Johnny,Kling,klingjo01,1908,1910,1,1909 - 1909,
31,Big Jeff,Pfeffer,pfeffbi01,1908,1910,1,1909 - 1909,
32,Pop,Andrews,andrepo01,1908,1910,1,1909 - 1909,
33,Deacon,McGuire,mcguide01,1908,1910,1,1909 - 1909,
34,Syd,Smith,smithsy01,1908,1910,1,1909 - 1909,
35,Vin,Campbell,campbvi01,1908,1910,1,1909 - 1909,
36,William,Sublette,sublewi01,1908,1910,1,1909 - 1909,
37,Bob,Coulson,coulsbo01,1908,1910,1,1909 - 1909,
38,Rafael,Figarola,figarra01,1908,1910,1,1909 - 1909,
39,Hippo,Vaughn,vaughhi01,1908,1910,1,1909 - 1909,
40,Patsy,Flaherty,flahepa02,1908,1910,1,1909 - 1909,
41,Irv,Young,youngir01,1908,1910,1,1909 - 1909,
