id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Wilkin,Castillo,castiwi01,2009,2019,9,2010 - 2018,"2010 - Triple-A, Louisville Bats, Cincinnati Reds; 2011 - Triple-A, Gwinnett Braves, Atlanta Braves; 2012 - Triple-A, Colorado Springs Sky Sox, Colorado Rockies; 2013 - Triple-A, Vaqueros de la Laguna, Office of the Commissioner; 2014 - Triple-A, Broncos de Reynosa, Toros de Tijuana, Office of the Commissioner; 2014 - Winter Leagues, Estrellas de Oriente, Leones del Escogido, Office of the Commissioner; 2015 - Triple-A, Indianapolis Indians, Pittsburgh Pirates; 2015 - Rookie, GCL Pirates, Pittsburgh Pirates; 2015 - Winter Leagues, Leones del Escogido, Office of the Commissioner; 2016 - Double-A, New Hampshire Fisher Cats, Toronto Blue Jays; 2016 - Triple-A, Buffalo Bisons, Toronto Blue Jays; 2016 - Winter Leagues, Dominican Republic, Leones del Escogido, Office of the Commissioner; 2017 - Double-A, Trenton Thunder, New York Yankees; 2017 - Triple-A, Scranton/Wilkes-Barre RailRiders, New York Yankees; 2017 - Winter Leagues, Leones del Escogido, Office of the Commissioner; 2018 - Triple-A, Scranton/Wilkes-Barre RailRiders, New York Yankees; 2018 - Winter Leagues, Leones del Escogido, Office of the Commissioner"
2,Ryan,Feierabend,feierry01,2014,2019,4,2015 - 2018,
3,Jose,Cisnero,cisnejo01,2014,2019,4,2015 - 2018,"2015 - Double-A, Pensacola Blue Wahoos, Cincinnati Reds; 2016 - Triple-A, Sultanes de Monterrey, Office of the Commissioner"
4,Wilfredo,Tovar,tovarwi01,2014,2019,4,2015 - 2018,"2015 - Triple-A, Las Vegas 51s, New York Mets; 2015 - Winter Leagues, Bravos de Margarita, Office of the Commissioner; 2016 - Triple-A, Rochester Red Wings, Minnesota Twins; 2016 - Winter Leagues, Bravos de Margarita, Leones del Caracas, Office of the Commissioner; 2017 - Triple-A, Memphis Redbirds, St. Louis Cardinals; 2017 - Winter Leagues, Estrellas Occidente, Leones del Caracas, Office of the Commissioner; 2018 - Triple-A, Memphis Redbirds, St. Louis Cardinals; 2018 - Winter Leagues, Leones del Caracas, Office of the Commissioner"
5,Manny,Banuelos,banuema01,2015,2019,3,2016 - 2018,"2016 - Class A, Rome Braves, Atlanta Braves; 2016 - Double-A, Mississippi Braves, Atlanta Braves; 2016 - Triple-A, Gwinnett Braves, Atlanta Braves; 2017 - Triple-A, Salt Lake Bees, Los Angeles Angels; 2018 - Triple-A, Oklahoma City Dodgers, Pacific Coast League All-Stars, Los Angeles Dodgers"
6,Aaron,Barrett,barreaa01,2015,2019,3,2016 - 2018,
7,David,Carpenter,carpeda01,2015,2019,3,2016 - 2018,"2016 - Triple-A, Salt Lake Bees, Los Angeles Angels; 2017 - Double-A, Jackson Generals, Arizona Diamondbacks; 2017 - Triple-A, Reno Aces, Arizona Diamondbacks"
8,Jay,Jackson,jacksja01,2015,2019,3,2016 - 2018,"2016 - NPB, Hiroshima Toyo Carp; 2017 - NPB, Hiroshima Toyo Carp; 2018 - NPB, Hiroshima Toyo Carp"
9,Hector,Noesi,noesihe01,2015,2019,3,2016 - 2018,
10,Brian,Schlitter,schlibr01,2015,2019,3,2016 - 2018,"2016 - Triple-A, Albuquerque Isotopes, Colorado Rockies; 2018 - Triple-A, Oklahoma City Dodgers, Los Angeles Dodgers; 2017 - NPB, Saitama Seibu Lions"
11,Alex,Dickerson,dickeal01,2016,2019,2,2017 - 2018,"2018 - Major League Baseball, San Diego Padres, None"
12,Jake,Elmore,elmorja01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Buffalo Bisons, New Orleans Baby Cakes, Miami Marlins, Toronto Blue Jays; 2018 - Major League Baseball, Charlotte Knights, Chicago White Sox; 2018 - Triple-A, Charlotte Knights, Chicago White Sox"
13,Austin,Adams,adamsau01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Salt Lake Bees, Syracuse Chiefs, Los Angeles Angels, Washington Nationals; 2017 - Rookie, Orem Owlz, Los Angeles Angels; 2017 - Winter Leagues, Tigres de Aragua, Office of the Commissioner; 2018 - Double-A, Chattanooga Lookouts, Minnesota Twins; 2018 - Triple-A, Syracuse Chiefs, Washington Nationals"
14,Cody,Anderson,anderco01,2016,2019,2,2017 - 2018,"2018 - Double-A, Akron RubberDucks, Cleveland Guardians"
15,Chi Chi,Gonzalez,gonzach01,2016,2019,2,2017 - 2018,
16,Ryan,O'Rourke,orourry01,2016,2019,2,2017 - 2018,"2017 - Winter Leagues, Bravos de Margarita, Office of the Commissioner; 2018 - Triple-A, Norfolk Tides, Baltimore Orioles"
17,Matt,Carasiti,carasma01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Albuquerque Isotopes, Iowa Cubs, Pacific Coast League All-Stars, Chicago Cubs, Colorado Rockies; 2018 - NPB, Tokyo Yakult Swallows"
18,Joe,Mantiply,mantijo01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Scranton/Wilkes-Barre RailRiders, New York Yankees"
19,Brady,Rodgers,rodgebr01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Fresno Grizzlies, Houston Astros; 2018 - Triple-A, Fresno Grizzlies, Houston Astros"
20,Drew,Smyly,smylydr01,2016,2019,2,2017 - 2018,
21,Donovan,Solano,solando01,2016,2019,2,2017 - 2018,"2017 - Triple-A, Scranton/Wilkes-Barre RailRiders, New York Yankees; 2017 - Winter Leagues, Dominican Republic, Tigres del Licey, Office of the Commissioner; 2018 - Triple-A, Oklahoma City Dodgers, Los Angeles Dodgers; 2018 - Winter Leagues, Tigres del Licey, Office of the Commissioner"
22,Grant,Dayton,daytogr01,2017,2019,1,2018 - 2018,
23,Jose,De Leon,deleojo03,2017,2019,1,2018 - 2018,
24,Jairo,Diaz,diazja01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Albuquerque Isotopes, Colorado Rockies"
25,Carlos,Estevez,estevca01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Albuquerque Isotopes, Colorado Rockies"
26,Ryan,Garton,gartory01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Tacoma Rainiers, Seattle Mariners"
27,Deolis,Guerra,guerrde01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Round Rock Express, Texas Rangers; 2018 - Winter Leagues, Navegantes del Magallanes, Office of the Commissioner"
28,Jandel,Gustave,gustaja01,2017,2019,1,2018 - 2018,
29,Jesse,Hahn,hahnje01,2017,2019,1,2018 - 2018,"2018 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2018 - Triple-A, Omaha Storm Chasers, Kansas City Royals"
30,Austin,Hays,haysau01,2017,2019,1,2018 - 2018,"2018 - Double-A, Bowie Baysox, Baltimore Orioles; 2018 - Major League Baseball, Norfolk Tides, Baltimore Orioles"
31,Ben,Heller,hellebe01,2017,2019,1,2018 - 2018,
32,Marco,Hernandez,hernama02,2017,2019,1,2018 - 2018,
33,Rob,Brantly,brantro01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Columbus Clippers, Gwinnett Stripers, Atlanta Braves, Cleveland Guardians"
34,Dinelson,Lamet,lametdi01,2017,2019,1,2018 - 2018,
35,Fernando,Abad,abadfe01,2017,2019,1,2018 - 2018,"2018 - Winter Leagues, Toros del Este, Office of the Commissioner"
36,Tim,Melville,melviti01,2017,2019,1,2018 - 2018,"2018 - Major League Baseball, Norfolk Tides, Baltimore Orioles; 2018 - Triple-A, Norfolk Tides, Baltimore Orioles"
37,Rafael,Montero,montera01,2017,2019,1,2018 - 2018,
38,Andrew,Moore,moorean02,2017,2019,1,2018 - 2018,"2018 - Double-A, Arkansas Travelers, Seattle Mariners; 2018 - Triple-A, Durham Bulls, Tampa Bay Rays"
39,Jimmy,Nelson,nelsoji02,2017,2019,1,2018 - 2018,
40,Cristhian,Adames,adamecr01,2017,2019,1,2018 - 2018,"2018 - Triple-A, New Orleans Baby Cakes, Miami Marlins; 2018 - Winter Leagues, Toros del Este, Office of the Commissioner"
41,Nate,Karns,karnsna01,2017,2019,1,2018 - 2018,
42,Jarrett,Parker,parkeja03,2017,2019,1,2018 - 2018,"2018 - Major League Baseball, San Francisco Giants, None"
43,David,Phelps,phelpda01,2017,2019,1,2018 - 2018,
44,Michael,Pineda,pinedmi01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Rochester Red Wings, Minnesota Twins"
45,Ricardo,Pinto,pintori01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Charlotte Knights, Chicago White Sox; 2018 - Winter Leagues, Tiburones de La Guaira, Office of the Commissioner"
46,Cesar,Puello,puellce01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Reno Aces, Sacramento River Cats, Arizona Diamondbacks, San Francisco Giants"
47,Raudy,Read,readra01,2017,2019,1,2018 - 2018,"2018 - Double-A, Harrisburg Senators, Washington Nationals; 2018 - Triple-A, Syracuse Chiefs, Washington Nationals; 2018 - Winter Leagues, Toros del Este, Office of the Commissioner"
48,Michael,Blazek,blazemi01,2017,2019,1,2018 - 2018,"2018 - Double-A, Jackson Generals, Arizona Diamondbacks; 2018 - Triple-A, Reno Aces, Arizona Diamondbacks"
49,Trevor,Rosenthal,rosentr01,2017,2019,1,2018 - 2018,
50,Kyle,Ryan,ryanky01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Iowa Cubs, Chicago Cubs"
51,Danny,Salazar,salazda01,2017,2019,1,2018 - 2018,
52,Buddy,Boshers,boshebu01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Fresno Grizzlies, Indianapolis Indians, Houston Astros, Pittsburgh Pirates"
53,Josh,Smith,smithjo07,2017,2019,1,2018 - 2018,
54,Christian,Colon,colonch01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Gwinnett Stripers, Las Vegas 51s, Atlanta Braves, New York Mets"
55,Stefan,Crichton,crichst01,2017,2019,1,2018 - 2018,"2018 - Major League Baseball, Norfolk Tides, Baltimore Orioles; 2018 - Triple-A, Reno Aces, Arizona Diamondbacks"
56,Ruben,Tejada,tejadru01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Norfolk Tides, Baltimore Orioles"
57,Yasmany,Tomas,tomasya01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Reno Aces, Arizona Diamondbacks"
58,Luis,Torrens,torrelu01,2017,2019,1,2018 - 2018,"2018 - Major League Baseball, El Paso Chihuahuas, San Diego Padres; 2018 - Triple-A, El Paso Chihuahuas, San Diego Padres; 2018 - Winter Leagues, Navegantes del Magallanes, Office of the Commissioner"
59,Rookie,Davis,davisro03,2017,2019,1,2018 - 2018,"2018 - Double-A, Pensacola Blue Wahoos, Cincinnati Reds; 2018 - Triple-A, Louisville Bats, Cincinnati Reds"
60,Troy,Tulowitzki,tulowtr01,2017,2019,1,2018 - 2018,
61,Stephen,Vogt,vogtst01,2017,2019,1,2018 - 2018,"2018 - Double-A, Biloxi Shuckers, Milwaukee Brewers"
62,Edinson,Volquez,volqued01,2017,2019,1,2018 - 2018,
63,Wei-Chung,Wang,wangwe01,2017,2019,1,2018 - 2018,
64,Asher,Wojciechowski,wojcias01,2017,2019,1,2018 - 2018,"2018 - Triple-A, Charlotte Knights, Norfolk Tides, Baltimore Orioles, Chicago White Sox"
65,Gabriel,Ynoa,ynoaga01,2017,2019,1,2018 - 2018,"2018 - Double-A, Bowie Baysox, Baltimore Orioles"
