id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Al,Epperly,epperal01,1938,1950,11,1939 - 1949,
2,Les,McCrabb,mccrale01,1942,1950,7,1943 - 1949,
3,Sal,Maglie,maglisa01,1945,1950,4,1946 - 1949,
4,Danny,Gardella,gardeda01,1945,1950,4,1946 - 1949,
5,Bud,Byerly,byerlbu01,1945,1950,4,1946 - 1949,
6,Nap,Reyes,reyesna01,1945,1950,4,1946 - 1949,
7,Bill,Connelly,connebi01,1945,1950,4,1946 - 1949,
8,Frank,Barrett,barrefr01,1946,1950,3,1947 - 1949,
9,Russ,Bauers,bauerru01,1946,1950,3,1947 - 1949,
10,Roy,Weatherly,weathro01,1946,1950,3,1947 - 1949,
11,Mickey,Grasso,grassmi01,1946,1950,3,1947 - 1949,
12,Ben,Guintini,guintbe01,1946,1950,3,1947 - 1949,
13,Dan,Bankhead,bankhda01,1947,1950,2,1948 - 1949,
14,Bob,Usher,usherbo01,1947,1950,2,1948 - 1949,
15,Steve,Nagy,nagyst01,1947,1950,2,1948 - 1949,
16,Tommy,Fine,fineto01,1947,1950,2,1948 - 1949,
17,Don,Johnson,johnsdo03,1947,1950,2,1948 - 1949,
18,Hank,Wyse,wyseha01,1947,1950,2,1948 - 1949,
19,Nanny,Fernandez,fernana01,1947,1950,2,1948 - 1949,
20,Kermit,Wahl,wahlke01,1947,1950,2,1948 - 1949,
21,Jesse,Flores,floreje01,1947,1950,2,1948 - 1949,
22,Charley,Schanz,schanch01,1947,1950,2,1948 - 1949,
23,Johnny,Bucha,buchajo01,1948,1950,1,1949 - 1949,
24,Paul,Burris,burripa01,1948,1950,1,1949 - 1949,
25,Cot,Deal,dealco01,1948,1950,1,1949 - 1949,
26,Billy,DeMars,demarbi01,1948,1950,1,1949 - 1949,
27,Ray,Coleman,colemra01,1948,1950,1,1949 - 1949,
28,Bob,Gillespie,gillebo01,1948,1950,1,1949 - 1949,
29,Joe,Ginsberg,ginsbjo01,1948,1950,1,1949 - 1949,
30,Ed,Mierkowicz,mierked01,1948,1950,1,1949 - 1949,
31,Ray,Murray,murrara01,1948,1950,1,1949 - 1949,
32,Woody,Main,mainwo01,1948,1950,1,1949 - 1949,
33,Len,Okrie,okriele01,1948,1950,1,1949 - 1949,
34,Mel,Queen,queenme01,1948,1950,1,1949 - 1949,
35,Willie,Ramsdell,ramsdwi01,1948,1950,1,1949 - 1949,
36,Ken,Holcombe,holcoke01,1948,1950,1,1949 - 1949,
37,Marv,Rotblatt,rotblma01,1948,1950,1,1949 - 1949,
38,Carmen,Mauro,mauroca01,1948,1950,1,1949 - 1949,
39,Barney,McCosky,mccosba01,1948,1950,1,1949 - 1949,
40,Elmer,Singleton,singlel01,1948,1950,1,1949 - 1949,
41,Harry,Taylor,tayloha03,1948,1950,1,1949 - 1949,
42,Earl,Turner,turneea01,1948,1950,1,1949 - 1949,
43,Sam,Jethroe,jethrsa01,1948,1950,1,1949 - 1949,
44,Jack,Harshman,harshja01,1948,1950,1,1949 - 1949,
45,Bucky,Walters,waltebu01,1948,1950,1,1949 - 1949,
46,Preston,Ward,wardpr01,1948,1950,1,1949 - 1949,
47,Johnny,Hetki,hetkijo01,1948,1950,1,1949 - 1949,
48,Bob,Wellman,wellmbo01,1948,1950,1,1949 - 1949,
49,Al,Widmar,widmaal01,1948,1950,1,1949 - 1949,
50,Carl,Sawatski,sawatca01,1948,1950,1,1949 - 1949,
