id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Gene,Moriarty,moriage01,1885,1892,6,1886 - 1891,
2,William,Hoover,hoovebu01,1886,1892,5,1887 - 1891,
3,Bill,Hart,hartbi01,1887,1892,4,1888 - 1891,
4,Hick,Carpenter,carpehi01,1889,1892,2,1890 - 1891,
5,Joe,Gunson,gunsojo01,1889,1892,2,1890 - 1891,
6,Alex,Jones,jonesal01,1889,1892,2,1890 - 1891,
7,Elmer,Smith,smithel01,1889,1892,2,1890 - 1891,
8,Dan,Burke,burkeda01,1890,1892,1,1891 - 1891,
9,Billy,Earle,earlebi01,1890,1892,1,1891 - 1891,
10,Alex,Ferson,fersoal01,1890,1892,1,1891 - 1891,
11,Billy,Gumbert,gumbebi01,1890,1892,1,1891 - 1891,
12,Jimmy,Knowles,knowlji01,1890,1892,1,1891 - 1891,
13,Harry,Lyons,lyonsha01,1890,1892,1,1891 - 1891,
14,John,Pickett,pickejo01,1890,1892,1,1891 - 1891,
15,Fred,Roat,roatfr01,1890,1892,1,1891 - 1891,
16,Crazy,Schmit,schmicr01,1890,1892,1,1891 - 1891,
17,Jake,Stenzel,stenzja01,1890,1892,1,1891 - 1891,
18,Ed,Swartwood,swarted01,1890,1892,1,1891 - 1891,
19,Bill,Van Dyke,vandybi01,1890,1892,1,1891 - 1891,
