id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Jamie,Brewington,brewija01,1995,2000,4,1996 - 1999,
2,Chris,Donnels,donnech01,1995,2000,4,1996 - 1999,"1996 - NPB, Kintetsu Buffaloes; 1997 - NPB, Orix Bluewave; 1998 - NPB, Orix Bluewave"
3,Felix,Jose,josefe01,1995,2000,4,1996 - 1999,
4,Chris,Nichting,nichtch01,1995,2000,4,1996 - 1999,
5,Steve,Ontiveros,ontivst02,1995,2000,4,1996 - 1999,
6,Vicente,Palacios,palacvi01,1995,2000,4,1996 - 1999,
7,Chad,Mottola,mottoch01,1996,2000,3,1997 - 1999,
8,Rusty,Meacham,meachru01,1996,2000,3,1997 - 1999,
9,Jose,Parra,parrajo01,1996,2000,3,1997 - 1999,"1999 - NPB, Yomiuri Giants"
10,Johnny,Ruffin,ruffijo01,1996,2000,3,1997 - 1999,"1997 - NPB, Kintetsu Buffaloes"
11,Rich,Sauveur,sauveri01,1996,2000,3,1997 - 1999,
12,Bill,Selby,selbybi01,1996,2000,3,1997 - 1999,"1997 - NPB, Yokohama BayStars"
13,Pete,Walker,walkepe01,1996,2000,3,1997 - 1999,
14,Paul,Wilson,wilsopa02,1996,2000,3,1997 - 1999,
15,Osvaldo,Fernandez,fernaos01,1997,2000,2,1998 - 1999,
16,Brooks,Kieschnick,kiescbr01,1997,2000,2,1998 - 1999,
17,Benji,Gil,gilbe01,1997,2000,2,1998 - 1999,
18,Giovanni,Carrara,carragi01,1997,2000,2,1998 - 1999,"1998 - NPB, Seibu Lions"
19,Calvin,Maduro,madurca01,1997,2000,2,1998 - 1999,
20,Billy,McMillon,mcmilbi01,1997,2000,2,1998 - 1999,
21,Carlos,Mendoza,mendoca01,1997,2000,2,1998 - 1999,
22,Mario,Valdez,valdema02,1997,2000,2,1998 - 1999,
23,George,Williams,willige03,1997,2000,2,1998 - 1999,
24,Andres,Galarraga,galaran01,1998,2000,1,1999 - 1999,
25,Shawn,Gilbert,gilbesh01,1998,2000,1,1999 - 1999,
26,Keith,Glauber,glaubke01,1998,2000,1,1999 - 1999,
27,Wes,Helms,helmswe01,1998,2000,1,1999 - 1999,
28,Carlos,Hernandez,hernaca01,1998,2000,1,1999 - 1999,
29,Mark,Holzemer,holzema01,1998,2000,1,1999 - 1999,
30,Mike,Hubbard,hubbami01,1998,2000,1,1999 - 1999,
31,Mike,James,jamesmi01,1998,2000,1,1999 - 1999,
32,Chris,Jones,jonesch05,1998,2000,1,1999 - 1999,
33,Andy,Larkin,larkian01,1998,2000,1,1999 - 1999,
34,Brian,Lesher,leshebr01,1998,2000,1,1999 - 1999,
35,Kerry,Ligtenberg,ligteke01,1998,2000,1,1999 - 1999,
36,Jason,Maxwell,maxweja01,1998,2000,1,1999 - 1999,
37,Mark,Johnson,johnsma01,1998,2000,1,1999 - 1999,"1999 - NPB, Hanshin Tigers"
38,Allen,McDill,mcdilal01,1998,2000,1,1999 - 1999,
39,Moises,Alou,aloumo01,1998,2000,1,1999 - 1999,
40,Justin,Baughman,baughju01,1998,2000,1,1999 - 1999,
41,Mark,Bellhorn,bellhma01,1998,2000,1,1999 - 1999,
42,Jose,Mercedes,mercejo02,1998,2000,1,1999 - 1999,
43,Mike,Metcalfe,metcami01,1998,2000,1,1999 - 1999,
44,Trey,Moore,mooretr01,1998,2000,1,1999 - 1999,
45,Matt,Morris,morrima01,1998,2000,1,1999 - 1999,
46,Dave,McCarty,mccarda01,1998,2000,1,1999 - 1999,
47,Jeff,Branson,bransje01,1998,2000,1,1999 - 1999,
48,Jim,Bruske,bruskji01,1998,2000,1,1999 - 1999,
49,Hector,Ortiz,ortizhe01,1998,2000,1,1999 - 1999,
50,Raul,Casanova,casanra01,1998,2000,1,1999 - 1999,
51,Frank,Castillo,castifr01,1998,2000,1,1999 - 1999,
52,Tomas,Perez,perezto03,1998,2000,1,1999 - 1999,
53,Hipolito,Pichardo,pichahi01,1998,2000,1,1999 - 1999,
54,Brian,Powell,powelbr01,1998,2000,1,1999 - 1999,
55,Curtis,Pride,pridecu01,1998,2000,1,1999 - 1999,
56,Ariel,Prieto,prietar01,1998,2000,1,1999 - 1999,
57,Raul,Chavez,chavera01,1998,2000,1,1999 - 1999,
58,Felipe,Crespo,crespfe01,1998,2000,1,1999 - 1999,
59,Bob,Scanlan,scanlbo01,1998,2000,1,1999 - 1999,
60,Elmer,Dessens,desseel01,1998,2000,1,1999 - 1999,"1999 - NPB, Yomiuri Giants"
61,Ruben,Sierra,sierrru01,1998,2000,1,1999 - 1999,
62,Mark,Smith,smithma03,1998,2000,1,1999 - 1999,"1999 - NPB, Yakult Swallows"
63,Rob,Stanifer,staniro01,1998,2000,1,1999 - 1999,
64,Marc,Valdes,valdema01,1998,2000,1,1999 - 1999,
65,Jason,Dickson,dicksja01,1998,2000,1,1999 - 1999,
66,Pedro,Valdes,valdepe01,1998,2000,1,1999 - 1999,
67,Todd,Van Poppel,vanpoto01,1998,2000,1,1999 - 1999,
68,Kevin,Elster,elsteke01,1998,2000,1,1999 - 1999,
69,Tom,Evans,evansto01,1998,2000,1,1999 - 1999,
70,Ben,Ford,fordbe01,1998,2000,1,1999 - 1999,
71,Scott,Winchester,winchsc01,1998,2000,1,1999 - 1999,
72,Kerry,Wood,woodke02,1998,2000,1,1999 - 1999,
73,Tim,Young,youngti01,1998,2000,1,1999 - 1999,
