id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Edward,Salters,salteed01,1925,1937,11,1926 - 1936,
2,Andy,Childs,childan01,1929,1937,7,1930 - 1936,
3,Frank,McGowan,mcgowbe01,1929,1937,7,1930 - 1936,
4,Cowan,Hyde,hydeco01,1930,1937,6,1931 - 1936,
5,Lou,Koupal,koupalo01,1930,1937,6,1931 - 1936,
6,Johnny,Riddle,riddljo02,1930,1937,6,1931 - 1936,
7,Bill,Andrus,andrubi01,1931,1937,5,1932 - 1936,
8,Sheriff,Blake,blakesh01,1931,1937,5,1932 - 1936,
9,Perry,Hall,hallpe01,1931,1937,5,1932 - 1936,
10,Halley,Harding,hardiha01,1931,1937,5,1932 - 1936,
11,Robert,Hughes,hughero02,1931,1937,5,1932 - 1936,
12,Walt,Masters,mastewa01,1931,1937,5,1932 - 1936,
13,Milt,Shoffner,shoffmi01,1931,1937,5,1932 - 1936,
14,Henry,Williams,willihe01,1931,1937,5,1932 - 1936,
15,Emery,Adams,adamsem01,1932,1937,4,1933 - 1936,
16,Ed,Baecht,baeched01,1932,1937,4,1933 - 1936,
17,Lefty,Calhoun,calhole01,1932,1937,4,1933 - 1936,
18,Bill,Carter,cartebi01,1932,1937,4,1933 - 1936,
19,Marlin,Carter,cartema01,1932,1937,4,1933 - 1936,
20,Harry,Cunningham,cunniha01,1932,1937,4,1933 - 1936,
21,Albert,Davis,davisal02,1932,1937,4,1933 - 1936,
22,Dusty,Decker,deckedu01,1932,1937,4,1933 - 1936,
23,Eppie,Hampton,hamptep01,1932,1937,4,1933 - 1936,
24,Leo,Hannibal,hannile01,1932,1937,4,1933 - 1936,
25,Otis,Henry,henryot01,1932,1937,4,1933 - 1936,
26,Bill,Howard,howarbi01,1932,1937,4,1933 - 1936,
27,Edgar,Jackson,jacksed02,1932,1937,4,1933 - 1936,
28,Johnny,Markham,markhjo01,1932,1937,4,1933 - 1936,
29,Buck,Marrow,marrobu01,1932,1937,4,1933 - 1936,
30,Bo,Mitchell,mitchbo04,1932,1937,4,1933 - 1936,
31,Porter,Moss,mosspo01,1932,1937,4,1933 - 1936,
32,Albert,Overton,overtal01,1932,1937,4,1933 - 1936,
33,Shirley,Petway,petwash01,1932,1937,4,1933 - 1936,
34,Roosevelt,Tate,tatero01,1932,1937,4,1933 - 1936,
35,Raymond,Taylor,taylora01,1932,1937,4,1933 - 1936,
36,Rainey,Bibbs,bibbsra01,1933,1937,3,1934 - 1936,
37,Harry,Davis,davisha02,1933,1937,3,1934 - 1936,
38,Gene,Desautels,desauge01,1933,1937,3,1934 - 1936,
39,Kermit,Dial,dialke01,1933,1937,3,1934 - 1936,
40,Bill,Evans,evansbi03,1933,1937,3,1934 - 1936,
41,George,Gill,gillge02,1933,1937,3,1934 - 1936,
42,Ira,Hutchinson,hutchir01,1933,1937,3,1934 - 1936,
43,Charley,Justice,justich01,1933,1937,3,1934 - 1936,
44,Jim,Peterson,peterji01,1933,1937,3,1934 - 1936,
45,Tony,Rensa,rensato01,1933,1937,3,1934 - 1936,
46,Hiram,Tanner,tannehi01,1933,1937,3,1934 - 1936,
47,Bud,Thomas,thomabu01,1933,1937,3,1934 - 1936,
48,Felton,Wilson,wilsofe01,1933,1937,3,1934 - 1936,
49,Gene,Benson,bensoge01,1934,1937,2,1935 - 1936,
50,Bill,Cissell,cissebi01,1934,1937,2,1935 - 1936,
51,Vic,Frazier,frasivi01,1934,1937,2,1935 - 1936,
52,Luke,Hamlin,hamlilu01,1934,1937,2,1935 - 1936,
53,Sonny,Harris,harriso01,1934,1937,2,1935 - 1936,
54,Joe,Heving,hevinjo02,1934,1937,2,1935 - 1936,
55,Elmer,Klumpp,klumpel01,1934,1937,2,1935 - 1936,
56,Joe,Lillard,lillajo01,1934,1937,2,1935 - 1936,
57,Jim,Lindsey,lindsji01,1934,1937,2,1935 - 1936,
58,Bill,Lohrman,lohrmbi01,1934,1937,2,1935 - 1936,
59,Ed,Madjeski,madjeed01,1934,1937,2,1935 - 1936,
60,Frank,McCormick,mccorfr01,1934,1937,2,1935 - 1936,
61,Hurley,McNair,mcnaihu01,1934,1937,2,1935 - 1936,
62,Percy,Miller,millepe01,1934,1937,2,1935 - 1936,
63,Howard,Mills,millsle01,1934,1937,2,1935 - 1936,
64,Lynn,Nelson,nelsoly01,1934,1937,2,1935 - 1936,
65,Roosevelt,Owens,owensro01,1934,1937,2,1935 - 1936,
66,Neil,Robinson,robinne01,1934,1937,2,1935 - 1936,
67,Roy K.,Williams,williro03,1934,1937,2,1935 - 1936,
68,Rudy,York,yorkru01,1934,1937,2,1935 - 1936,
69,Ted,Bond,bondte01,1935,1937,1,1936 - 1936,
70,Jim,Brown,brownji04,1935,1937,1,1936 - 1936,
71,Buddy,Burbage,burbabu01,1935,1937,1,1936 - 1936,
72,Bobby,Burke,burkebo01,1935,1937,1,1936 - 1936,
73,George,Caster,castege01,1935,1937,1,1936 - 1936,
74,Zack,Clayton,claytza01,1935,1937,1,1936 - 1936,
75,Carl,Fischer,fischca01,1935,1937,1,1936 - 1936,
76,Elbie,Fletcher,fletcel01,1935,1937,1,1936 - 1936,
77,Bob,Garbark,garbabo01,1935,1937,1,1936 - 1936,
78,Debs,Garms,garmsde01,1935,1937,1,1936 - 1936,
79,Tom,Glover,gloveto01,1935,1937,1,1936 - 1936,
80,Chick,Hafey,hafeych01,1935,1937,1,1936 - 1936,
81,Paul,Hardy,hardypa01,1935,1937,1,1936 - 1936,
