id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Murray,Wall,wallmu01,1950,1957,6,1951 - 1956,
2,Elmer,Singleton,singlel01,1950,1957,6,1951 - 1956,
3,Ted,Beard,beardte01,1952,1957,4,1953 - 1956,
4,Darrell,Johnson,johnsda01,1952,1957,4,1953 - 1956,
5,Nippy,Jones,jonesni01,1952,1957,4,1953 - 1956,
6,Raul,Sanchez,sanchra01,1952,1957,4,1953 - 1956,
7,Dizzy,Trout,troutdi01,1952,1957,4,1953 - 1956,
8,Bob,Usher,usherbo01,1952,1957,4,1953 - 1956,
9,Don,Elston,elstodo01,1953,1957,3,1954 - 1956,
10,Harry,Hanebrink,hanebha01,1953,1957,3,1954 - 1956,
11,Ed,Blake,blakeed01,1953,1957,3,1954 - 1956,
12,Ed,Mickelson,mickeed01,1953,1957,3,1954 - 1956,
13,Tom,Qualters,qualtto01,1953,1957,3,1954 - 1956,
14,Paul,Smith,smithpa03,1953,1957,3,1954 - 1956,
15,Joe,Durham,durhajo02,1954,1957,2,1955 - 1956,
16,Woodie,Held,heldwo01,1954,1957,2,1955 - 1956,
17,Ryne,Duren,durenry01,1954,1957,2,1955 - 1956,
18,Joe,Presko,preskjo01,1954,1957,2,1955 - 1956,
19,Hal,Raether,raethha01,1954,1957,2,1955 - 1956,
20,Mel,Roach,roachme01,1954,1957,2,1955 - 1956,
21,Carl,Sawatski,sawatca01,1954,1957,2,1955 - 1956,
22,Joe,Taylor,taylojo01,1954,1957,2,1955 - 1956,
23,Dick,Tomanek,tomandi01,1954,1957,2,1955 - 1956,
24,Jack,Littrell,littrja01,1955,1957,1,1956 - 1956,
25,Lynn,Lovenguth,lovenly01,1955,1957,1,1956 - 1956,
26,Roman,Mejias,mejiaro01,1955,1957,1,1956 - 1956,
27,Jim,Bolger,bolgeji01,1955,1957,1,1956 - 1956,
28,Buddy,Peterson,peterbu01,1955,1957,1,1956 - 1956,
29,Hardy,Peterson,peterha01,1955,1957,1,1956 - 1956,
30,Bud,Podbielan,podbibu01,1955,1957,1,1956 - 1956,
31,Johnny,Podres,podrejo01,1955,1957,1,1956 - 1956,
32,Bob,Powell,powelle01,1955,1957,1,1956 - 1956,
33,Bob,Alexander,alexabo01,1955,1957,1,1956 - 1956,
34,Joe,Altobelli,altobjo01,1955,1957,1,1956 - 1956,
35,Vicente,Amor,amorvi01,1955,1957,1,1956 - 1956,
36,Dick,Rand,randdi01,1955,1957,1,1956 - 1956,
37,Julio,Becquer,becquju01,1955,1957,1,1956 - 1956,
38,Ron,Samford,samforo01,1955,1957,1,1956 - 1956,
39,Pete,Burnside,burnspe01,1955,1957,1,1956 - 1956,
40,Mel,Clark,clarkme01,1955,1957,1,1956 - 1956,
41,Johnny,Gray,grayjo01,1955,1957,1,1956 - 1956,
42,Billy,Harrell,harrebi01,1955,1957,1,1956 - 1956,
43,Bob,Smith,smithbo03,1955,1957,1,1956 - 1956,
44,Bob,Hazle,hazlebo01,1955,1957,1,1956 - 1956,
45,Bob,Speake,speakbo01,1955,1957,1,1956 - 1956,
46,Jack,Spring,sprinja01,1955,1957,1,1956 - 1956,
47,Jerry,Schoonmaker,schooje01,1955,1957,1,1956 - 1956,
48,Dick,Hyde,hydedi01,1955,1957,1,1956 - 1956,
49,Joey,Jay,jayjo01,1955,1957,1,1956 - 1956,
50,Joe,Trimble,trimbjo01,1955,1957,1,1956 - 1956,
51,Russ,Kemmerer,kemmeru01,1955,1957,1,1956 - 1956,
52,Bob,Kuzava,kuzavbo01,1955,1957,1,1956 - 1956,
53,Haywood,Sullivan,sulliha02,1955,1957,1,1956 - 1956,
