id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Gifford,McDonald,mcdongi01,1911,1917,5,1912 - 1916,
2,Tinti,Molina,molinti01,1911,1917,5,1912 - 1916,
3,Lore,Bader,baderlo01,1912,1917,4,1913 - 1916,
4,Frank,O'Rourke,orourfr01,1912,1917,4,1913 - 1916,
5,Jack,Onslow,onsloja01,1912,1917,4,1913 - 1916,
6,George,Dandy,dandyge01,1912,1917,4,1913 - 1916,
7,Paddy,Livingston,livinpa01,1912,1917,4,1913 - 1916,
8,Dave,Shean,sheanda01,1912,1917,4,1913 - 1916,
9,Ray,Bates,batesra01,1913,1917,3,1914 - 1916,
10,Tod,Sloan,sloanto01,1913,1917,3,1914 - 1916,
11,Ray,Powell,powelra01,1913,1917,3,1914 - 1916,
12,Sam,Covington,covinsa01,1913,1917,3,1914 - 1916,
13,Lou,North,northlo01,1913,1917,3,1914 - 1916,
14,Win,Noyes,noyeswi01,1913,1917,3,1914 - 1916,
15,Henry,McLaughlin,mclauhe01,1913,1917,3,1914 - 1916,
16,Harry,Wolter,wolteha01,1913,1917,3,1914 - 1916,
17,James,Lynch,lynchja02,1913,1917,3,1914 - 1916,
18,Ping,Bodie,bodiepi01,1914,1917,2,1915 - 1916,
19,Hank,Schreiber,schreha01,1914,1917,2,1915 - 1916,
20,Paul,Fittery,fittepa01,1914,1917,2,1915 - 1916,
21,Champ,Cooper,coopech01,1914,1917,2,1915 - 1916,
22,Manuel,Cueto,cuetoma01,1914,1917,2,1915 - 1916,
23,Joe,Harris,harrijo03,1914,1917,2,1915 - 1916,
24,Ed,Hemingway,hemined01,1914,1917,2,1915 - 1916,
25,Joe,Jenkins,jenkijo01,1914,1917,2,1915 - 1916,
26,Neal,Brady,bradyne01,1915,1917,1,1916 - 1916,
27,Bunny,Brief,briefbu01,1915,1917,1,1916 - 1916,
28,Ray,Demmitt,demmira01,1915,1917,1,1916 - 1916,
29,Phil,Douglas,douglph01,1915,1917,1,1916 - 1916,
30,Joe,Engel,engeljo01,1915,1917,1,1916 - 1916,
31,Cy,Falkenberg,falkecy01,1915,1917,1,1916 - 1916,
32,Ernie,Krueger,krueger01,1915,1917,1,1916 - 1916,
33,Horace,Milan,milanho01,1915,1917,1,1916 - 1916,
34,Johnny,Miljus,miljujo01,1915,1917,1,1916 - 1916,
35,Duke,Kenworthy,kenwobi01,1915,1917,1,1916 - 1916,
36,Red,Murray,murrare01,1915,1917,1,1916 - 1916,
37,Wickey,McAvoy,mcavowi01,1915,1917,1,1916 - 1916,
38,Ellis,Johnson,johnswa02,1915,1917,1,1916 - 1916,
39,Knucks,James,jameskn01,1915,1917,1,1916 - 1916,
40,Baby Doll,Jacobson,jacobba01,1915,1917,1,1916 - 1916,
41,Agustín,Parpetti,parpeag01,1915,1917,1,1916 - 1916,
42,Cy,Perkins,perkicy01,1915,1917,1,1916 - 1916,
43,Charlie,Jackson,jacksch02,1915,1917,1,1916 - 1916,
44,Fred,Jacklitsch,jacklfr01,1915,1917,1,1916 - 1916,
45,Wally,Rehg,rehgwa01,1915,1917,1,1916 - 1916,
46,Jack,Roche,rocheja01,1915,1917,1,1916 - 1916,
47,Muddy,Ruel,ruelmu01,1915,1917,1,1916 - 1916,
48,Wally,Mayer,mayerwa01,1915,1917,1,1916 - 1916,
49,Red,Shannon,shannre01,1915,1917,1,1916 - 1916,
50,Lee,Gooch,goochle01,1915,1917,1,1916 - 1916,
51,Johnny,Rawlings,rawlijo01,1915,1917,1,1916 - 1916,
52,Fred,Smith,smithfr05,1915,1917,1,1916 - 1916,
53,Harry,Smith,smithha06,1915,1917,1,1916 - 1916,
54,Allen,Sothoron,sothoal01,1915,1917,1,1916 - 1916,
55,Jim,Thorpe,thorpji01,1915,1917,1,1916 - 1916,
56,Roy,Walker,walkero01,1915,1917,1,1916 - 1916,
57,Wally,Gerber,gerbewa01,1915,1917,1,1916 - 1916,
58,Smoky Joe,Wood,woodjo02,1915,1917,1,1916 - 1916,
