id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Billy,Barnie,barnibi01,1875,1883,7,1876 - 1882,
2,Steve,Brady,bradyst01,1875,1883,7,1876 - 1882,
3,Charlie,Mason,masonch01,1875,1883,7,1876 - 1882,
4,Tom,Loftus,loftuto01,1877,1883,5,1878 - 1882,
5,Bill,Traffley,traffbi01,1878,1883,4,1879 - 1882,
6,Doug,Allison,allisdo01,1879,1883,3,1880 - 1882,
7,Fred,Warner,warnefr01,1879,1883,3,1880 - 1882,
8,Tom,Mansell,manseto01,1879,1883,3,1880 - 1882,
9,Jack,Neagle,neaglja01,1879,1883,3,1880 - 1882,
10,Dave,Eggler,eggleda01,1879,1883,3,1880 - 1882,
11,Sam,Crane,cranesa01,1880,1883,2,1881 - 1882,
12,Gid,Gardner,gardngi01,1880,1883,2,1881 - 1882,
13,Arlie,Latham,lathaar01,1880,1883,2,1881 - 1882,
14,John,O'Rourke,orourjo01,1880,1883,2,1881 - 1882,
15,John,Reilly,reilljo01,1880,1883,2,1881 - 1882,
16,Charley,Jones,jonesch01,1880,1883,2,1881 - 1882,
17,Lew,Brown,brownle01,1881,1883,1,1882 - 1882,
18,Ed,Caskin,caskied01,1881,1883,1,1882 - 1882,
19,John,Clapp,clappjo01,1881,1883,1,1882 - 1882,
20,Bill,Crowley,crowlbi01,1881,1883,1,1882 - 1882,
21,Buttercup,Dickerson,dickebu01,1881,1883,1,1882 - 1882,
22,Mike,Dorgan,dorgami01,1881,1883,1,1882 - 1882,
23,John,Fox,foxjo01,1881,1883,1,1882 - 1882,
24,Joe,Gerhardt,gerhajo01,1881,1883,1,1882 - 1882,
25,Sadie,Houck,houcksa01,1881,1883,1,1882 - 1882,
26,Jack,Lynch,lynchja01,1881,1883,1,1882 - 1882,
27,Jack,Manning,mannija01,1881,1883,1,1882 - 1882,
28,Frank,Hankinson,hankifr01,1881,1883,1,1882 - 1882,
29,Bill,McClellan,mcclebi01,1881,1883,1,1882 - 1882,
30,Mike,Moynahan,moynami01,1881,1883,1,1882 - 1882,
31,Fred,Lewis,lewisfr01,1881,1883,1,1882 - 1882,
32,Candy,Nelson,nelsoca01,1881,1883,1,1882 - 1882,
33,The Only,Nolan,nolanth01,1881,1883,1,1882 - 1882,
34,Emil,Gross,grossem01,1881,1883,1,1882 - 1882,
