id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,John,O'Connell,oconnjo01,1891,1902,10,1892 - 1901,
2,Hal,O'Hagan,ohageha01,1892,1902,9,1893 - 1901,
3,Ed,Gremminger,gremmed01,1895,1902,6,1896 - 1901,
4,Joe,Stanley,stanljo02,1897,1902,4,1898 - 1901,
5,Nick,Altrock,altroni01,1898,1902,3,1899 - 1901,
6,George,Carey,careysc01,1898,1902,3,1899 - 1901,
7,Ed,Glenn,glenned02,1898,1902,3,1899 - 1901,
8,Pop,Williams,willipo01,1898,1902,3,1899 - 1901,
9,Frank,Bonner,bonnefr01,1899,1902,2,1900 - 1901,
10,Roy,Evans,evansro01,1899,1902,2,1900 - 1901,
11,Tom,Fleming,flemito01,1899,1902,2,1900 - 1901,
12,Tim,Flood,floodti01,1899,1902,2,1900 - 1901,
13,Jim,Gardner,gardnji01,1899,1902,2,1900 - 1901,
14,Rudy,Hulswitt,hulswru01,1899,1902,2,1900 - 1901,
15,Fred,Klobedanz,klobefr01,1899,1902,2,1900 - 1901,
16,John,Malarkey,malarjo01,1899,1902,2,1900 - 1901,
17,John,O'Neil,oneiljo01,1899,1902,2,1900 - 1901,
18,Oscar,Streit,streios01,1899,1902,2,1900 - 1901,
19,Howard,Wilson,wilsohi01,1899,1902,2,1900 - 1901,
20,Tim,Donahue,donahti01,1900,1902,1,1901 - 1901,
21,Warren,McLaughlin,mclauwa01,1900,1902,1,1901 - 1901,
22,Jimmy,Ryan,ryanji01,1900,1902,1,1901 - 1901,
