id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Ferrell,Anderson,anderfe01,1946,1953,6,1947 - 1952,
2,Dave,Hoskins,hoskida01,1946,1953,6,1947 - 1952,
3,Mike,Sandlock,sandlmi01,1946,1953,6,1947 - 1952,
4,Gene,Baker,bakerge02,1948,1953,4,1949 - 1952,
5,Jim,Gilliam,gilliji01,1948,1953,4,1949 - 1952,
6,Connie,Johnson,johnsco01,1948,1953,4,1949 - 1952,
7,Jim,Pendleton,pendlji01,1948,1953,4,1949 - 1952,
8,Al,Smith,smithal04,1948,1953,4,1949 - 1952,
9,Bob,Trice,tricebo01,1948,1953,4,1949 - 1952,
10,Frank,Fanovich,fanovfr01,1949,1953,3,1950 - 1952,
11,Babe,Martin,martiba01,1949,1953,3,1950 - 1952,
12,Al,Aber,aberal01,1950,1953,2,1951 - 1952,
13,Johnny,Antonelli,antonjo02,1950,1953,2,1951 - 1952,
14,Dick,Kokos,kokosdi01,1950,1953,2,1951 - 1952,
15,Johnny,Lindell,lindejo01,1950,1953,2,1951 - 1952,
16,Johnny,Bucha,buchajo01,1950,1953,2,1951 - 1952,
17,Sam,Calderone,caldesa01,1950,1953,2,1951 - 1952,
18,Bob,Hall,hallbo02,1950,1953,2,1951 - 1952,
19,Jim,Lemon,lemonji01,1950,1953,2,1951 - 1952,
20,Del,Crandall,crandde01,1950,1953,2,1951 - 1952,
21,Whitey,Ford,fordwh01,1950,1953,2,1951 - 1952,
22,Owen,Friend,frienow01,1950,1953,2,1951 - 1952,
23,Tookie,Gilbert,gilbeto01,1950,1953,2,1951 - 1952,
24,Bill,Macdonald,macdobi01,1950,1953,2,1951 - 1952,
25,Ed,McGhee,mcgheed01,1950,1953,2,1951 - 1952,
26,Ed,Mickelson,mickeed01,1950,1953,2,1951 - 1952,
27,Danny,O'Connell,oconnda02,1950,1953,2,1951 - 1952,
28,Jim,Pearce,pearcji01,1950,1953,2,1951 - 1952,
29,Bill,Wilson,wilsobi02,1950,1953,2,1951 - 1952,
30,Carl,Sawatski,sawatca01,1950,1953,2,1951 - 1952,
31,Preston,Ward,wardpr01,1950,1953,2,1951 - 1952,
32,Dick,Weik,weikdi01,1950,1953,2,1951 - 1952,
33,Ernie,Nevel,neveler01,1951,1953,1,1952 - 1952,
34,Eddie,Erautt,erauted01,1951,1953,1,1952 - 1952,
35,Karl,Olson,olsonka01,1951,1953,1,1952 - 1952,
36,Erv,Palica,palicer01,1951,1953,1,1952 - 1952,
37,Ben,Flowers,flowebe01,1951,1953,1,1952 - 1952,
38,Bob,Habenicht,habenbo01,1951,1953,1,1952 - 1952,
39,Paul,Pettit,pettipa01,1951,1953,1,1952 - 1952,
40,Al,Richter,richtal01,1951,1953,1,1952 - 1952,
41,Ray,Herbert,herbera01,1951,1953,1,1952 - 1952,
42,Bob,Boyd,boydbo01,1951,1953,1,1952 - 1952,
43,Wayne,Belardi,belarwa01,1951,1953,1,1952 - 1952,
44,Al,Sima,simaal01,1951,1953,1,1952 - 1952,
45,Don,Bollweg,bollwdo01,1951,1953,1,1952 - 1952,
46,Wayne,Terwilliger,terwiwa01,1951,1953,1,1952 - 1952,
47,Frank,Sacka,sackafr01,1951,1953,1,1952 - 1952,
48,Carmen,Mauro,mauroca01,1951,1953,1,1952 - 1952,
49,Bob,Turley,turlebo01,1951,1953,1,1952 - 1952,
50,Gene,Verble,verblge01,1951,1953,1,1952 - 1952,
51,Dick,Cole,coledi01,1951,1953,1,1952 - 1952,
52,Joe,Coleman,colemjo04,1951,1953,1,1952 - 1952,
53,Don,Thompson,thompdo01,1951,1953,1,1952 - 1952,
