id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,William,Webster,webstwi01,1924,1933,8,1925 - 1932,
2,Curt,Fullerton,fullecu01,1925,1933,7,1926 - 1932,
3,Edwin,Dimes,dimesed01,1926,1933,6,1927 - 1932,
4,Dewey,Rivers,riverde01,1926,1933,6,1927 - 1932,
5,Pearley,Johnson,johnspe02,1927,1933,5,1928 - 1932,
6,Jim,Starks,starkji01,1927,1933,5,1928 - 1932,
7,George,Murray,murrage01,1927,1933,5,1928 - 1932,
8,Boom-Boom,Beck,beckbo01,1928,1933,4,1929 - 1932,
9,Rosy,Ryan,ryanro01,1928,1933,4,1929 - 1932,
10,Lou,Legett,legetlo01,1929,1933,3,1930 - 1932,
11,Duke,Lattimore,lattidu01,1929,1933,3,1930 - 1932,
12,Namon,Washington,washina01,1929,1933,3,1930 - 1932,
13,Merv,Shea,sheame01,1929,1933,3,1930 - 1932,
14,Bots,Nekola,nekolbo01,1929,1933,3,1930 - 1932,
15,Johnny,Gooch,goochjo01,1930,1933,2,1931 - 1932,
16,Lewis,Anderson,anderle01,1930,1933,2,1931 - 1932,
17,Hank,Greenberg,greenha01,1930,1933,2,1931 - 1932,
18,Ted,Gullic,gullite01,1930,1933,2,1931 - 1932,
19,Bernie,James,jamesbe02,1930,1933,2,1931 - 1932,
20,Harley,Boss,bossha01,1930,1933,2,1931 - 1932,
21,Buzz,Boyle,boylebu01,1930,1933,2,1931 - 1932,
22,Pinky,Higgins,higgipi01,1930,1933,2,1931 - 1932,
23,Andy,Cooper,coopean99,1930,1933,2,1931 - 1932,
24,Willie,Cornelius,cornewi01,1930,1933,2,1931 - 1932,
25,Bullet,Rogan,roganbu99,1930,1933,2,1931 - 1932,
26,Pat,Crawford,crawfpa01,1930,1933,2,1931 - 1932,
27,Lynn,Nelson,nelsoly01,1930,1933,2,1931 - 1932,
28,Homer,Peel,peelho01,1930,1933,2,1931 - 1932,
29,Blondy,Ryan,ryanbl01,1930,1933,2,1931 - 1932,
30,Billy,Werber,werbebi01,1930,1933,2,1931 - 1932,
31,Nick,Altrock,altroni01,1931,1933,1,1932 - 1932,
32,Belve,Bean,beanbe01,1931,1933,1,1932 - 1932,
33,Del,Bissonette,bissode01,1931,1933,1,1932 - 1932,
34,Cliff,Bolton,boltocl01,1931,1933,1,1932 - 1932,
35,Howard,Craghead,craghho01,1931,1933,1,1932 - 1932,
36,Jack,Crouch,croucja01,1931,1933,1,1932 - 1932,
37,Chuck,Dressen,dressch01,1931,1933,1,1932 - 1932,
38,Ed,Fallenstein,falleed01,1931,1933,1,1932 - 1932,
39,Lou,Finney,finnelo01,1931,1933,1,1932 - 1932,
40,Gene,Moore,moorege03,1931,1933,1,1932 - 1932,
41,Jim,Mosolf,mosolji01,1931,1933,1,1932 - 1932,
42,Script,Lee,leesc01,1931,1933,1,1932 - 1932,
43,Ray,Lucas,lucasra01,1931,1933,1,1932 - 1932,
44,Biz,Mackey,mackebi99,1931,1933,1,1932 - 1932,
45,Marv,Owen,owenma01,1931,1933,1,1932 - 1932,
46,Hank,McDonald,mcdonha01,1931,1933,1,1932 - 1932,
47,Jim,Peterson,peterji01,1931,1933,1,1932 - 1932,
48,Babe,Phelps,phelpba01,1931,1933,1,1932 - 1932,
49,Anderson,Pryor,pryoran01,1931,1933,1,1932 - 1932,
50,Tony,Rensa,rensato01,1931,1933,1,1932 - 1932,
51,Harry,Rice,riceha01,1931,1933,1,1932 - 1932,
52,Roxie,Lawson,lawsoro01,1931,1933,1,1932 - 1932,
53,John,Kerner,kernejo01,1931,1933,1,1932 - 1932,
54,Jake,Miller,milleja02,1931,1933,1,1932 - 1932,
55,Joe,Heving,hevinjo02,1931,1933,1,1932 - 1932,
56,Odell,Hale,haleod01,1931,1933,1,1932 - 1932,
57,Bill,Shores,shorebi01,1931,1933,1,1932 - 1932,
58,Clarence,Smith,smithcl02,1931,1933,1,1932 - 1932,
59,Zack,Spencer,spencza01,1931,1933,1,1932 - 1932,
60,Joe,Sprinz,sprinjo01,1931,1933,1,1932 - 1932,
61,Garland,Braxton,braxtga01,1931,1933,1,1932 - 1932,
62,Rollie,Stiles,stilero01,1931,1933,1,1932 - 1932,
63,Dixie,Walker,walkedi02,1931,1933,1,1932 - 1932,
64,Jack,Warner,warneja01,1931,1933,1,1932 - 1932,
65,Hal,Haid,haidha01,1931,1933,1,1932 - 1932,
66,George,Gill,gillge02,1931,1933,1,1932 - 1932,
67,Bud,Mitchell,mitchbu01,1931,1933,1,1932 - 1932,
68,Poindexter,Williams,willipo02,1931,1933,1,1932 - 1932,
69,Tom,Winsett,winseto01,1931,1933,1,1932 - 1932,
