id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Cory,Aldridge,aldrico01,2001,2010,8,2002 - 2009,"2007 - Double-A, Birmingham Barons, Chicago White Sox; 2008 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2009 - Triple A, Omaha Royals, Kansas City Royals"
2,Brad,Thomas,thomabr01,2004,2010,5,2005 - 2009,"2007 - Triple A, Tacoma Rainiers, Seattle Mariners; 2005 - NPB, Hokkaido Nippon-Ham Fighters; 2006 - NPB, Hokkaido Nippon-Ham Fighters"
3,Mike,Ryan,ryanmi03,2005,2010,4,2006 - 2009,
4,Matt,Watson,watsoma02,2005,2010,4,2006 - 2009,"2008 - Triple A, Syracuse Chiefs, Toronto Blue Jays; 2009 - Single A (Advanced), St. Lucie Mets, New York Mets; 2009 - Double-A, Binghamton Mets, New York Mets; 2009 - Triple A, Buffalo Bisons, New York Mets; 2006 - NPB, Chiba Lotte Marines; 2007 - NPB, Chiba Lotte Marines"
5,Scott,Strickland,stricsc01,2005,2010,4,2006 - 2009,"2007 - Triple A, Portland Beavers, San Diego Padres; 2008 - Triple A, Scranton/Wilkes-Barre Yankees, New York Yankees; 2009 - Triple A, Albuquerque Isotopes, Los Angeles Dodgers"
6,Oswaldo,Navarro,navaros01,2006,2010,3,2007 - 2009,"2007 - Triple A, Tacoma Rainiers, Seattle Mariners; 2008 - Triple A, Pacific Coast League All-Stars, Tacoma Rainiers, Seattle Mariners; 2009 - Double-A, West Tenn Diamond Jaxx, Seattle Mariners; 2009 - Triple A, Tacoma Rainiers, Seattle Mariners"
7,Angel,Sanchez,sanchan02,2006,2010,3,2007 - 2009,"2008 - Double-A, Northwest Arkansas Naturals, TEX North Division All-Stars, Kansas City Royals; 2008 - Triple A, Omaha Royals, Kansas City Royals; 2009 - Triple A, Las Vegas 51s, Toronto Blue Jays"
8,Scott,Mathieson,mathisc01,2006,2010,3,2007 - 2009,"2007 - Single A (Advanced), Clearwater Threshers, Philadelphia Phillies; 2007 - Double-A, Reading Phillies, Philadelphia Phillies; 2007 - Rookie, GCL Phillies, Philadelphia Phillies; 2009 - Single A (Advanced), Clearwater Threshers, Philadelphia Phillies; 2009 - Double-A, Reading Phillies, Philadelphia Phillies; 2009 - Rookie, GCL Phillies, Philadelphia Phillies"
9,Casey,Daigle,daiglca01,2006,2010,3,2007 - 2009,"2007 - Triple A, Tucson Sidewinders, Arizona Diamondbacks; 2008 - Triple A, Rochester Red Wings, Minnesota Twins; 2009 - Triple A, Round Rock Express, Houston Astros"
10,Brian,Sweeney,sweenbr01,2006,2010,3,2007 - 2009,"2007 - NPB, Hokkaido Nippon-Ham Fighters; 2008 - NPB, Hokkaido Nippon-Ham Fighters; 2009 - NPB, Hokkaido Nippon-Ham Fighters"
11,Scott,Atchison,atchisc01,2007,2010,2,2008 - 2009,"2008 - NPB, Hanshin Tigers; 2009 - NPB, Hanshin Tigers"
12,Brian,Esposito,esposbr01,2007,2010,2,2008 - 2009,"2008 - Double-A, Tulsa Drillers, Colorado Rockies; 2009 - Double-A, Corpus Christi Hooks, Houston Astros; 2009 - Triple A, Round Rock Express, Houston Astros"
13,Joe,Bisenius,bisenjo01,2007,2010,2,2008 - 2009,"2008 - Double-A, Reading Phillies, Philadelphia Phillies; 2008 - Major League Baseball, Lehigh Valley IronPigs, Philadelphia Phillies; 2008 - Triple A, Lehigh Valley IronPigs, Philadelphia Phillies; 2009 - Single A (Advanced), Clearwater Threshers, Philadelphia Phillies; 2009 - Double-A, Reading Phillies, Philadelphia Phillies; 2009 - Triple A, Lehigh Valley IronPigs, Philadelphia Phillies; 2009 - Rookie, GCL Phillies, Philadelphia Phillies"
14,Carlos,Maldonado,maldoca03,2007,2010,2,2008 - 2009,"2008 - Triple A, Indianapolis Indians, Pittsburgh Pirates; 2009 - Triple A, Pawtucket Red Sox, Boston Red Sox"
15,Chris,Capuano,capuach01,2007,2010,2,2008 - 2009,"2009 - Rookie, AZL Brewers, Helena Brewers, Milwaukee Brewers"
16,Ramon,Ortiz,ortizra01,2007,2010,2,2008 - 2009,"2009 - Triple A, Fresno Grizzlies, San Francisco Giants; 2008 - NPB, Orix Buffaloes"
17,Jay,Gibbons,gibboja01,2007,2010,2,2008 - 2009,"2008 - Double-A, Huntsville Stars, Milwaukee Brewers; 2008 - Triple A, Nashville Sounds, Milwaukee Brewers"
18,Troy,Patton,pattotr01,2007,2010,2,2008 - 2009,"2009 - Double-A, Bowie Baysox, Baltimore Orioles; 2009 - Triple A, Norfolk Tides, Baltimore Orioles"
19,Gustavo,Chacin,chacigu01,2007,2010,2,2008 - 2009,"2008 - Single A (Advanced), Dunedin Blue Jays, Toronto Blue Jays; 2009 - Double-A, Reading Phillies, Philadelphia Phillies; 2009 - Triple A, Lehigh Valley IronPigs, Philadelphia Phillies"
20,Chris,Seddon,seddoch01,2007,2010,2,2008 - 2009,"2008 - Triple A, Albuquerque Isotopes, Pacific Coast League All-Stars, Miami Marlins; 2009 - Single A (Short Season), Everett AquaSox, Seattle Mariners; 2009 - Triple A, Tacoma Rainiers, Seattle Mariners"
21,Adam,Stern,sternad01,2007,2010,2,2008 - 2009,"2008 - Triple A, Norfolk Tides, Baltimore Orioles; 2009 - Double-A, Huntsville Stars, SOU North Division All-Stars, Milwaukee Brewers; 2009 - Triple A, Nashville Sounds, Milwaukee Brewers"
22,Ross,Wolf,wolfro01,2007,2010,2,2008 - 2009,"2008 - Single A (Advanced), Jupiter Hammerheads, Miami Marlins; 2008 - Triple A, Albuquerque Isotopes, Miami Marlins; 2009 - Triple A, Norfolk Tides, Baltimore Orioles"
23,Mike,Zagurski,zagurmi01,2007,2010,2,2008 - 2009,"2009 - Single A (Advanced), Clearwater Threshers, Philadelphia Phillies; 2009 - Double-A, Reading Phillies, Philadelphia Phillies"
24,Colby,Lewis,lewisco01,2007,2010,2,2008 - 2009,"2008 - NPB, Hiroshima Toyo Carp; 2009 - NPB, Hiroshima Toyo Carp"
25,Donny,Lucy,lucydo01,2007,2010,2,2008 - 2009,"2008 - Triple A, Charlotte Knights, Chicago White Sox; 2009 - Double-A, Birmingham Barons, Chicago White Sox; 2009 - Triple A, Charlotte Knights, Chicago White Sox"
26,Brad,Eldred,eldrebr01,2007,2010,2,2008 - 2009,"2008 - Triple A, Charlotte Knights, Chicago White Sox; 2009 - Triple A, Syracuse Chiefs, Washington Nationals"
27,Joaquin,Benoit,benoijo01,2008,2010,1,2009 - 2009,
28,Brian,Bocock,bococbr01,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), San Jose Giants, San Francisco Giants; 2009 - Double-A, Connecticut Defenders, San Francisco Giants"
29,Boof,Bonser,bonsebo01,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Fort Myers Miracle, Minnesota Twins"
30,Cedrick,Bowers,bowerce01,2008,2010,1,2009 - 2009,"2009 - Triple A, Lehigh Valley IronPigs, Philadelphia Phillies"
31,Bill,Bray,braybi01,2008,2010,1,2009 - 2009,"2009 - Triple A, Louisville Bats, Cincinnati Reds"
32,Taylor,Buchholz,buchhta01,2008,2010,1,2009 - 2009,
33,Matt,Chico,chicoma01,2008,2010,1,2009 - 2009,"2009 - Single A (Full Season), Hagerstown Suns, Washington Nationals; 2009 - Double-A, Harrisburg Senators, Washington Nationals"
34,Jeff,Clement,clemeje01,2008,2010,1,2009 - 2009,"2009 - Triple A, Indianapolis Indians, Tacoma Rainiers, Pittsburgh Pirates, Seattle Mariners"
35,Brent,Clevlen,clevlbr01,2008,2010,1,2009 - 2009,"2009 - Triple A, Toledo Mud Hens, Detroit Tigers"
36,Chad,Cordero,cordech01,2008,2010,1,2009 - 2009,"2009 - Single A (Short Season), Everett AquaSox, Seattle Mariners; 2009 - Rookie, AZL Mariners, Seattle Mariners"
37,Justin,Duchscherer,duchsju01,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Stockton Ports, Oakland Athletics; 2009 - Triple A, Sacramento River Cats, Oakland Athletics; 2009 - Rookie, AZL Athletics, Oakland Athletics"
38,Jim,Edmonds,edmonji01,2008,2010,1,2009 - 2009,
39,Jeff,Francis,francje01,2008,2010,1,2009 - 2009,
40,Jaime,Garcia,garcija02,2008,2010,1,2009 - 2009,"2009 - Single A (Advanced), Palm Beach Cardinals, St. Louis Cardinals; 2009 - Triple A, Memphis Redbirds, St. Louis Cardinals; 2009 - Rookie, GCL Cardinals, St. Louis Cardinals"
41,Justin,Germano,germaju01,2008,2010,1,2009 - 2009,"2009 - NPB, Fukuoka Softbank Hawks"
42,Mark,Grudzielanek,grudzma01,2008,2010,1,2009 - 2009,"2009 - Double-A, New Britain Rock Cats, Minnesota Twins; 2009 - Rookie, GCL Twins, Minnesota Twins"
43,Clay,Hensley,henslcl01,2008,2010,1,2009 - 2009,"2009 - Triple A, New Orleans Zephyrs, Round Rock Express, Houston Astros, Miami Marlins"
