id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Danny,Boone,booneda02,1982,1990,7,1983 - 1989,
2,Mike,Norris,norrimi01,1983,1990,6,1984 - 1989,
3,Edgar,Diaz,diazed01,1986,1990,3,1987 - 1989,
4,Brian,Giles,gilesbr01,1986,1990,3,1987 - 1989,
5,Ed,Vosberg,vosbeed01,1986,1990,3,1987 - 1989,
6,Rick,Lancellotti,lanceri01,1986,1990,3,1987 - 1989,"1987 - NPB, Hiroshima Toyo Carp; 1988 - NPB, Hiroshima Toyo Carp"
7,Scott,Anderson,andersc01,1987,1990,2,1988 - 1989,
8,Paul,Noce,nocepa01,1987,1990,2,1988 - 1989,
9,Jay,Baller,balleja01,1987,1990,2,1988 - 1989,
10,Ronn,Reynolds,reynoro02,1987,1990,2,1988 - 1989,
11,John,Burkett,burkejo03,1987,1990,2,1988 - 1989,
12,Troy,Afenir,afenitr01,1987,1990,2,1988 - 1989,
13,Jack,Savage,savagja01,1987,1990,2,1988 - 1989,
14,Jerry,Willard,willaje01,1987,1990,2,1988 - 1989,
15,Bryan,Clark,clarkbr01,1987,1990,2,1988 - 1989,
16,Charlie,Kerfeld,kerfech01,1987,1990,2,1988 - 1989,
17,Joe,Klink,klinkjo01,1987,1990,2,1988 - 1989,
18,Matt,Stark,starkma01,1987,1990,2,1988 - 1989,
19,John,Leister,leistjo01,1987,1990,2,1988 - 1989,
20,Tom,Edens,edensto01,1987,1990,2,1988 - 1989,
21,Bob,Malloy,mallobo02,1987,1990,2,1988 - 1989,
22,Pete,Filson,filsope01,1987,1990,2,1988 - 1989,
23,Jose,Mesa,mesajo01,1987,1990,2,1988 - 1989,
24,Bill,Gullickson,gullibi01,1987,1990,2,1988 - 1989,"1988 - NPB, Yomiuri Giants; 1989 - NPB, Yomiuri Giants"
25,Mark,Bailey,bailema01,1988,1990,1,1989 - 1989,
26,Keith,Brown,brownke02,1988,1990,1,1989 - 1989,
27,Casey,Candaele,candaca01,1988,1990,1,1989 - 1989,
28,Mike,Capel,capelmi01,1988,1990,1,1989 - 1989,
29,Mark,Clear,clearma01,1988,1990,1,1989 - 1989,
30,Chris,Codiroli,codirch01,1988,1990,1,1989 - 1989,
31,Kevin,Coffman,coffmke01,1988,1990,1,1989 - 1989,
32,Sil,Campusano,campusi01,1988,1990,1,1989 - 1989,
33,Cecil,Fielder,fieldce01,1988,1990,1,1989 - 1989,"1989 - NPB, Hanshin Tigers"
34,Jeff,Gray,grayje01,1988,1990,1,1989 - 1989,
35,John,Habyan,habyajo01,1988,1990,1,1989 - 1989,
36,Darryl,Hamilton,hamilda02,1988,1990,1,1989 - 1989,
37,Mike,Harkey,harkemi01,1988,1990,1,1989 - 1989,
38,Donnie,Hill,hilldo01,1988,1990,1,1989 - 1989,
39,Al,Nipper,nippeal01,1988,1990,1,1989 - 1989,
40,Greg,Mathews,mathegr01,1988,1990,1,1989 - 1989,
41,Dickie,Noles,nolesdi01,1988,1990,1,1989 - 1989,
42,Tom,Lampkin,lampkto01,1988,1990,1,1989 - 1989,
43,Vicente,Palacios,palacvi01,1988,1990,1,1989 - 1989,
44,Jim,Pankovits,pankoji01,1988,1990,1,1989 - 1989,
45,Johnny,Paredes,paredjo01,1988,1990,1,1989 - 1989,
46,Tony,Perezchica,perezto02,1988,1990,1,1989 - 1989,
47,Jack,McDowell,mcdowja01,1988,1990,1,1989 - 1989,
48,Rick,Rodriguez,rodriri01,1988,1990,1,1989 - 1989,
49,Mark,Ross,rossma01,1988,1990,1,1989 - 1989,
50,Israel,Sanchez,sanchis01,1988,1990,1,1989 - 1989,
51,Rafael,Santana,santara01,1988,1990,1,1989 - 1989,
52,Shane,Mack,macksh01,1988,1990,1,1989 - 1989,
53,Doug,Sisk,siskdo01,1988,1990,1,1989 - 1989,
54,Mark,Lee,leema03,1988,1990,1,1989 - 1989,
55,Dale,Sveum,sveumda01,1988,1990,1,1989 - 1989,
56,Kelvin,Torve,torveke01,1988,1990,1,1989 - 1989,
57,Keith,Hughes,hugheke01,1988,1990,1,1989 - 1989,
58,Jim,Walewander,walewji01,1988,1990,1,1989 - 1989,
59,Mike,Walker,walkemi01,1988,1990,1,1989 - 1989,
60,Brad,Moore,moorebr01,1988,1990,1,1989 - 1989,
61,Dave,Winfield,winfida01,1988,1990,1,1989 - 1989,
