id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Isidro,Fabré,fabreis01,1929,1939,9,1930 - 1938,
2,Silvino,Ruíz,ruizsi01,1929,1939,9,1930 - 1938,
3,Charles,Wesley,weslech01,1929,1939,9,1930 - 1938,
4,José María,Fernández,fernajo05,1930,1939,8,1931 - 1938,
5,George,Susce,suscege01,1932,1939,6,1933 - 1938,
6,Alonzo,Boone,booneal01,1932,1939,6,1933 - 1938,
7,Andy,Drake,drakean01,1933,1939,5,1934 - 1938,
8,Johnny,Watwood,watwojo01,1933,1939,5,1934 - 1938,
9,Eggie,Hensley,hensleg01,1933,1939,5,1934 - 1938,
10,Boom-Boom,Beck,beckbo01,1934,1939,4,1935 - 1938,
11,Art,Herring,herriar01,1934,1939,4,1935 - 1938,
12,Pedro,Arango,arangpe01,1935,1939,3,1936 - 1938,
13,Vallie,Eaves,eavesva01,1935,1939,3,1936 - 1938,
14,Cando,López,lopezca02,1935,1939,3,1936 - 1938,
15,Rodolfo,Fernández,fernaro01,1935,1939,3,1936 - 1938,
16,Crush,Holloway,hollocr01,1935,1939,3,1936 - 1938,
17,Fermín,Valdés,valdefe01,1935,1939,3,1936 - 1938,
18,Robert,Gaston,gastoro01,1935,1939,3,1936 - 1938,
19,Hugh,Casey,caseyhu01,1935,1939,3,1936 - 1938,
20,Ollie,Bejma,bejmaol01,1936,1939,2,1937 - 1938,
21,Charlie,Beverly,beverch01,1936,1939,2,1937 - 1938,
22,Luis,Tiant,tiantlu02,1936,1939,2,1937 - 1938,
23,Carl,Doyle,doyleca01,1936,1939,2,1937 - 1938,
24,Hank,Johnson,johnsha01,1936,1939,2,1937 - 1938,
25,Lynn,King,kingly01,1936,1939,2,1937 - 1938,
26,Gene,Lillard,lillage01,1936,1939,2,1937 - 1938,
27,Bobby,Estalella,estalbo01,1936,1939,2,1937 - 1938,
28,Dee,Miles,milesde01,1936,1939,2,1937 - 1938,
29,Pete,Naktenis,naktepe01,1936,1939,2,1937 - 1938,
30,Bill,Nicholson,nichobi01,1936,1939,2,1937 - 1938,
31,Cotton,Pippen,pippeco01,1936,1939,2,1937 - 1938,
32,Jennings,Poindexter,poindje01,1936,1939,2,1937 - 1938,
33,Bud,Hafey,hafeybu01,1936,1939,2,1937 - 1938,
34,Joe,Sullivan,sullijo05,1936,1939,2,1937 - 1938,
35,Jim,Gleeson,gleesji01,1936,1939,2,1937 - 1938,
36,Red,Evans,evansre01,1936,1939,2,1937 - 1938,
37,Milt,Galatzer,galatmi01,1936,1939,2,1937 - 1938,
38,Walter,Burch,burchwa01,1936,1939,2,1937 - 1938,
39,Babe,Young,youngba01,1936,1939,2,1937 - 1938,
40,Eddie,Joost,joosted01,1937,1939,1,1938 - 1938,
41,John,Bissant,bissajo01,1937,1939,1,1938 - 1938,
42,Jimmy,Bloodworth,bloodji01,1937,1939,1,1938 - 1938,
43,Ralph,Burgin,burgira01,1937,1939,1,1938 - 1938,
44,Walt,Masters,mastewa01,1937,1939,1,1938 - 1938,
45,Tom,Carey,careyto02,1937,1939,1,1938 - 1938,
46,Eddie,Miller,milleed03,1937,1939,1,1938 - 1938,
47,Wally,Millies,milliwa01,1937,1939,1,1938 - 1938,
48,Bob,Muncrief,muncrbo01,1937,1939,1,1938 - 1938,
49,Willie,Davis,daviswi03,1937,1939,1,1938 - 1938,
50,Dusty,Decker,deckedu01,1937,1939,1,1938 - 1938,
51,Art,Parks,parksar01,1937,1939,1,1938 - 1938,
52,Roy,Parmelee,parmero01,1937,1939,1,1938 - 1938,
53,Lionel,Decuir,decuili01,1937,1939,1,1938 - 1938,
54,Johnny,Broaca,broacjo01,1937,1939,1,1938 - 1938,
55,Johnny,Ray,rayjo02,1937,1939,1,1938 - 1938,
56,Vic,Frazier,frasivi01,1937,1939,1,1938 - 1938,
57,Les,Scarsella,scarsle01,1937,1939,1,1938 - 1938,
58,Bill,Schuster,schusbi01,1937,1939,1,1938 - 1938,
59,Eddie,Silber,silbeed01,1937,1939,1,1938 - 1938,
60,Charlie,Gelbert,gelbech01,1937,1939,1,1938 - 1938,
61,Tom,Sunkel,sunketo01,1937,1939,1,1938 - 1938,
62,Red,Hale,halere01,1937,1939,1,1938 - 1938,
63,Bucky,Jacobs,jacobbu01,1937,1939,1,1938 - 1938,
64,Jim,Henry,henryji01,1937,1939,1,1938 - 1938,
65,George,Walker,walkege03,1937,1939,1,1938 - 1938,
66,Nate,Andrews,andrena01,1937,1939,1,1938 - 1938,
67,George,Jeffcoat,jeffcge01,1937,1939,1,1938 - 1938,
68,Burgess,Whitehead,whitebu01,1937,1939,1,1938 - 1938,
69,Jim,Willis,williji06,1937,1939,1,1938 - 1938,
70,Whit,Wyatt,wyattwh01,1937,1939,1,1938 - 1938,
71,Red,Barkley,barklre01,1937,1939,1,1938 - 1938,
72,Eddie,Yount,younted01,1937,1939,1,1938 - 1938,
