id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Jose,Rijo,rijojo01,1995,2001,5,1996 - 2000,
2,Robert,Ellis,ellisro02,1996,2001,4,1997 - 2000,
3,Phil,Hiatt,hiattph01,1996,2001,4,1997 - 2000,"1997 - NPB, Hanshin Tigers"
4,Adam,Riggs,riggsad01,1997,2001,3,1998 - 2000,
5,Deion,Sanders,sandede02,1997,2001,3,1998 - 2000,
6,Mike,Gulan,gulanmi01,1997,2001,3,1998 - 2000,
7,Joey,Eischen,eischjo01,1997,2001,3,1998 - 2000,
8,Cory,Bailey,baileco01,1998,2001,2,1999 - 2000,
9,Willie,Banks,bankswi01,1998,2001,2,1999 - 2000,"1999 - NPB, Orix Bluewave"
10,Robert,Perez,perezro01,1998,2001,2,1999 - 2000,"1999 - NPB, Orix Bluewave"
11,Toby,Borland,borlato02,1998,2001,2,1999 - 2000,
12,Joe,Borowski,borowjo01,1998,2001,2,1999 - 2000,
13,Jeff,Tabaka,tabakje01,1998,2001,2,1999 - 2000,
14,Bobby,Munoz,munozbo01,1998,2001,2,1999 - 2000,
15,Mark,Little,littlma01,1998,2001,2,1999 - 2000,
16,P. J.,Forbes,forbepj01,1998,2001,2,1999 - 2000,
17,Kevin,Foster,fosteke01,1998,2001,2,1999 - 2000,
18,Chris,Michalak,michach01,1998,2001,2,1999 - 2000,
19,Pat,Borders,bordepa01,1999,2001,1,2000 - 2000,
20,Mickey,Callaway,callami01,1999,2001,1,2000 - 2000,
21,Carlos,Castillo,castica02,1999,2001,1,2000 - 2000,
22,Mike,Colangelo,colanmi01,1999,2001,1,2000 - 2000,
23,Michael,Coleman,colemmi01,1999,2001,1,2000 - 2000,
24,Mark,Dalesandro,dalesma01,1999,2001,1,2000 - 2000,
25,Jeff,DaVanon,davanje02,1999,2001,1,2000 - 2000,
26,Joe,Davenport,davenjo01,1999,2001,1,2000 - 2000,
27,Jose,Fernandez,fernajo01,1999,2001,1,2000 - 2000,
28,Tony,Fernandez,fernato01,1999,2001,1,2000 - 2000,"2000 - NPB, Seibu Lions"
29,Rocky,Coppinger,coppiro01,1999,2001,1,2000 - 2000,
30,Chad,Fox,foxch02,1999,2001,1,2000 - 2000,
31,Julio,Franco,francju01,1999,2001,1,2000 - 2000,
32,Ryan,Franklin,frankry01,1999,2001,1,2000 - 2000,
33,Gary,Glover,glovega01,1999,2001,1,2000 - 2000,
34,Tom,Gordon,gordoto01,1999,2001,1,2000 - 2000,
35,Edwards,Guzman,guzmaed01,1999,2001,1,2000 - 2000,
36,Chad,Harville,harvich01,1999,2001,1,2000 - 2000,
37,Dave,Hollins,hollida01,1999,2001,1,2000 - 2000,
38,Michael,Jackson,jacksmi02,1999,2001,1,2000 - 2000,
39,Ryan,Jackson,jacksry01,1999,2001,1,2000 - 2000,
40,Robin,Jennings,jenniro01,1999,2001,1,2000 - 2000,
41,D'Angelo,Jimenez,jimenda01,1999,2001,1,2000 - 2000,
42,Damaso,Marte,marteda01,1999,2001,1,2000 - 2000,
43,Orlando,Merced,merceor01,1999,2001,1,2000 - 2000,"2000 - NPB, Orix Bluewave"
44,Graeme,Lloyd,lloydgr01,1999,2001,1,2000 - 2000,
45,Jose,Molina,molinjo01,1999,2001,1,2000 - 2000,
46,Jesse,Levis,levisje01,1999,2001,1,2000 - 2000,
47,Heath,Murray,murrahe01,1999,2001,1,2000 - 2000,
48,Angel,Peña,penaan01,1999,2001,1,2000 - 2000,
49,Odalis,Perez,perezod01,1999,2001,1,2000 - 2000,
50,Carlton,Loewer,loeweca01,1999,2001,1,2000 - 2000,
51,Kyle,Peterson,peterky01,1999,2001,1,2000 - 2000,
52,Calvin,Pickering,pickeca01,1999,2001,1,2000 - 2000,
53,Dante,Powell,powelda01,1999,2001,1,2000 - 2000,
54,Tim,Raines,raineti01,1999,2001,1,2000 - 2000,
55,Julio,Ramirez,ramirju01,1999,2001,1,2000 - 2000,
56,Mark,Leiter,leitema01,1999,2001,1,2000 - 2000,
57,Chris,Latham,lathach01,1999,2001,1,2000 - 2000,
58,David,Riske,riskeda01,1999,2001,1,2000 - 2000,
59,Willis,Roberts,roberwi01,1999,2001,1,2000 - 2000,
60,Kerry,Robinson,robinke02,1999,2001,1,2000 - 2000,
61,Erik,Sabel,sabeler01,1999,2001,1,2000 - 2000,
62,Bret,Saberhagen,saberbr01,1999,2001,1,2000 - 2000,
63,Tim,Laker,lakerti01,1999,2001,1,2000 - 2000,
64,Brian,Simmons,simmobr01,1999,2001,1,2000 - 2000,
65,Randall,Simon,simonra01,1999,2001,1,2000 - 2000,
66,J. D.,Smart,smartjd01,1999,2001,1,2000 - 2000,
67,John,Smoltz,smoltjo01,1999,2001,1,2000 - 2000,
68,Juan,Sosa,sosaju01,1999,2001,1,2000 - 2000,
69,Denny,Stark,starkde01,1999,2001,1,2000 - 2000,
70,David,Lundquist,lundqda01,1999,2001,1,2000 - 2000,
71,John,Thomson,thomsjo01,1999,2001,1,2000 - 2000,
72,Todd,Williams,willito02,1999,2001,1,2000 - 2000,
73,Kevin,Witt,wittke01,1999,2001,1,2000 - 2000,
