id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Lip,Pike,pikeli01,1881,1887,5,1882 - 1886,
2,Dell,Darling,darlide01,1883,1887,3,1884 - 1886,
3,Tug,Arundel,arundtu01,1884,1887,2,1885 - 1886,
4,Clarence,Cross,crosscl01,1884,1887,2,1885 - 1886,
5,Tom,Daly,dalyto01,1884,1887,2,1885 - 1886,
6,Bill,Greenwood,greenbi01,1884,1887,2,1885 - 1886,
7,Mortimer,Hogan,hoganed02,1884,1887,2,1885 - 1886,
8,Lefty,Johnson,johnsbi01,1884,1887,2,1885 - 1886,
9,Al,Maul,maulal01,1884,1887,2,1885 - 1886,
10,Barney,McLaughlin,mclauba01,1884,1887,2,1885 - 1886,
11,Sam,Moffet,moffesa01,1884,1887,2,1885 - 1886,
12,Jon,Morrison,morrijo03,1884,1887,2,1885 - 1886,
13,Billy,O'Brien,obriebi01,1884,1887,2,1885 - 1886,
14,Harry,Pyle,pylesh01,1884,1887,2,1885 - 1886,
15,Jim,Roxburgh,roxbuji01,1884,1887,2,1885 - 1886,
16,Jimmy,Say,sayji01,1884,1887,2,1885 - 1886,
17,Peek-A-Boo,Veach,veachpe01,1884,1887,2,1885 - 1886,
18,Buck,Becannon,becanbu01,1885,1887,1,1886 - 1886,
19,Thomas,Burns,burnsoy01,1885,1887,1,1886 - 1886,
20,John,Carroll,carrosc01,1885,1887,1,1886 - 1886,
21,Gid,Gardner,gardngi01,1885,1887,1,1886 - 1886,
22,Gil,Hatfield,hatfigi01,1885,1887,1,1886 - 1886,
23,Pete,Hotaling,hotalpe01,1885,1887,1,1886 - 1886,
24,Tom,O'Brien,obrieto01,1885,1887,1,1886 - 1886,
25,Billy,Serad,seradbi01,1885,1887,1,1886 - 1886,
26,Ed,Seward,sewared01,1885,1887,1,1886 - 1886,
27,Cub,Stricker,striccu01,1885,1887,1,1886 - 1886,
28,Sam,Trott,trottsa01,1885,1887,1,1886 - 1886,
