id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Phil,Huffman,huffmph01,1979,1985,5,1980 - 1984,
2,Joe,DeSa,desajo01,1980,1985,4,1981 - 1984,
3,Dave,Schuler,schulda01,1980,1985,4,1981 - 1984,
4,Mark,Funderburk,fundema01,1981,1985,3,1982 - 1984,
5,Bob,Long,longbo01,1981,1985,3,1982 - 1984,
6,Derek,Botelho,botelde01,1982,1985,2,1983 - 1984,
7,Jay,Baller,balleja01,1982,1985,2,1983 - 1984,
8,Butch,Benton,bentobu01,1982,1985,2,1983 - 1984,
9,Tom,Filer,filerto01,1982,1985,2,1983 - 1984,
10,Alan,Fowlkes,fowlkal01,1982,1985,2,1983 - 1984,
11,Terry,Leach,leachte01,1982,1985,2,1983 - 1984,
12,Mickey,Mahler,mahlemi01,1982,1985,2,1983 - 1984,
13,Mark,Ryal,ryalma01,1982,1985,2,1983 - 1984,
14,Stan,Clarke,clarkst02,1983,1985,1,1984 - 1984,
15,Fritzie,Connally,connafr02,1983,1985,1,1984 - 1984,
16,Don,Cooper,coopedo01,1983,1985,1,1984 - 1984,
17,Keith,Creel,creelke01,1983,1985,1,1984 - 1984,
18,Darren,Daulton,daultda01,1983,1985,1,1984 - 1984,
19,Gerry,Davis,davisge03,1983,1985,1,1984 - 1984,
20,Juan,Espino,espinju01,1983,1985,1,1984 - 1984,
21,Brian,Giles,gilesbr01,1983,1985,1,1984 - 1984,
22,Dave,Gumpert,gumpeda01,1983,1985,1,1984 - 1984,
23,Brad,Havens,havenbr01,1983,1985,1,1984 - 1984,
24,Jeff,Heathcock,heathje02,1983,1985,1,1984 - 1984,
25,Leo,Hernandez,hernale01,1983,1985,1,1984 - 1984,
26,Steve,Howe,howest01,1983,1985,1,1984 - 1984,
27,Ed,Glynn,glynned01,1983,1985,1,1984 - 1984,
28,Dave,Huppert,huppeda01,1983,1985,1,1984 - 1984,
29,Clint,Hurdle,hurdlcl01,1983,1985,1,1984 - 1984,
30,Matt,Keough,keougma02,1983,1985,1,1984 - 1984,
31,Vida,Blue,bluevi01,1983,1985,1,1984 - 1984,
32,Dennis,Leonard,leonade01,1983,1985,1,1984 - 1984,
33,Jim,Lewis,lewisji01,1983,1985,1,1984 - 1984,
34,Tommy,Boggs,boggsto01,1983,1985,1,1984 - 1984,
35,Scott,Loucks,loucksc01,1983,1985,1,1984 - 1984,
36,Juan,Bonilla,bonilju01,1983,1985,1,1984 - 1984,
37,John,Mizerock,mizerjo01,1983,1985,1,1984 - 1984,
38,Mike,Morgan,morgami01,1983,1985,1,1984 - 1984,
39,Steve,Mura,murast01,1983,1985,1,1984 - 1984,
40,Larry,Owen,owenla01,1983,1985,1,1984 - 1984,
41,Kelly,Paris,pariske01,1983,1985,1,1984 - 1984,
42,Jerry,Reed,reedje01,1983,1985,1,1984 - 1984,
43,Ronn,Reynolds,reynoro02,1983,1985,1,1984 - 1984,
44,Edwin,Rodriguez,rodried02,1983,1985,1,1984 - 1984,
45,Ricky,Adams,adamsri02,1983,1985,1,1984 - 1984,
46,Dave,Sax,saxda01,1983,1985,1,1984 - 1984,
47,Nick,Capra,caprani01,1983,1985,1,1984 - 1984,
48,Dave,Tomlin,tomlida01,1983,1985,1,1984 - 1984,
49,Ellis,Valentine,valenel01,1983,1985,1,1984 - 1984,
50,Pete,Vuckovich,vuckope01,1983,1985,1,1984 - 1984,
51,Chris,Welsh,welshch01,1983,1985,1,1984 - 1984,
52,Matt,Williams,willima03,1983,1985,1,1984 - 1984,
