id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Chuck,Hartenstein,hartech01,1970,1977,6,1971 - 1976,
2,Earl,Stephenson,stephea01,1972,1977,4,1973 - 1976,
3,Tommy,Cruz,cruzto01,1973,1977,3,1974 - 1976,
4,Jim,Fuller,fulleji01,1974,1977,2,1975 - 1976,
5,Ed,Farmer,farmeed01,1974,1977,2,1975 - 1976,
6,Tom,Heintzelman,heintto01,1974,1977,2,1975 - 1976,
7,Fernando,Gonzalez,gonzafe01,1974,1977,2,1975 - 1976,
8,Bob,Johnson,johnsbo03,1974,1977,2,1975 - 1976,
9,Ray,Knight,knighra01,1974,1977,2,1975 - 1976,
10,Steve,Kline,klinest01,1974,1977,2,1975 - 1976,
11,Vic,Davalillo,davalvi01,1974,1977,2,1975 - 1976,
12,Randy,Elliott,elliora01,1974,1977,2,1975 - 1976,
13,Ken,Macha,machake01,1974,1977,2,1975 - 1976,
14,Balor,Moore,mooreba02,1974,1977,2,1975 - 1976,
15,Stan,Papi,papist01,1974,1977,2,1975 - 1976,
16,Jim,Shellenback,shellji01,1974,1977,2,1975 - 1976,
17,Larry,Cox,coxla01,1975,1977,1,1976 - 1976,
18,Bob,Coluccio,colucbo01,1975,1977,1,1976 - 1976,
19,Art,Gardner,gardnar01,1975,1977,1,1976 - 1976,
20,Danny,Goodwin,goodwda01,1975,1977,1,1976 - 1976,
21,Larry,Harlow,harlola01,1975,1977,1,1976 - 1976,
22,Davey,Johnson,johnsda02,1975,1977,1,1976 - 1976,
23,Dave,Johnson,johnsda03,1975,1977,1,1976 - 1976,
24,Odell,Jones,jonesod01,1975,1977,1,1976 - 1976,
25,Mike,Kekich,kekicmi01,1975,1977,1,1976 - 1976,
26,Larry,Anderson,anderla01,1975,1977,1,1976 - 1976,
27,Doug,Konieczny,koniedo01,1975,1977,1,1976 - 1976,
28,Larry,Andersen,anderla02,1975,1977,1,1976 - 1976,
29,Ted,Martinez,martite01,1975,1977,1,1976 - 1976,
30,Rich,McKinney,mckinri01,1975,1977,1,1976 - 1976,
31,Bob,Molinaro,molinbo01,1975,1977,1,1976 - 1976,
32,John,Montague,montajo01,1975,1977,1,1976 - 1976,
33,Fernando,Arroyo,arroyfe01,1975,1977,1,1976 - 1976,
34,Donnie,Moore,mooredo01,1975,1977,1,1976 - 1976,
35,Tommy,Moore,mooreto01,1975,1977,1,1976 - 1976,
36,Joe,Nolan,nolanjo01,1975,1977,1,1976 - 1976,
37,Dave,Bergman,bergmda01,1975,1977,1,1976 - 1976,
38,Dave,Roberts,roberda06,1975,1977,1,1976 - 1976,
39,John,Scott,scottjo01,1975,1977,1,1976 - 1976,
40,Tony,Scott,scottto01,1975,1977,1,1976 - 1976,
41,Diego,Segui,seguidi01,1975,1977,1,1976 - 1976,
42,Bob,Sheldon,sheldbo01,1975,1977,1,1976 - 1976,
43,Jim,Burton,burtoji01,1975,1977,1,1976 - 1976,
44,Wayne,Simpson,simpswa01,1975,1977,1,1976 - 1976,
45,Eric,Soderholm,soderer01,1975,1977,1,1976 - 1976,
46,Mike,Squires,squirmi01,1975,1977,1,1976 - 1976,
47,Bill,Butler,butlebi02,1975,1977,1,1976 - 1976,
48,George,Throop,throoge01,1975,1977,1,1976 - 1976,
49,Jim,Tyrone,tyronji01,1975,1977,1,1976 - 1976,
50,Milt,Wilcox,wilcomi01,1975,1977,1,1976 - 1976,
