id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Bobby,Schang,schanbo01,1915,1927,11,1916 - 1926,
2,Norman,Plitt,plittno01,1918,1927,8,1919 - 1926,
3,Eddie,Onslow,onsloed01,1918,1927,8,1919 - 1926,
4,Kid,Willson,willski01,1918,1927,8,1919 - 1926,
5,William,Baynard,baynawi01,1919,1927,7,1920 - 1926,
6,Lena,Blackburne,blackle01,1919,1927,7,1920 - 1926,
7,Jing,Johnson,johnsji02,1919,1927,7,1920 - 1926,
8,Ed,Sicking,sickied01,1920,1927,6,1921 - 1926,
9,Johnny,Miljus,miljujo01,1921,1927,5,1922 - 1926,
10,Jimmy,Fuller,fulleji02,1921,1927,5,1922 - 1926,
11,Lefty,Stewart,stewale01,1921,1927,5,1922 - 1926,
12,Johnny,Berger,bergejo02,1922,1927,4,1923 - 1926,
13,Manuel,Parrado,parrama02,1922,1927,4,1923 - 1926,
14,Steel Arm,Davis,davisst04,1923,1927,3,1924 - 1926,
15,Johnny,Schulte,schuljo04,1923,1927,3,1924 - 1926,
16,Dick,Rudolph,rudoldi01,1923,1927,3,1924 - 1926,
17,Al,DeVormer,devoral01,1923,1927,3,1924 - 1926,
18,Jim,Brillheart,brillji01,1923,1927,3,1924 - 1926,
19,Admiral,Walker,walkead01,1923,1927,3,1924 - 1926,
20,Manuel,Rigal,rigalma01,1923,1927,3,1924 - 1926,
21,Elmer,Yoter,yoterel01,1924,1927,2,1925 - 1926,
22,Boom-Boom,Beck,beckbo01,1924,1927,2,1925 - 1926,
23,Jute,Bell,bellju02,1924,1927,2,1925 - 1926,
24,Claude,Johnson,johnscl02,1924,1927,2,1925 - 1926,
25,Ray,Kolp,kolpra01,1924,1927,2,1925 - 1926,
26,Lewis,Means,meansle01,1924,1927,2,1925 - 1926,
27,Dutch,Henry,henrydu01,1924,1927,2,1925 - 1926,
28,Eddie,Pick,picked01,1924,1927,2,1925 - 1926,
29,Virgil,Cheeves,cheevvi01,1924,1927,2,1925 - 1926,
30,Danny,Clark,clarkda04,1924,1927,2,1925 - 1926,
31,Watson,Clark,clarkwa02,1924,1927,2,1925 - 1926,
32,George,Pipgras,pipgrge01,1924,1927,2,1925 - 1926,
33,Hub,Pruett,pruethu01,1924,1927,2,1925 - 1926,
34,Lance,Richbourg,richbla01,1924,1927,2,1925 - 1926,
35,Oscar,Roettger,roettos01,1924,1927,2,1925 - 1926,
36,Nat,Rogers,rogerna01,1924,1927,2,1925 - 1926,
37,Otis,Starks,starkot01,1924,1927,2,1925 - 1926,
38,Joe,Dawson,dawsojo01,1924,1927,2,1925 - 1926,
39,Bernie,DeViveiros,devivbe01,1924,1927,2,1925 - 1926,
40,Bill,Doak,doakbi01,1924,1927,2,1925 - 1926,
41,Dave,Thomas,thomada04,1924,1927,2,1925 - 1926,
42,Lefty,Weinert,weinele01,1924,1927,2,1925 - 1926,
43,Bob,Barrett,barrebo01,1925,1927,1,1926 - 1926,
44,George,Blaeholder,blaehge01,1925,1927,1,1926 - 1926,
45,Ike,Boone,booneik01,1925,1927,1,1926 - 1926,
46,James,Bray,brayja01,1925,1927,1,1926 - 1926,
47,Guy,Cantrell,cantrgu01,1925,1927,1,1926 - 1926,
48,Ownie,Carroll,carroow01,1925,1927,1,1926 - 1926,
49,Bert,Cole,colebe01,1925,1927,1,1926 - 1926,
50,Chuck,Corgan,corgach01,1925,1927,1,1926 - 1926,
51,Mike,Cvengros,cvengmi01,1925,1927,1,1926 - 1926,
52,Fred,Daniels,daniefr01,1925,1927,1,1926 - 1926,
53,Saul,Davis,davissa02,1925,1927,1,1926 - 1926,
54,Jumbo,Brown,brownju01,1925,1927,1,1926 - 1926,
55,Jumbo,Elliott,ellioju01,1925,1927,1,1926 - 1926,
56,Lew,Fonseca,fonsele01,1925,1927,1,1926 - 1926,
57,Bill,Gatewood,gatewbi01,1925,1927,1,1926 - 1926,
58,Geechie,Meredith,meredge01,1925,1927,1,1926 - 1926,
59,Estéban,Montalvo,montaes01,1925,1927,1,1926 - 1926,
60,Oran,O'Neal,onealsk01,1925,1927,1,1926 - 1926,
61,Milton,Lewis,lewismi01,1925,1927,1,1926 - 1926,
62,Steve,O'Neill,oneilst01,1925,1927,1,1926 - 1926,
63,Billy,Rogell,rogelbi01,1925,1927,1,1926 - 1926,
64,Bill,Lucas,lucasbi01,1925,1927,1,1926 - 1926,
65,Luther,Roy,roylu01,1925,1927,1,1926 - 1926,
66,Elmer,Jacobs,jacobel01,1925,1927,1,1926 - 1926,
67,Harry,Salmon,salmoha01,1925,1927,1,1926 - 1926,
68,Fred,Hofmann,hofmafr01,1925,1927,1,1926 - 1926,
69,Harvey,Hendrick,hendrha01,1925,1927,1,1926 - 1926,
70,Eppie,Hampton,hamptep01,1925,1927,1,1926 - 1926,
71,Clarence,Smith,smithcl02,1925,1927,1,1926 - 1926,
72,Milton,Smith,smithmi07,1925,1927,1,1926 - 1926,
73,Hulon,Stamps,stamphu01,1925,1927,1,1926 - 1926,
74,Kid,Lowe,loweki01,1925,1927,1,1926 - 1926,
75,Arnold,Statz,statzji01,1925,1927,1,1926 - 1926,
76,Earl,Gurley,gurleea01,1925,1927,1,1926 - 1926,
77,Sam,Streeter,streesa01,1925,1927,1,1926 - 1926,
78,George,McAllister,mcallge01,1925,1927,1,1926 - 1926,
79,Herb,Thomas,thomahe01,1925,1927,1,1926 - 1926,
80,Dutch,Ussat,ussatdu01,1925,1927,1,1926 - 1926,
81,Raúl,Álvarez,alvarra01,1925,1927,1,1926 - 1926,
82,Paul,Wanninger,wannipe01,1925,1927,1,1926 - 1926,
83,Pinky,Ward,wardpi02,1925,1927,1,1926 - 1926,
84,Pete,Washington,washipe01,1925,1927,1,1926 - 1926,
85,Ted,Waters,waterte01,1925,1927,1,1926 - 1926,
86,Earl,Webb,webbea01,1925,1927,1,1926 - 1926,
87,Bob,Miller,millebo06,1925,1927,1,1926 - 1926,
88,Charles,Wesley,weslech01,1925,1927,1,1926 - 1926,
89,Fred,Wiley,wileyfr01,1925,1927,1,1926 - 1926,
90,Poindexter,Williams,willipo02,1925,1927,1,1926 - 1926,
91,George,Grant,grantge02,1925,1927,1,1926 - 1926,
92,Clarke,Pittenger,pittipi01,1925,1927,1,1926 - 1926,
