id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Howie,Bedell,bedelho01,1962,1968,5,1963 - 1967,
2,Paul,Brown,brownpa01,1963,1968,4,1964 - 1967,
3,Tony,LaRussa,larusto01,1963,1968,4,1964 - 1967,
4,Gil,Garrido,garrigi01,1964,1968,3,1965 - 1967,
5,Lou,Piniella,pinielo01,1964,1968,3,1965 - 1967,
6,Tommie,Aaron,aaronto01,1965,1968,2,1966 - 1967,
7,Brant,Alyea,alyeabr01,1965,1968,2,1966 - 1967,
8,Chuck,Cottier,cottich01,1965,1968,2,1966 - 1967,
9,Mike,Hedlund,hedlumi01,1965,1968,2,1966 - 1967,
10,Chris,Cannizzaro,cannich01,1965,1968,2,1966 - 1967,
11,Mike,Kekich,kekicmi01,1965,1968,2,1966 - 1967,
12,Gary,Kolb,kolbga01,1965,1968,2,1966 - 1967,
13,Jerry,Moses,mosesje01,1965,1968,2,1966 - 1967,
14,John,Purdin,purdijo01,1965,1968,2,1966 - 1967,
15,Bill,Virdon,virdobi01,1965,1968,2,1966 - 1967,
16,Bob,Heffner,heffnbo01,1966,1968,1,1967 - 1967,
17,Ron,Keller,kellero01,1966,1968,1,1967 - 1967,
18,Lou,Klimchock,klimclo01,1966,1968,1,1967 - 1967,
19,Stan,Bahnsen,bahnsst01,1966,1968,1,1967 - 1967,
20,Rene,Lachemann,lachere01,1966,1968,1,1967 - 1967,
21,Buddy,Booker,bookebu01,1966,1968,1,1967 - 1967,
22,George,Mitterwald,mittege01,1966,1968,1,1967 - 1967,
23,John,Morris,morrijo06,1966,1968,1,1967 - 1967,
24,Nate,Colbert,colbena01,1966,1968,1,1967 - 1967,
25,Roberto,Peña,penaro01,1966,1968,1,1967 - 1967,
26,Pat,Corrales,corrapa01,1966,1968,1,1967 - 1967,
27,Lee,Elia,eliale01,1966,1968,1,1967 - 1967,
28,Jim,Ray,rayji01,1966,1968,1,1967 - 1967,
29,Garry,Roggenburk,roggega01,1966,1968,1,1967 - 1967,
30,Nolan,Ryan,ryanno01,1966,1968,1,1967 - 1967,
31,Ken,Sanders,sandeke01,1966,1968,1,1967 - 1967,
32,Darrell,Sutherland,sutheda01,1966,1968,1,1967 - 1967,
33,Mike,Ferraro,ferrami01,1966,1968,1,1967 - 1967,
34,Luke,Walker,walkelu01,1966,1968,1,1967 - 1967,
