id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Mike,Kinnunen,kinnumi01,1980,1986,5,1981 - 1985,
2,Mark,Eichhorn,eichhma01,1982,1986,3,1983 - 1985,
3,Rod,Craig,craigro02,1982,1986,3,1983 - 1985,
4,Fernando,Arroyo,arroyfe01,1982,1986,3,1983 - 1985,
5,Doug,Jones,jonesdo01,1982,1986,3,1983 - 1985,
6,Rick,Lancellotti,lanceri01,1982,1986,3,1983 - 1985,
7,Al,Woods,woodsal01,1982,1986,3,1983 - 1985,
8,Rusty,Tillman,tillmru01,1982,1986,3,1983 - 1985,
9,Mike,Diaz,diazmi01,1983,1986,2,1984 - 1985,
10,Alan,Hargesheimer,hargeal01,1983,1986,2,1984 - 1985,
11,Jim,Adduci,adducji01,1983,1986,2,1984 - 1985,
12,Guy,Hoffman,hoffmgu01,1983,1986,2,1984 - 1985,
13,Bryan,Oelkers,oelkebr01,1983,1986,2,1984 - 1985,
14,Rick,Peters,peterri01,1983,1986,2,1984 - 1985,
15,Luis,Quinones,quinolu01,1983,1986,2,1984 - 1985,
16,John,Stefero,stefejo01,1983,1986,2,1984 - 1985,
17,Jerry,White,whiteje01,1983,1986,2,1984 - 1985,"1984 - NPB, Seibu Lions; 1985 - NPB, Yokohama Taiyo Whales"
18,Ken,Forsch,forscke01,1984,1986,1,1985 - 1985,
19,John,Gibbons,gibbojo02,1984,1986,1,1985 - 1985,
20,Rene,Gonzales,gonzare01,1984,1986,1,1985 - 1985,
21,Mark,Grant,grantma01,1984,1986,1,1985 - 1985,
22,Lee,Guetterman,guettle01,1984,1986,1,1985 - 1985,
23,Brad,Gulden,guldebr01,1984,1986,1,1985 - 1985,
24,Stan,Javier,javiest01,1984,1986,1,1985 - 1985,
25,John Henry,Johnson,johnsjo04,1984,1986,1,1985 - 1985,
26,Wallace,Johnson,johnswa03,1984,1986,1,1985 - 1985,
27,Odell,Jones,jonesod01,1984,1986,1,1985 - 1985,
28,Ross,Jones,jonesro01,1984,1986,1,1985 - 1985,
29,Ed,Amelung,amelued01,1984,1986,1,1985 - 1985,
30,Greg,Bargar,bargagr01,1984,1986,1,1985 - 1985,
31,Joe,Lefebvre,lefebjo01,1984,1986,1,1985 - 1985,
32,Dave,Leiper,leipeda01,1984,1986,1,1985 - 1985,
33,Randy,Lerch,lerchra01,1984,1986,1,1985 - 1985,
34,Dwight,Lowry,lowrydw01,1984,1986,1,1985 - 1985,
35,Francisco,Melendez,melenfr01,1984,1986,1,1985 - 1985,
36,Orlando,Mercado,mercaor01,1984,1986,1,1985 - 1985,
37,Kevin,Mitchell,mitchke01,1984,1986,1,1985 - 1985,
38,Fran,Mullins,mullifr01,1984,1986,1,1985 - 1985,
39,Curt,Brown,browncu03,1984,1986,1,1985 - 1985,
40,Jose,Oquendo,oquenjo01,1984,1986,1,1985 - 1985,
41,Bob,Owchinko,owchibo01,1984,1986,1,1985 - 1985,
42,Rick,Ownbey,ownberi01,1984,1986,1,1985 - 1985,
43,Rick,Burleson,burleri01,1984,1986,1,1985 - 1985,
44,Steve,Christmas,chrisst01,1984,1986,1,1985 - 1985,
45,Charlie,Puleo,puleoch01,1984,1986,1,1985 - 1985,
46,Alfonso,Pulido,pulidal01,1984,1986,1,1985 - 1985,
47,Andre,David,davidan01,1984,1986,1,1985 - 1985,
48,George,Riley,rileyge01,1984,1986,1,1985 - 1985,
49,John,Pacella,paceljo01,1984,1986,1,1985 - 1985,
50,Angel,Salazar,salazan01,1984,1986,1,1985 - 1985,
51,Benny,Distefano,distebe01,1984,1986,1,1985 - 1985,
52,Tom,Candiotti,candito01,1984,1986,1,1985 - 1985,
53,Jim,Traber,trabeji01,1984,1986,1,1985 - 1985,
54,Jack,Fimple,fimplja01,1984,1986,1,1985 - 1985,
55,Dan,Rohn,rohnda01,1984,1986,1,1985 - 1985,
