id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Robinson,Cancel,cancero01,1999,2008,8,2000 - 2007,"2007 - Double-A, Binghamton Mets, New York Mets; 2007 - Triple A, New Orleans Zephyrs, New York Mets"
2,Adam,Pettyjohn,pettyad01,2001,2008,6,2002 - 2007,"2007 - Double-A, Huntsville Stars, Milwaukee Brewers; 2007 - Triple A, Nashville Sounds, Milwaukee Brewers"
3,Brandon,Knight,knighbr01,2002,2008,5,2003 - 2007,"2003 - NPB, Fukuoka Daiei Hawks; 2004 - NPB, Fukuoka Daiei Hawks; 2005 - NPB, Hokkaido Nippon-Ham Fighters"
4,Oscar,Salazar,salazos01,2002,2008,5,2003 - 2007,"2007 - Double-A, Bowie Baysox, Baltimore Orioles"
5,Michel,Hernandez,hernami01,2003,2008,4,2004 - 2007,"2007 - Triple A, Durham Bulls, Tampa Bay Rays"
6,Shane,Loux,louxsh01,2003,2008,4,2004 - 2007,
7,Sean,Burnett,burnese01,2004,2008,3,2005 - 2007,"2007 - Triple A, Indianapolis Indians, Pittsburgh Pirates"
8,Nelson,Figueroa,figuene01,2004,2008,3,2005 - 2007,"2007 - Triple A, Dorados de Chihuahua, Mexican League Norte All-Stars, Office of the Commissioner"
9,Francis,Beltran,beltrfr01,2004,2008,3,2005 - 2007,"2007 - Triple A, Norfolk Tides, Baltimore Orioles"
10,Mark,Johnson,johnsma02,2004,2008,3,2005 - 2007,"2007 - Triple A, Pacific Coast League All-Stars, Tucson Sidewinders, Arizona Diamondbacks"
11,Jolbert,Cabrera,cabrejo02,2004,2008,3,2005 - 2007,"2007 - Single A (Advanced), Palm Beach Cardinals, St. Louis Cardinals; 2007 - Triple A, Colorado Springs Sky Sox, Memphis Redbirds, Colorado Rockies, St. Louis Cardinals; 2007 - Major League Baseball, Memphis Redbirds, St. Louis Cardinals, St. Louis Cardinals; 2005 - NPB, Fukuoka Softbank Hawks; 2006 - NPB, Fukuoka Softbank Hawks"
12,Mike,Lincoln,lincomi01,2004,2008,3,2005 - 2007,
13,Vladimir,Nunez,nunezvl01,2004,2008,3,2005 - 2007,"2007 - Triple A, Charlotte Knights, Chicago White Sox"
14,Andy,Tracy,tracyan01,2004,2008,3,2005 - 2007,"2007 - Triple A, New Orleans Zephyrs, New York Mets; 2005 - NPB, Tohoku Rakuten Golden Eagles"
15,Merkin,Valdez,valdeme01,2004,2008,3,2005 - 2007,
16,Jody,Gerut,gerutjo01,2005,2008,2,2006 - 2007,
17,D. J.,Carrasco,carradj01,2005,2008,2,2006 - 2007,"2007 - Triple A, Tucson Sidewinders, Arizona Diamondbacks; 2006 - NPB, Fukuoka Softbank Hawks"
18,Matt,Ginter,gintema01,2005,2008,2,2006 - 2007,"2007 - Triple A, Memphis Redbirds, Nashville Sounds, Milwaukee Brewers, St. Louis Cardinals; 2007 - Major League Baseball, Memphis Redbirds, St. Louis Cardinals"
19,Mike,Hampton,hamptmi01,2005,2008,2,2006 - 2007,
20,Valerio,De Los Santos,delosva01,2005,2008,2,2006 - 2007,"2007 - Triple A, Dorados de Chihuahua, Mexican League Norte All-Stars, Sultanes de Monterrey, Office of the Commissioner"
21,Chad,Fox,foxch02,2005,2008,2,2006 - 2007,
22,Hideo,Nomo,nomohi01,2005,2008,2,2006 - 2007,
23,Keiichi,Yabu,yabuke01,2005,2008,2,2006 - 2007,
24,Dane,Sardinha,sardida01,2005,2008,2,2006 - 2007,"2007 - Triple A, Toledo Mud Hens, Detroit Tigers"
25,Roy,Corcoran,corcoro01,2006,2008,1,2007 - 2007,"2007 - Triple A, Albuquerque Isotopes, Miami Marlins"
26,Francisco,Cruceta,crucefr01,2006,2008,1,2007 - 2007,"2007 - Triple A, Oklahoma RedHawks, Texas Rangers"
27,Chris,Denorfia,denorch01,2006,2008,1,2007 - 2007,
28,Jose,Diaz,diazjo01,2006,2008,1,2007 - 2007,"2007 - Single A (Full Season), Hickory Crawdads, Pittsburgh Pirates; 2007 - Single A (Advanced), Lynchburg Hillcats, Pittsburgh Pirates; 2007 - Rookie, Burlington Royals, GCL Pirates, VSL Mets, VSL Tigers, Detroit Tigers, Kansas City Royals, New York Mets, Pittsburgh Pirates"
29,R. A.,Dickey,dickera01,2006,2008,1,2007 - 2007,"2007 - Triple A, Nashville Sounds, Milwaukee Brewers"
30,Shawn,Estes,estessh01,2006,2008,1,2007 - 2007,"2007 - Single A (Advanced), Lake Elsinore Storm, San Diego Padres; 2007 - Triple A, Portland Beavers, San Diego Padres; 2007 - Rookie, AZL Padres, San Diego Padres"
31,Jeff,Fiorentino,fioreje01,2006,2008,1,2007 - 2007,"2007 - Double-A, Bowie Baysox, Baltimore Orioles"
32,Keith,Foulke,foulkke01,2006,2008,1,2007 - 2007,
