id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Johnson,Hill,hilljo01,1910,1921,10,1911 - 1920,
2,Bingo,Bingham,binghbi01,1913,1921,7,1914 - 1920,
3,Frank,Gibson,gibsofr01,1913,1921,7,1914 - 1920,
4,Don,Rader,raderdo01,1913,1921,7,1914 - 1920,
5,Johnny,Bassler,bassljo01,1914,1921,6,1915 - 1920,
6,Bubbles,Hargrave,hargrbu01,1915,1921,5,1916 - 1920,
7,Charlie,Blackburn,blackch01,1915,1921,5,1916 - 1920,
8,Clint,Rogge,roggecl01,1915,1921,5,1916 - 1920,
9,Kaiser,Wilhelm,wilheka01,1915,1921,5,1916 - 1920,
10,George,Maisel,maisege01,1916,1921,4,1917 - 1920,
11,Stan,Baumgartner,baumgst01,1916,1921,4,1917 - 1920,
12,Sam,Bohne,bohnesa01,1916,1921,4,1917 - 1920,
13,Cliff,Markle,marklcl01,1916,1921,4,1917 - 1920,
14,John,Kelleher,kellejo02,1916,1921,4,1917 - 1920,
15,Emilio,Palmero,palmeem01,1916,1921,4,1917 - 1920,
16,Eddie,Mulligan,mullied01,1916,1921,4,1917 - 1920,
17,Tom,Sheehan,sheehto02,1916,1921,4,1917 - 1920,
18,Bill,Piercy,piercbi01,1917,1921,3,1918 - 1920,
19,Lefty,Harvey,harvele01,1917,1921,3,1918 - 1920,
20,Maywood,Brown,brownma06,1917,1921,3,1918 - 1920,
21,Zip,Collins,collizi01,1917,1921,3,1918 - 1920,
22,Nick,Cullop,culloni01,1917,1921,3,1918 - 1920,
23,Agustín,Parpetti,parpeag01,1917,1921,3,1918 - 1920,
24,Jim,Middleton,middlji01,1917,1921,3,1918 - 1920,
25,Alejandro,Oms,omsal01,1917,1921,3,1918 - 1920,
26,Billy,Gleason,gleasbi03,1917,1921,3,1918 - 1920,
27,Lou,Guisto,guistlo01,1917,1921,3,1918 - 1920,
28,Al,DeVormer,devoral01,1918,1921,2,1919 - 1920,
29,James,Field,fieldja01,1918,1921,2,1919 - 1920,
30,Ernie,Johnson,johnser01,1918,1921,2,1919 - 1920,
31,Judy,Johnson,johnsju99,1918,1921,2,1919 - 1920,
32,Vic,Keen,keenvi01,1918,1921,2,1919 - 1920,
33,Alex,Ferguson,fergual01,1918,1921,2,1919 - 1920,
34,Elmer,Miller,milleel01,1918,1921,2,1919 - 1920,
35,Bugs,Bennett,morribu01,1918,1921,2,1919 - 1920,
36,Johnny,Mostil,mostijo01,1918,1921,2,1919 - 1920,
37,Al,Nixon,nixonal01,1918,1921,2,1919 - 1920,
38,Bill,Pertica,pertibi01,1918,1921,2,1919 - 1920,
39,John,Peters,peterjo02,1918,1921,2,1919 - 1920,
40,Alex,Albritton,albrial01,1918,1921,2,1919 - 1920,
41,Bill,Bailey,bailebi01,1918,1921,2,1919 - 1920,
42,John,Russell,russejo01,1918,1921,2,1919 - 1920,
43,Red,Shea,sheare01,1918,1921,2,1919 - 1920,
44,Tony,Brottem,brottto01,1918,1921,2,1919 - 1920,
45,Roy,Walker,walkero01,1918,1921,2,1919 - 1920,
46,Chance,Cummings,cummich01,1918,1921,2,1919 - 1920,
47,Home Run,Baker,bakerfr01,1919,1921,1,1920 - 1920,
48,Shang,Johnson,johnssh02,1919,1921,1,1920 - 1920,
49,Tom,Rogers,rogerto01,1919,1921,1,1920 - 1920,
50,James,Forrest,forreja01,1919,1921,1,1920 - 1920,
51,Dan,Boone,booneda01,1919,1921,1,1920 - 1920,
52,Hank,Schreiber,schreha01,1919,1921,1,1920 - 1920,
53,George,Cunningham,cunnige01,1919,1921,1,1920 - 1920,
54,Wally,Kimmick,kimmiwa01,1919,1921,1,1920 - 1920,
55,Robert,Sloan,sloanro01,1919,1921,1,1920 - 1920,
56,Jimmy,Smith,smithji01,1919,1921,1,1920 - 1920,
57,Charlie,Spearman,spearch01,1919,1921,1,1920 - 1920,
58,Otis,Starks,starkot01,1919,1921,1,1920 - 1920,
59,José,Suárez,suarejo02,1919,1921,1,1920 - 1920,
60,Bob,Geary,gearybo01,1919,1921,1,1920 - 1920,
61,Hooks,Warner,warneho01,1919,1921,1,1920 - 1920,
62,Tom,Phillips,phillto01,1919,1921,1,1920 - 1920,
63,Willie,Woods,woodswi02,1919,1921,1,1920 - 1920,
64,Frank,Woodward,woodwfr01,1919,1921,1,1920 - 1920,
65,James,York,yorkle01,1919,1921,1,1920 - 1920,
