id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Diamond,Pipkins,pipkidi01,1931,1942,10,1932 - 1941,
2,Willie,Burns,burnswi01,1935,1942,6,1936 - 1941,
3,Sam,Narron,narrosa01,1935,1942,6,1936 - 1941,
4,Chile,Gomez,gomezch01,1936,1942,5,1937 - 1941,
5,George,Hennessey,hennege01,1937,1942,4,1938 - 1941,
6,Javier,Pérez,perezja01,1937,1942,4,1938 - 1941,
7,Alphonse,Dunn,dunnal01,1937,1942,4,1938 - 1941,
8,Sonny,Harris,harriso01,1937,1942,4,1938 - 1941,
9,Cool Papa,Bell,bellco99,1937,1942,4,1938 - 1941,
10,Bill,Conroy,conrobi02,1937,1942,4,1938 - 1941,
11,Ray,Dandridge,dandrra99,1938,1942,3,1939 - 1941,
12,Harry,Barnes,barneha01,1938,1942,3,1939 - 1941,
13,Bert,Haas,haasbe01,1938,1942,3,1939 - 1941,
14,Jim,Canada,canadji01,1938,1942,3,1939 - 1941,
15,Roosevelt,Cox,coxro01,1938,1942,3,1939 - 1941,
16,Sam,Jethroe,jethrsa01,1938,1942,3,1939 - 1941,
17,Granville,Lyons,lyonsgr01,1938,1942,3,1939 - 1941,
18,Barney,Morris,morriba01,1938,1942,3,1939 - 1941,
19,Roy,Henshaw,henshro01,1938,1942,3,1939 - 1941,
20,Andy,Porter,portean01,1938,1942,3,1939 - 1941,
21,Ray,Robinson,robinra02,1938,1942,3,1939 - 1941,
22,Dave,Thomas,thomada02,1938,1942,3,1939 - 1941,
23,Sam,Bankhead,bankhsa01,1939,1942,2,1940 - 1941,
24,John,Bissant,bissajo01,1939,1942,2,1940 - 1941,
25,Ray,Hayworth,haywora01,1939,1942,2,1940 - 1941,
26,Barney,Brown,brownba02,1939,1942,2,1940 - 1941,
27,Willie,Jefferson,jeffewi01,1939,1942,2,1940 - 1941,
28,Loy,Hanning,hannilo01,1939,1942,2,1940 - 1941,
29,Walter,Cannady,cannawa01,1939,1942,2,1940 - 1941,
30,Tom,Glover,gloveto01,1939,1942,2,1940 - 1941,
31,Dixie,Parsons,parsodi01,1939,1942,2,1940 - 1941,
32,Luther,Gilyard,gilyalu01,1939,1942,2,1940 - 1941,
33,Ewald,Pyle,pyleew01,1939,1942,2,1940 - 1941,
34,Bob,Repass,repasbo01,1939,1942,2,1940 - 1941,
35,Joe,Royal,royaljo01,1939,1942,2,1940 - 1941,
36,Luke,Sewell,sewellu01,1939,1942,2,1940 - 1941,
37,Jake,Wade,wadeja01,1939,1942,2,1940 - 1941,
38,Willie,Wells,wellswi99,1939,1942,2,1940 - 1941,
39,Wild Bill,Wright,wrighwi01,1939,1942,2,1940 - 1941,
40,Leslie,Green,greenle02,1940,1942,1,1941 - 1941,
41,Don,Gutteridge,guttedo01,1940,1942,1,1941 - 1941,
42,Bill,Harvey,harvebi01,1940,1942,1,1941 - 1941,
43,Buster,Haywood,haywobu01,1940,1942,1,1941 - 1941,
44,Ed,Head,headed01,1940,1942,1,1941 - 1941,
45,Al,Hollingsworth,hollial01,1940,1942,1,1941 - 1941,
46,Willie,Hubert,huberwi01,1940,1942,1,1941 - 1941,
47,Sammy,Hughes,hughesa01,1940,1942,1,1941 - 1941,
48,Samuel,Burris,burrisa01,1940,1942,1,1941 - 1941,
49,Jabbo,Andrews,andreja01,1940,1942,1,1941 - 1941,
50,Tommy,Johnson,johnsto06,1940,1942,1,1941 - 1941,
51,Ed,Levy,levyed01,1940,1942,1,1941 - 1941,
52,Tony,Lupien,lupieto01,1940,1942,1,1941 - 1941,
53,Bud,Barbee,barbebu01,1940,1942,1,1941 - 1941,
54,Max,Macon,maconma01,1940,1942,1,1941 - 1941,
55,Jack,Matchett,matchja01,1940,1942,1,1941 - 1941,
56,Buster,Maynard,maynabu01,1940,1942,1,1941 - 1941,
57,Fred,McDaniel,mcdanfr01,1940,1942,1,1941 - 1941,
58,Wadel,Miller,millewa05,1940,1942,1,1941 - 1941,
59,Buster,Mills,millsbu01,1940,1942,1,1941 - 1941,
60,Leroy,Morney,mornele01,1940,1942,1,1941 - 1941,
61,Alonzo,Boone,booneal01,1940,1942,1,1941 - 1941,
62,Eugene,Bremer,bremeeu01,1940,1942,1,1941 - 1941,
63,Smoky,Owens,owenssm01,1940,1942,1,1941 - 1941,
64,Joe,Brown,brownjo06,1940,1942,1,1941 - 1941,
65,Bill,Butland,butlabi01,1940,1942,1,1941 - 1941,
66,Spoon,Carter,cartesp01,1940,1942,1,1941 - 1941,
67,Bill,Casey,caseybi02,1940,1942,1,1941 - 1941,
68,Mike,Chartak,chartmi01,1940,1942,1,1941 - 1941,
69,Buzz,Clarkson,clarkbu01,1940,1942,1,1941 - 1941,
70,Army,Rhodes,rhodear02,1940,1942,1,1941 - 1941,
71,Frazier,Robinson,robinfr03,1940,1942,1,1941 - 1941,
72,Johnnie,Cowan,cowanjo01,1940,1942,1,1941 - 1941,
73,Tony,Cuccinello,cuccito01,1940,1942,1,1941 - 1941,
74,Murry,Dickson,dicksmu01,1940,1942,1,1941 - 1941,
75,Leon,Ruffin,ruffile01,1940,1942,1,1941 - 1941,
76,Leo,Sanders,sandele01,1940,1942,1,1941 - 1941,
77,Frank,Secory,secorfr01,1940,1942,1,1941 - 1941,
78,Greene,Farmer,farmegr01,1940,1942,1,1941 - 1941,
79,Ernie,Smith,smither02,1940,1942,1,1941 - 1941,
80,Johnny,Smith,smithjo11,1940,1942,1,1941 - 1941,
81,Ed,Stone,stoneed01,1940,1942,1,1941 - 1941,
82,Candy Jim,Taylor,tayloca99,1940,1942,1,1941 - 1941,
83,Yank,Terry,terryya01,1940,1942,1,1941 - 1941,
