id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,,Thompson,thomp03,1908,1923,14,1909 - 1922,
2,Fred,Carisch,carisfr01,1914,1923,8,1915 - 1922,
3,Dave,Black,blackda01,1915,1923,7,1916 - 1922,
4,Jack,Bentley,bentlja01,1916,1923,6,1917 - 1922,
5,Frank,Fuller,fullefr01,1916,1923,6,1917 - 1922,
6,George,Robinson,robinge01,1918,1923,4,1919 - 1922,
7,Frank,Crockett,crockfr01,1918,1923,4,1919 - 1922,
8,Pat,Ragan,raganpa01,1919,1923,3,1920 - 1922,
9,Rafael,Figarola,figarra01,1919,1923,3,1920 - 1922,
10,Clarence,Lindsay,lindscl01,1920,1923,2,1921 - 1922,
11,Gene,Bailey,bailege01,1920,1923,2,1921 - 1922,
12,Lewis,Means,meansle01,1920,1923,2,1921 - 1922,
13,Doc,Prothro,prothdo01,1920,1923,2,1921 - 1922,
14,Walt,Kinney,kinnewa01,1920,1923,2,1921 - 1922,
15,Ray,French,frencra01,1920,1923,2,1921 - 1922,
16,Sumpter,Clarke,clarksu01,1920,1923,2,1921 - 1922,
17,Jim,O'Neill,oneilji01,1920,1923,2,1921 - 1922,
18,John,Harper,harpejo01,1920,1923,2,1921 - 1922,
19,Steel Arm,Davis,davisst04,1920,1923,2,1921 - 1922,
20,Ed,Hock,hocked01,1920,1923,2,1921 - 1922,
21,Oscar,Hutt,huttos01,1920,1923,2,1921 - 1922,
22,Eufemio,Abreu,abreueu01,1921,1923,1,1922 - 1922,
23,Bill,Barrett,barrebi02,1921,1923,1,1922 - 1922,
24,Rube,Benton,bentoru01,1921,1923,1,1922 - 1922,
25,George,Britt,brittge01,1921,1923,1,1922 - 1922,
26,Sarge,Connally,connasa01,1921,1923,1,1922 - 1922,
27,Chance,Cummings,cummich01,1921,1923,1,1922 - 1922,
28,Yank,Deas,deasya01,1921,1923,1,1922 - 1922,
29,Samuel,Dewitt,dewitsa01,1921,1923,1,1922 - 1922,
30,Julián,Fabelo,fabelju01,1921,1923,1,1922 - 1922,
31,Bob,Fagan,faganbo01,1921,1923,1,1922 - 1922,
32,Luther,Farrell,farrelu02,1921,1923,1,1922 - 1922,
33,Kenny,Hogan,hoganke01,1921,1923,1,1922 - 1922,
34,Pete,Hill,hillpe99,1921,1923,1,1922 - 1922,
35,Arnett,Mitchell,mitchar01,1921,1923,1,1922 - 1922,
36,Billy,Mullen,mullebi01,1921,1923,1,1922 - 1922,
37,Glenn,Myatt,myattgl01,1921,1923,1,1922 - 1922,
38,Charlie,Niebergall,niebech01,1921,1923,1,1922 - 1922,
39,Sammy,Hale,halesa01,1921,1923,1,1922 - 1922,
40,Agustín,Parpetti,parpeag01,1921,1923,1,1922 - 1922,
41,Harry,Harper,harpeha01,1921,1923,1,1922 - 1922,
42,Ping,Gardner,gardnpi01,1921,1923,1,1922 - 1922,
43,Ambrose,Reid,reidam01,1921,1923,1,1922 - 1922,
44,Jim,Riley,rileyji02,1921,1923,1,1922 - 1922,
45,George,Boehler,boehlge01,1921,1923,1,1922 - 1922,
46,Red,Ryan,ryanre01,1921,1923,1,1922 - 1922,
47,Duke,Sedgwick,sedgwdu01,1921,1923,1,1922 - 1922,
48,Sam,Streeter,streesa01,1921,1923,1,1922 - 1922,
49,Sylvester,Foreman,foremsy01,1921,1923,1,1922 - 1922,
50,William,Webster,webstwi01,1921,1923,1,1922 - 1922,
51,David,Wingfield,wingfda01,1921,1923,1,1922 - 1922,
