id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Ken,Penner,penneke01,1916,1929,12,1917 - 1928,
2,Socks,Seibold,seiboso01,1919,1929,9,1920 - 1928,
3,Jimmy,Zinn,zinnji01,1922,1929,6,1923 - 1928,
4,Heinie,Meine,meinehe01,1922,1929,6,1923 - 1928,
5,Bevo,LeBourveau,leboube01,1922,1929,6,1923 - 1928,
6,Johnny,Evers,eversjo01,1922,1929,6,1923 - 1928,
7,Walter,Harper,harpewa01,1923,1929,5,1924 - 1928,
8,Patsy,Gharrity,gharrpa01,1923,1929,5,1924 - 1928,
9,Clarence,Blethen,blethcl01,1923,1929,5,1924 - 1928,
10,Phil,Collins,colliph01,1923,1929,5,1924 - 1928,
11,Eddie,Phillips,philled01,1924,1929,4,1925 - 1928,
12,Nick,Altrock,altroni01,1924,1929,4,1925 - 1928,
13,Oscar,Estrada,estraos01,1924,1929,4,1925 - 1928,
14,John,Kerr,kerrjo01,1924,1929,4,1925 - 1928,
15,Jim,Lindsey,lindsji01,1924,1929,4,1925 - 1928,
16,Hank,Gowdy,gowdyha01,1925,1929,3,1926 - 1928,
17,Bobby,Dean,deanbo01,1925,1929,3,1926 - 1928,
18,Jimmy,Austin,austiji01,1926,1929,2,1927 - 1928,
19,Claude,Jonnard,jonnacl01,1926,1929,2,1927 - 1928,
20,Spence,Harris,harrisp01,1926,1929,2,1927 - 1928,
21,Alex,Gaston,gastoal01,1926,1929,2,1927 - 1928,
22,Tom,Jenkins,jenkito01,1926,1929,2,1927 - 1928,
23,Gorham,Leverett,leverdi01,1926,1929,2,1927 - 1928,
24,Charlie,Henry,henrych01,1926,1929,2,1927 - 1928,
25,Bill,Hallahan,hallabi01,1926,1929,2,1927 - 1928,
26,Ray,Hayworth,haywora01,1926,1929,2,1927 - 1928,
27,Kyle,Graham,grahask01,1926,1929,2,1927 - 1928,
28,Omer,Newsome,newsoom01,1926,1929,2,1927 - 1928,
29,Frank,Sigafoos,sigaffr01,1926,1929,2,1927 - 1928,
30,Jerry,Standaert,standje01,1926,1929,2,1927 - 1928,
31,Danny,Taylor,tayloda01,1926,1929,2,1927 - 1928,
32,Ivey,Wingo,wingoiv01,1926,1929,2,1927 - 1928,
33,Paul,Zahniser,zahnipa01,1926,1929,2,1927 - 1928,
34,Hank,Grampp,grampha01,1927,1929,1,1928 - 1928,
35,Fred,Haney,haneyfr01,1927,1929,1,1928 - 1928,
36,Rattler,Harrison,harrira01,1927,1929,1,1928 - 1928,
37,Grover,Hartley,hartlgr01,1927,1929,1,1928 - 1928,
38,Bill,Holland,hollabi03,1927,1929,1,1928 - 1928,
39,Mul,Holland,hollamu01,1927,1929,1,1928 - 1928,
40,Paul,Hopkins,hopkipa01,1927,1929,1,1928 - 1928,
41,Johnny,Jones,jonesjo03,1927,1929,1,1928 - 1928,
42,Bubber,Jonnard,jonnabu01,1927,1929,1,1928 - 1928,
43,Buck,Jordan,jordabu01,1927,1929,1,1928 - 1928,
44,Sam,Cooper,coopesa01,1927,1929,1,1928 - 1928,
45,Win,Ballou,ballowi01,1927,1929,1,1928 - 1928,
46,Bob,Barrett,barrebo01,1927,1929,1,1928 - 1928,
47,Script,Lee,leesc01,1927,1929,1,1928 - 1928,
48,Walter,Beall,beallwa01,1927,1929,1,1928 - 1928,
49,Herman,Bell,bellhi01,1927,1929,1,1928 - 1928,
50,Hal,McKain,mckaiha01,1927,1929,1,1928 - 1928,
51,Lena,Blackburne,blackle01,1927,1929,1,1928 - 1928,
52,Johnny,Morrison,morrijo04,1927,1929,1,1928 - 1928,
53,Yellow Horse,Morris,morriye01,1927,1929,1,1928 - 1928,
54,Ralph,Judd,juddra01,1927,1929,1,1928 - 1928,
55,Bob,Osborn,osborbo01,1927,1929,1,1928 - 1928,
56,Homer,Peel,peelho01,1927,1929,1,1928 - 1928,
57,Red,Peery,peeryre01,1927,1929,1,1928 - 1928,
58,Rip,Collins,colliri01,1927,1929,1,1928 - 1928,
59,Nick,Cullop,culloni02,1927,1929,1,1928 - 1928,
60,Alex,Radcliff,radclal01,1927,1929,1,1928 - 1928,
61,Hal,Rhyne,rhyneha01,1927,1929,1,1928 - 1928,
62,Roy,Roberts,roberro02,1927,1929,1,1928 - 1928,
63,Luther,Roy,roylu01,1927,1929,1,1928 - 1928,
64,Heinie,Schuble,schubhe01,1927,1929,1,1928 - 1928,
65,Mike,Cvengros,cvengmi01,1927,1929,1,1928 - 1928,
66,Connie,Day,dayco01,1927,1929,1,1928 - 1928,
67,Earl,Sheely,sheelea01,1927,1929,1,1928 - 1928,
68,Leo,Dixon,dixonle01,1927,1929,1,1928 - 1928,
69,Charlie,Smith,smithch12,1927,1929,1,1928 - 1928,
70,Clarence,Smith,smithcl02,1927,1929,1,1928 - 1928,
71,Billy,Southworth,southbi01,1927,1929,1,1928 - 1928,
72,Roy,Spencer,spencro01,1927,1929,1,1928 - 1928,
73,Gilbert,Edwards,edwargi01,1927,1929,1,1928 - 1928,
74,Otis,Starks,starkot01,1927,1929,1,1928 - 1928,
75,Foots,Stevens,stevefo01,1927,1929,1,1928 - 1928,
76,Wally,Shaner,shanewa01,1927,1929,1,1928 - 1928,
77,George,Fiall,fiallge01,1927,1929,1,1928 - 1928,
78,Charles,Tolson,tolsoch01,1927,1929,1,1928 - 1928,
79,Cool,Turner,turneco01,1927,1929,1,1928 - 1928,
80,Tetelo,Vargas,vargate01,1927,1929,1,1928 - 1928,
81,Ed,Wells,wellsed01,1927,1929,1,1928 - 1928,
82,Julie,Wera,weraju01,1927,1929,1,1928 - 1928,
83,Willis,Flournoy,flourwi01,1927,1929,1,1928 - 1928,
84,Emil,Yde,ydeem01,1927,1929,1,1928 - 1928,
85,Rich,Gee,geeri01,1927,1929,1,1928 - 1928,
86,Stuffy,Stewart,stewast01,1927,1929,1,1928 - 1928,
