id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Jim,Baumer,baumeji01,1949,1961,11,1950 - 1960,
2,Hal,Bevan,bevanha01,1955,1961,5,1956 - 1960,
3,George,Freese,freesge01,1955,1961,5,1956 - 1960,
4,Joe,Altobelli,altobjo01,1957,1961,3,1958 - 1960,
5,Wayne,Causey,causewa01,1957,1961,3,1958 - 1960,
6,George,Alusik,alusige01,1958,1961,2,1959 - 1960,
7,Steve,Boros,borosst01,1958,1961,2,1959 - 1960,
8,Frank,Zupo,zupofr01,1958,1961,2,1959 - 1960,
9,Mickey,McDermott,mcdermi03,1958,1961,2,1959 - 1960,
10,Ron,Moeller,moellro01,1958,1961,2,1959 - 1960,
11,Earl,Robinson,robinea01,1958,1961,2,1959 - 1960,
12,Bob,Roselli,roselbo01,1958,1961,2,1959 - 1960,
13,Warren,Hacker,hackewa02,1958,1961,2,1959 - 1960,
14,Billy,Harrell,harrebi01,1958,1961,2,1959 - 1960,
15,Jack,Spring,sprinja01,1958,1961,2,1959 - 1960,
16,Don,Taussig,taussdo01,1958,1961,2,1959 - 1960,
17,Hawk,Taylor,tayloha04,1958,1961,2,1959 - 1960,
18,Jim,King,kingji01,1958,1961,2,1959 - 1960,
19,George,Thomas,thomage01,1958,1961,2,1959 - 1960,
20,Ken,Lehman,lehmake01,1958,1961,2,1959 - 1960,
21,Fritz,Brickell,brickfr02,1959,1961,1,1960 - 1960,
22,Leo,Burke,burkele02,1959,1961,1,1960 - 1960,
23,Al,Cicotte,cicotal01,1959,1961,1,1960 - 1960,
24,John,DeMerit,demerjo01,1959,1961,1,1960 - 1960,
25,Art,Fowler,fowlear01,1959,1961,1,1960 - 1960,
26,Al,Jackson,jacksal01,1959,1961,1,1960 - 1960,
27,Jackie,Jensen,jenseja01,1959,1961,1,1960 - 1960,
28,Ed,Keegan,keegaed01,1959,1961,1,1960 - 1960,
29,Gene,Leek,leekge01,1959,1961,1,1960 - 1960,
30,Billy,Moran,moranbi02,1959,1961,1,1960 - 1960,
31,Howie,Nunn,nunnho01,1959,1961,1,1960 - 1960,
32,Barney,Schultz,schulba01,1959,1961,1,1960 - 1960,
33,Danny,O'Connell,oconnda02,1959,1961,1,1960 - 1960,
34,Gene,Oliver,olivege01,1959,1961,1,1960 - 1960,
35,Bobo,Osborne,osborbo02,1959,1961,1,1960 - 1960,
36,Claude,Raymond,raymocl01,1959,1961,1,1960 - 1960,
37,Sammy,White,whitesa02,1959,1961,1,1960 - 1960,
38,Gordie,Windhorn,windhgo01,1959,1961,1,1960 - 1960,
39,Dom,Zanni,zannido01,1959,1961,1,1960 - 1960,
40,Jim,Mahoney,mahonji01,1959,1961,1,1960 - 1960,
