id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Tom,Dixon,dixonto01,1979,1983,3,1980 - 1982,
2,Tony,Brizzolara,brizzto01,1979,1983,3,1980 - 1982,
3,Marshall,Brant,brantma01,1980,1983,2,1981 - 1982,
4,Guy,Hoffman,hoffmgu01,1980,1983,2,1981 - 1982,
5,Rich,Murray,murrari01,1980,1983,2,1981 - 1982,
6,Rick,Lysander,lysanri01,1980,1983,2,1981 - 1982,
7,Byron,McLaughlin,mclauby01,1980,1983,2,1981 - 1982,
8,Rich,Wortham,worthri01,1980,1983,2,1981 - 1982,
9,Tom,Tellmann,tellmto01,1980,1983,2,1981 - 1982,
10,Roy,Thomas,thomaro02,1980,1983,2,1981 - 1982,
11,Ernie,Camacho,camacer01,1981,1983,1,1982 - 1982,
12,Bert,Campaneris,campabe01,1981,1983,1,1982 - 1982,
13,Tim,Corcoran,corcoti01,1981,1983,1,1982 - 1982,
14,Victor,Cruz,cruzvi01,1981,1983,1,1982 - 1982,
15,Mark,Davis,davisma01,1981,1983,1,1982 - 1982,
16,Steve,Fireovid,fireost01,1981,1983,1,1982 - 1982,
17,Alan,Hargesheimer,hargeal01,1981,1983,1,1982 - 1982,
18,John Henry,Johnson,johnsjo04,1981,1983,1,1982 - 1982,
19,Bob,Jones,jonesbo02,1981,1983,1,1982 - 1982,
20,Odell,Jones,jonesod01,1981,1983,1,1982 - 1982,
21,Bob,Lacey,laceybo01,1981,1983,1,1982 - 1982,
22,Brook,Jacoby,jacobbr01,1981,1983,1,1982 - 1982,
23,Steve,Lubratich,lubrast01,1981,1983,1,1982 - 1982,
24,Jim,Anderson,anderji01,1981,1983,1,1982 - 1982,
25,Tucker,Ashford,ashfotu01,1981,1983,1,1982 - 1982,
26,Darryl,Motley,motleda01,1981,1983,1,1982 - 1982,
27,Tim,Leary,learyti01,1981,1983,1,1982 - 1982,
28,Jerry,Narron,narroje01,1981,1983,1,1982 - 1982,
29,Casey,Parsons,parsoca01,1981,1983,1,1982 - 1982,
30,Reggie,Patterson,pattere01,1981,1983,1,1982 - 1982,
31,Bert,Peña,penabe01,1981,1983,1,1982 - 1982,
32,George,Bell,bellge02,1981,1983,1,1982 - 1982,
33,Rick,Reuschel,reuscri01,1981,1983,1,1982 - 1982,
34,Pat,Sheridan,sheripa01,1981,1983,1,1982 - 1982,
35,Jim,Bibby,bibbyji01,1981,1983,1,1982 - 1982,
36,Glenn,Abbott,abbotgl01,1981,1983,1,1982 - 1982,
37,Rick,Peters,peterri01,1981,1983,1,1982 - 1982,
38,Chico,Walker,walkech01,1981,1983,1,1982 - 1982,
39,Len,Whitehouse,whitele01,1981,1983,1,1982 - 1982,
40,Tom,Wieghaus,wieghto01,1981,1983,1,1982 - 1982,
41,Dallas,Williams,willida05,1981,1983,1,1982 - 1982,
42,Bill,Travers,travebi01,1981,1983,1,1982 - 1982,
