id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Rudy,Sommers,sommeru01,1914,1926,11,1915 - 1925,
2,Walter,Keating,keatich01,1915,1926,10,1916 - 1925,
3,Merwin,Jacobson,jacobme01,1916,1926,9,1917 - 1925,
4,Frank,Emmer,emmerfr01,1916,1926,9,1917 - 1925,
5,James,Lynch,lynchja02,1917,1926,8,1918 - 1925,
6,Snooks,Dowd,dowdsn01,1919,1926,6,1920 - 1925,
7,Rogelio,Crespo,crespro01,1919,1926,6,1920 - 1925,
8,Rudolph,Ash,ashru01,1920,1926,5,1921 - 1925,
9,Elbert,Norman,normael01,1920,1926,5,1921 - 1925,
10,Hank,Schreiber,schreha01,1921,1926,4,1922 - 1925,
11,Emmet,McCann,mccanem01,1921,1926,4,1922 - 1925,
12,Fred,Bratschi,bratsfr01,1921,1926,4,1922 - 1925,
13,Eddie,Murphy,murphed02,1921,1926,4,1922 - 1925,
14,Emilio,Palmero,palmeem01,1921,1926,4,1922 - 1925,
15,Red,Shannon,shannre01,1921,1926,4,1922 - 1925,
16,Bill,Skiff,skiffbi01,1921,1926,4,1922 - 1925,
17,Charlie,Bradford,bradfch03,1922,1926,3,1923 - 1925,
18,Andy,Harris,harrian03,1922,1926,3,1923 - 1925,
19,Eugene,Keeton,keetoeu01,1922,1926,3,1923 - 1925,
20,George,Bennette,bennege01,1922,1926,3,1923 - 1925,
21,Scrappy,Brown,brownsc02,1922,1926,3,1923 - 1925,
22,Charley,Wilson,wilsoch03,1922,1926,3,1923 - 1925,
23,Bubber,Jonnard,jonnabu01,1922,1926,3,1923 - 1925,
24,Carmen,Hill,hillca01,1922,1926,3,1923 - 1925,
25,Clyde,Barfoot,barfocl01,1923,1926,2,1924 - 1925,
26,Eli,Juran,juranel01,1923,1926,2,1924 - 1925,
27,Moe,Berg,bergmo01,1923,1926,2,1924 - 1925,
28,George,Boehler,boehlge01,1923,1926,2,1924 - 1925,
29,George,Boggs,boggsge01,1923,1926,2,1924 - 1925,
30,Harry,McCurdy,mccurha01,1923,1926,2,1924 - 1925,
31,Frank,Duncan,duncafr01,1923,1926,2,1924 - 1925,
32,Sidney,Brooks,brooksi01,1923,1926,2,1924 - 1925,
33,Herb,McQuaid,mcquahe01,1923,1926,2,1924 - 1925,
34,Billy,Mullen,mullebi01,1923,1926,2,1924 - 1925,
35,Sam,Cooper,coopesa01,1923,1926,2,1924 - 1925,
36,Al,Nixon,nixonal01,1923,1926,2,1924 - 1925,
37,Samuel,Dewitt,dewitsa01,1923,1926,2,1924 - 1925,
38,,Howard,howar01,1923,1926,2,1924 - 1925,
39,Cedric,Durst,durstce01,1923,1926,2,1924 - 1925,
40,Charlie,Root,rootch01,1923,1926,2,1924 - 1925,
41,Wally,Shaner,shanewa01,1923,1926,2,1924 - 1925,
42,Tack,Summers,summeta01,1923,1926,2,1924 - 1925,
43,Jake,Flowers,floweja01,1923,1926,2,1924 - 1925,
44,Henry,Williams,willihe01,1923,1926,2,1924 - 1925,
45,Alex,Gaston,gastoal01,1923,1926,2,1924 - 1925,
46,Mike,Gazella,gazelmi01,1923,1926,2,1924 - 1925,
47,Eddie,Huff,huffed01,1923,1926,2,1924 - 1925,
48,Oscar,Hutt,huttos01,1923,1926,2,1924 - 1925,
49,Perry,Hall,hallpe01,1923,1926,2,1924 - 1925,
50,Herman,Bell,bellhi01,1924,1926,1,1925 - 1925,
51,Robert,Bonner,bonnero01,1924,1926,1,1925 - 1925,
52,Cliff,Carter,cartecl01,1924,1926,1,1925 - 1925,
53,Pat,Collins,collipa01,1924,1926,1,1925 - 1925,
54,Goldie,Davis,davisgo01,1924,1926,1,1925 - 1925,
55,Martin,Autry,autrych02,1924,1926,1,1925 - 1925,
56,Bill,Evans,evansbi03,1924,1926,1,1925 - 1925,
57,James,Field,fieldja01,1924,1926,1,1925 - 1925,
58,Howard,Fitzgerald,fitzgho01,1924,1926,1,1925 - 1925,
59,Happy,Foreman,foremha01,1924,1926,1,1925 - 1925,
60,Tom,Gulley,gulleto01,1924,1926,1,1925 - 1925,
61,Walter,Mueller,muellwa01,1924,1926,1,1925 - 1925,
62,Del,Lundgren,lundgde01,1924,1926,1,1925 - 1925,
63,Claude,Jonnard,jonnacl01,1924,1926,1,1925 - 1925,
64,George,Murray,murrage01,1924,1926,1,1925 - 1925,
65,Boots,McClain,mcclabo01,1924,1926,1,1925 - 1925,
66,Clyde,Manion,maniocl01,1924,1926,1,1925 - 1925,
67,Gorham,Leverett,leverdi01,1924,1926,1,1925 - 1925,
68,Eustaquio,Pedroso,pedroeu01,1924,1926,1,1925 - 1925,
69,Bill,Piercy,piercbi01,1924,1926,1,1925 - 1925,
70,Harry,Riconda,riconha01,1924,1926,1,1925 - 1925,
71,Ernie,Maun,mauner01,1924,1926,1,1925 - 1925,
72,Ewing,Russell,russeew01,1924,1926,1,1925 - 1925,
73,John Wesley,Johnson,johnsjo10,1924,1926,1,1925 - 1925,
74,Doug,McWeeny,mcweedo01,1924,1926,1,1925 - 1925,
75,Ray,Grimes,grimera01,1924,1926,1,1925 - 1925,
76,Joe,Hauser,hausejo01,1924,1926,1,1925 - 1925,
77,Cleo,Smith,smithcl03,1924,1926,1,1925 - 1925,
78,Don,Hammond,hammodo01,1924,1926,1,1925 - 1925,
79,Milt,Steengrafe,steenmi01,1924,1926,1,1925 - 1925,
80,Sterling,Stryker,strykdu01,1924,1926,1,1925 - 1925,
81,Roy,Meeker,meekero01,1924,1926,1,1925 - 1925,
82,Willie,Miles,mileswi01,1924,1926,1,1925 - 1925,
83,Ray,Morehart,morehra01,1924,1926,1,1925 - 1925,
