id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,John,Jones,jonesjo02,1923,1932,8,1924 - 1931,
2,Willie,Haynes,haynewi01,1924,1932,7,1925 - 1931,
3,Jimmie,Lyons,lyonsji01,1924,1932,7,1925 - 1931,
4,Huck,Betts,bettshu01,1925,1932,6,1926 - 1931,
5,Ramiro,Ramírez,ramirra04,1925,1932,6,1926 - 1931,
6,Lefty,Robinson,robinle01,1925,1932,6,1926 - 1931,
7,Henry,Baker,bakerhe01,1926,1932,5,1927 - 1931,
8,Dave,Barbee,barbeda01,1926,1932,5,1927 - 1931,
9,George,Bennette,bennege01,1926,1932,5,1927 - 1931,
10,Kiddo,Davis,daviski01,1926,1932,5,1927 - 1931,
11,James,Field,fieldja01,1926,1932,5,1927 - 1931,
12,Sylvester,Foreman,foremsy01,1926,1932,5,1927 - 1931,
13,Eli,Juran,juranel01,1926,1932,5,1927 - 1931,
14,Dizzy,Dismukes,dismudi01,1927,1932,4,1928 - 1931,
15,Ed,Dudley,dudleed01,1927,1932,4,1928 - 1931,
16,Oscar,Roettger,roettos01,1927,1932,4,1928 - 1931,
17,Dick,Seay,seaydi01,1927,1932,4,1928 - 1931,
18,Chuffie,Alexander,alexach01,1928,1932,3,1929 - 1931,
19,Paul,Arnold,arnolpa01,1928,1932,3,1929 - 1931,
20,Les,Bartholomew,barthle01,1928,1932,3,1929 - 1931,
21,Jumbo,Brown,brownju01,1928,1932,3,1929 - 1931,
22,Bruce,Caldwell,caldwbr01,1928,1932,3,1929 - 1931,
23,Tommie,Dukes,dukesto02,1928,1932,3,1929 - 1931,
24,Ed,Holley,holleed01,1928,1932,3,1929 - 1931,
25,Ruben,Jones,jonesru02,1928,1932,3,1929 - 1931,
26,Leo,Mangum,mangule01,1928,1932,3,1929 - 1931,
27,Bob,Miller,millebo06,1928,1932,3,1929 - 1931,
28,Roy,Parnell,parnero01,1928,1932,3,1929 - 1931,
29,Cristobal,Torriente,torricr99,1928,1932,3,1929 - 1931,
30,James,Womack,womacja01,1928,1932,3,1929 - 1931,
31,Ameal,Brooks,brookam01,1929,1932,2,1930 - 1931,
32,Gilbert,Coleman,colemgi01,1929,1932,2,1930 - 1931,
33,Francisco,Correa,correfr01,1929,1932,2,1930 - 1931,
34,Porter,Dallas,dallapo01,1929,1932,2,1930 - 1931,
35,Connie,Day,dayco01,1929,1932,2,1930 - 1931,
36,Cándido,Gálvez,galveca01,1929,1932,2,1930 - 1931,
37,Willie,Gray,graywi01,1929,1932,2,1930 - 1931,
38,Marv,Gudat,gudatma01,1929,1932,2,1930 - 1931,
39,Earl,Gurley,gurleea01,1929,1932,2,1930 - 1931,
40,Eppie,Hampton,hamptep01,1929,1932,2,1930 - 1931,
41,Henry,Harris,harrihe02,1929,1932,2,1930 - 1931,
42,Lefty,Holmes,holmele01,1929,1932,2,1930 - 1931,
43,Wattie,Holm,holmwa01,1929,1932,2,1930 - 1931,
44,Robert,Hudspeth,hudspro01,1929,1932,2,1930 - 1931,
45,Charlie,Mason,masonch02,1929,1932,2,1930 - 1931,
46,Frank,McCoy,mccoyfr01,1929,1932,2,1930 - 1931,
47,George,Nash,nashge01,1929,1932,2,1930 - 1931,
48,Johnnie,Oden,odenjo01,1929,1932,2,1930 - 1931,
49,Alex,Radcliff,radclal01,1929,1932,2,1930 - 1931,
50,Ormsby,Roy,royor01,1929,1932,2,1930 - 1931,
51,Heinie,Schuble,schubhe01,1929,1932,2,1930 - 1931,
52,Johnny,Schulte,schuljo04,1929,1932,2,1930 - 1931,
53,Carey,Selph,selphca01,1929,1932,2,1930 - 1931,
54,Ray,Sheppard,sheppra01,1929,1932,2,1930 - 1931,
55,Herb,Smith,smithhe05,1929,1932,2,1930 - 1931,
56,George,Susce,suscege01,1929,1932,2,1930 - 1931,
57,Sam,Warmack,warmasa01,1929,1932,2,1930 - 1931,
58,Bobby,Williams,willibo02,1929,1932,2,1930 - 1931,
59,Carroll,Yerkes,yerkeca01,1929,1932,2,1930 - 1931,
60,Herman,Bell,bellhi01,1930,1932,1,1931 - 1931,
61,Buddy,Burbage,burbabu01,1930,1932,1,1931 - 1931,
62,Bill,Carter,cartebi01,1930,1932,1,1931 - 1931,
63,Cliff,Carter,cartecl01,1930,1932,1,1931 - 1931,
64,Leon,Chagnon,chagnle01,1930,1932,1,1931 - 1931,
65,Red,Charleston,charlre01,1930,1932,1,1931 - 1931,
66,Bud,Clancy,clancbu01,1930,1932,1,1931 - 1931,
67,Harry,Cunningham,cunniha01,1930,1932,1,1931 - 1931,
68,Goose,Curry,currygo01,1930,1932,1,1931 - 1931,
69,Rube,Curry,curryru01,1930,1932,1,1931 - 1931,
70,Steel Arm,Davis,davisst04,1930,1932,1,1931 - 1931,
71,Dizzy,Dean,deandi01,1930,1932,1,1931 - 1931,
72,Pedro,Díaz,diazpe01,1930,1932,1,1931 - 1931,
73,Tom,Dixon,dixonto02,1930,1932,1,1931 - 1931,
74,Gus,Dugas,dugasgu01,1930,1932,1,1931 - 1931,
75,Jake,Dunn,dunnja02,1930,1932,1,1931 - 1931,
76,Doc,Farrell,farredo01,1930,1932,1,1931 - 1931,
