id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Mike,Brannock,brannmi01,1871,1875,3,1872 - 1874,
2,Jimmy,Hallinan,halliji01,1871,1875,3,1872 - 1874,
3,Paddy,Quinn,quinnpa02,1871,1875,3,1872 - 1874,
4,Oliver,Brown,brownol01,1872,1875,2,1873 - 1874,
5,Joe,Miller,millejo01,1872,1875,2,1873 - 1874,
6,Joe,Simmons,simmojo01,1872,1875,2,1873 - 1874,
7,Art,Allison,allisar01,1873,1875,1,1874 - 1874,
8,Fred,Crane,cranefr01,1873,1875,1,1874 - 1874,
9,Herm,Doscher,doschhe01,1873,1875,1,1874 - 1874,
10,Wally,Goldsmith,goldswa01,1873,1875,1,1874 - 1874,
11,Holly,Hollingshead,holliho01,1873,1875,1,1874 - 1874,
12,Len,Lovett,lovetle01,1873,1875,1,1874 - 1874,
13,Fred,Waterman,waterfr01,1873,1875,1,1874 - 1874,
