id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Harry,Betts,bettsha01,1903,1913,9,1904 - 1912,
2,Heinie,Peitz,peitzhe01,1906,1913,6,1907 - 1912,
3,Alfredo,Cabrera,cabreal01,1906,1913,6,1907 - 1912,
4,George,Whiteman,whitege01,1907,1913,5,1908 - 1912,
5,Tom,Daley,daleyto01,1908,1913,4,1909 - 1912,
6,Fred,Anderson,anderfr01,1909,1913,3,1910 - 1912,
7,James,Patton,pattoja01,1909,1913,3,1910 - 1912,
8,Jim,Norman,normaji01,1909,1913,3,1910 - 1912,
9,Johnny,Davis,davisjo08,1909,1913,3,1910 - 1912,
10,Otis,Clymer,clymeot01,1909,1913,3,1910 - 1912,
11,Charles,Schmidt,schmibu01,1909,1913,3,1910 - 1912,
12,Marc,Hall,hallma01,1910,1913,2,1911 - 1912,
13,Cy,Seymour,seymocy01,1910,1913,2,1911 - 1912,
14,String Bean,Williams,willist03,1910,1913,2,1911 - 1912,
15,Al,Klawitter,klawial01,1910,1913,2,1911 - 1912,
16,Ben,Hunt,huntbe01,1910,1913,2,1911 - 1912,
17,Fred,Mitchell,mitchfr01,1910,1913,2,1911 - 1912,
18,Joseph,Burns,burnsjo01,1910,1913,2,1911 - 1912,
19,Orval,Overall,overaor01,1910,1913,2,1911 - 1912,
20,Agustín,Parpetti,parpeag01,1910,1913,2,1911 - 1912,
21,Sam,Strothers,strotsa01,1910,1913,2,1911 - 1912,
22,Mike,Balenti,balenmi01,1911,1913,1,1912 - 1912,
23,Marty,Berghammer,berghma01,1911,1913,1,1912 - 1912,
24,Phil,Bradley,bradlph02,1911,1913,1,1912 - 1912,
25,Harry,Buckner,bucknha01,1911,1913,1,1912 - 1912,
26,Fred,Clarke,clarkfr01,1911,1913,1,1912 - 1912,
27,Bill,Collins,collibi02,1911,1913,1,1912 - 1912,
28,Cy,Falkenberg,falkecy01,1911,1913,1,1912 - 1912,
29,Arthur,Gilliard,gilliar01,1911,1913,1,1912 - 1912,
30,Joe,Green,greenjo03,1911,1913,1,1912 - 1912,
31,Henry,Hannon,hannohe01,1911,1913,1,1912 - 1912,
32,Bunny,Hearn,hearnbu01,1911,1913,1,1912 - 1912,
33,George,McQuillan,mcquige01,1911,1913,1,1912 - 1912,
34,Pastor,Pareda,paredpa01,1911,1913,1,1912 - 1912,
35,Marty,McHale,mchalma01,1911,1913,1,1912 - 1912,
36,Ed,Klepfer,klepfed01,1911,1913,1,1912 - 1912,
37,Hal,Janvrin,janvrha01,1911,1913,1,1912 - 1912,
38,Jeff,Pfeffer,pfeffje01,1911,1913,1,1912 - 1912,
39,Harry,Moore,mooreha02,1911,1913,1,1912 - 1912,
40,Jack,Rowan,rowanja01,1911,1913,1,1912 - 1912,
41,Dick,Rudolph,rudoldi01,1911,1913,1,1912 - 1912,
42,Walter,Schaller,schalbi01,1911,1913,1,1912 - 1912,
43,Knucks,James,jameskn01,1911,1913,1,1912 - 1912,
44,Hap,Myers,myersha01,1911,1913,1,1912 - 1912,
45,Milt,Reed,reedmi01,1911,1913,1,1912 - 1912,
46,Josh,Swindell,swindjo01,1911,1913,1,1912 - 1912,
47,Guy,Tutwiler,tutwigu01,1911,1913,1,1912 - 1912,
48,Fred,Hutchinson,hutchfr02,1911,1913,1,1912 - 1912,
49,Hank,Williams,williha02,1911,1913,1,1912 - 1912,
50,Grover,Land,landgr01,1911,1913,1,1912 - 1912,
51,Bobby,Winston,winstbo01,1911,1913,1,1912 - 1912,
