id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,John,Kiley,kileyjo01,1884,1891,6,1885 - 1890,
2,Tom,McLaughlin,mclauto01,1886,1891,4,1887 - 1890,
3,Clarence,Stephens,stephcl01,1886,1891,4,1887 - 1890,
4,Cyclone,Ryan,ryancy01,1887,1891,3,1888 - 1890,
5,Gus,Alberts,albergu01,1888,1891,2,1889 - 1890,
6,Tod,Brynan,brynato01,1888,1891,2,1889 - 1890,
7,Jack,Burdock,burdoja01,1888,1891,2,1889 - 1890,
8,Dad,Clarke,clarkda01,1888,1891,2,1889 - 1890,
9,Elmer,Cleveland,cleveel01,1888,1891,2,1889 - 1890,
10,Monk,Cline,clinemo01,1888,1891,2,1889 - 1890,
11,Abner,Dalrymple,dalryab01,1888,1891,2,1889 - 1890,
12,Mike,Kilroy,kilromi01,1888,1891,2,1889 - 1890,
13,Willard,Mains,mainswi01,1888,1891,2,1889 - 1890,
14,Miah,Murray,murrami01,1888,1891,2,1889 - 1890,
15,Bob,Pettit,pettibo01,1888,1891,2,1889 - 1890,
16,Charlie,Bell,bellch01,1889,1891,1,1890 - 1890,
17,Jim,Burns,burnsji01,1889,1891,1,1890 - 1890,
18,Jim,Donahue,donahji01,1889,1891,1,1890 - 1890,
19,Andy,Dunning,dunnian01,1889,1891,1,1890 - 1890,
20,George,Shoch,shochge01,1889,1891,1,1890 - 1890,
21,John,Thornton,thornjo01,1889,1891,1,1890 - 1890,
22,Piggy,Ward,wardpi01,1889,1891,1,1890 - 1890,
