id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Ruben,Gomez,gomezru01,1962,1967,4,1963 - 1966,
2,Marty,Martinez,martima01,1962,1967,4,1963 - 1966,
3,Mickey,McGuire,mcguimi01,1962,1967,4,1963 - 1966,
4,Dick,Calmus,calmudi01,1963,1967,3,1964 - 1966,
5,Fred,Lasher,lashefr01,1963,1967,3,1964 - 1966,
6,Bill,Landis,landibi01,1963,1967,3,1964 - 1966,
7,John,Gelnar,gelnajo01,1964,1967,2,1965 - 1966,
8,Carroll,Hardy,hardyca01,1964,1967,2,1965 - 1966,
9,Jerry,Hinsley,hinslje01,1964,1967,2,1965 - 1966,
10,Rick,Joseph,josepri01,1964,1967,2,1965 - 1966,
11,Ed,Connolly,connoed02,1964,1967,2,1965 - 1966,
12,Dave,Duncan,duncada01,1964,1967,2,1965 - 1966,
13,Ivan,Murrell,murreiv01,1964,1967,2,1965 - 1966,
14,Walt,Williams,williwa02,1964,1967,2,1965 - 1966,
15,Kevin,Collins,collike01,1965,1967,1,1966 - 1966,
16,Billy,Cowan,cowanbi01,1965,1967,1,1966 - 1966,
17,Bob,Duliba,dulibbo01,1965,1967,1,1966 - 1966,
18,Frank,Kostro,kostrfr01,1965,1967,1,1966 - 1966,
19,Don,Larsen,larsedo01,1965,1967,1,1966 - 1966,
20,Bobby,Locke,lockebo01,1965,1967,1,1966 - 1966,
21,Jim,Beauchamp,beaucji01,1965,1967,1,1966 - 1966,
22,Dick,Bertell,bertedi01,1965,1967,1,1966 - 1966,
23,Ross,Moschitto,moschro01,1965,1967,1,1966 - 1966,
24,Walt,Bond,bondwa01,1965,1967,1,1966 - 1966,
25,Mel,Nelson,nelsome01,1965,1967,1,1966 - 1966,
26,Frank,Quilici,quilifr01,1965,1967,1,1966 - 1966,
27,Ed,Rakow,rakowed01,1965,1967,1,1966 - 1966,
28,Tommie,Reynolds,reynoto01,1965,1967,1,1966 - 1966,
29,Dave,Ricketts,rickeda01,1965,1967,1,1966 - 1966,
30,Richie,Scheinblum,scheiri01,1965,1967,1,1966 - 1966,
31,Billy,Sorrell,sorrebi01,1965,1967,1,1966 - 1966,
32,John,Sullivan,sullijo07,1965,1967,1,1966 - 1966,
33,Bobby,Tiefenauer,tiefebo01,1965,1967,1,1966 - 1966,
34,Bruce,Von Hoff,vonhobr01,1965,1967,1,1966 - 1966,
35,Johnny,Werhas,werhajo01,1965,1967,1,1966 - 1966,
36,Stan,Williams,willist02,1965,1967,1,1966 - 1966,
37,Galen,Cisco,ciscoga01,1965,1967,1,1966 - 1966,
38,Wilbur,Wood,woodwi01,1965,1967,1,1966 - 1966,
