id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Jack,Ryan,ryanja01,1903,1912,8,1904 - 1911,
2,Harry,Wolverton,wolveha01,1905,1912,6,1906 - 1911,
3,Joe,Sugden,sugdejo01,1905,1912,6,1906 - 1911,
4,Fred,Carisch,carisfr01,1906,1912,5,1907 - 1911,
5,William,Louden,loudeba01,1907,1912,4,1908 - 1911,
6,Harl,Maggert,maggeha01,1907,1912,4,1908 - 1911,
7,Ben,Egan,eganbe01,1908,1912,3,1909 - 1911,
8,King,Brady,bradyki01,1908,1912,3,1909 - 1911,
9,Otto,Hess,hessot01,1908,1912,3,1909 - 1911,
10,Kid,Gleason,gleaski01,1908,1912,3,1909 - 1911,
11,Red,Downs,downsre01,1908,1912,3,1909 - 1911,
12,Danny,Moeller,moellda01,1908,1912,3,1909 - 1911,
13,Ezra,Midkiff,midkiez01,1909,1912,2,1910 - 1911,
14,Sam,Fletcher,fletcsa01,1909,1912,2,1910 - 1911,
15,Dicta,Johnson,johnsdi02,1909,1912,2,1910 - 1911,
16,Mike,Brown,brownmi03,1909,1912,2,1910 - 1911,
17,Nick,Altrock,altroni01,1909,1912,2,1910 - 1911,
18,Gavvy,Cravath,cravaga01,1909,1912,2,1910 - 1911,
19,Doc,Johnston,johnsdo01,1909,1912,2,1910 - 1911,
20,Jean,Dubuc,dubucje01,1909,1912,2,1910 - 1911,
21,George,McConnell,mcconge01,1909,1912,2,1910 - 1911,
22,Harry,McCormick,mccormo01,1909,1912,2,1910 - 1911,
23,Ben,Van Dyke,vandybe01,1909,1912,2,1910 - 1911,
24,Chick,Gandil,gandich01,1910,1912,1,1911 - 1911,
25,Luis,González,gonzalu04,1910,1912,1,1911 - 1911,
26,Clark,Griffith,griffcl01,1910,1912,1,1911 - 1911,
27,Eddie,Hohnhorst,hohnhed01,1910,1912,1,1911 - 1911,
28,Ashes,Jackson,jacksas01,1910,1912,1,1911 - 1911,
29,Hughie,Jennings,jennihu01,1910,1912,1,1911 - 1911,
30,Topeka Jack,Johnson,johnsto05,1910,1912,1,1911 - 1911,
31,Rube,Kroh,krohru01,1910,1912,1,1911 - 1911,
32,Ham,Hyatt,hyattha01,1910,1912,1,1911 - 1911,
33,Lena,Blackburne,blackle01,1910,1912,1,1911 - 1911,
34,Otto,Bolden,boldeot01,1910,1912,1,1911 - 1911,
35,George,Brown,brownge02,1910,1912,1,1911 - 1911,
36,Lou,Criger,crigelo01,1910,1912,1,1911 - 1911,
37,Deacon,McGuire,mcguide01,1910,1912,1,1911 - 1911,
38,Tommy,McMillan,mcmilto01,1910,1912,1,1911 - 1911,
39,Ed,Lennox,lennoed01,1910,1912,1,1911 - 1911,
40,Ward,Miller,millewa02,1910,1912,1,1911 - 1911,
41,Eugene,Milliner,millieu01,1910,1912,1,1911 - 1911,
42,Bingo,DeMoss,demosbi01,1910,1912,1,1911 - 1911,
43,Gene,Moore,moorege02,1910,1912,1,1911 - 1911,
44,Herbie,Moran,moranhe01,1910,1912,1,1911 - 1911,
45,Jim,Moroney,moronji01,1910,1912,1,1911 - 1911,
46,Roger,Peckinpaugh,peckiro01,1910,1912,1,1911 - 1911,
47,Hub,Pernoll,pernohu01,1910,1912,1,1911 - 1911,
48,Walt,Dickson,dickswa01,1910,1912,1,1911 - 1911,
49,Ed,Phelps,phelped01,1910,1912,1,1911 - 1911,
50,Bill,Powell,powelbi01,1910,1912,1,1911 - 1911,
51,Morrie,Rath,rathmo01,1910,1912,1,1911 - 1911,
52,Red,Corriden,corrire01,1910,1912,1,1911 - 1911,
53,Bee,Selden,seldebe01,1910,1912,1,1911 - 1911,
54,Tillie,Shafer,shafeti01,1910,1912,1,1911 - 1911,
55,Art,Phelan,phelaar01,1910,1912,1,1911 - 1911,
56,Hack,Simmons,simmoha01,1910,1912,1,1911 - 1911,
57,Jake,Stahl,stahlja01,1910,1912,1,1911 - 1911,
58,Eddie,Foster,fosteed02,1910,1912,1,1911 - 1911,
59,Albert,Toney,toneyal01,1910,1912,1,1911 - 1911,
60,John,Frill,frilljo01,1910,1912,1,1911 - 1911,
61,Mysterious,Walker,walkemy01,1910,1912,1,1911 - 1911,
62,Jesse,Shipp,shippje01,1910,1912,1,1911 - 1911,
