id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Jim,O'Rourke,orourji01,1893,1904,10,1894 - 1903,
2,Dan,Brouthers,broutda01,1896,1904,7,1897 - 1903,
3,Frank,Huelsman,huelsfr01,1897,1904,6,1898 - 1903,
4,Joe,Corbett,corbejo01,1897,1904,6,1898 - 1903,
5,Buttons,Briggs,briggbu01,1898,1904,5,1899 - 1903,
6,Dave,Zearfoss,zearfda01,1898,1904,5,1899 - 1903,
7,Jack,Gilbert,gilbeja01,1898,1904,5,1899 - 1903,
8,Lefty,Herring,herrile01,1899,1904,4,1900 - 1903,
9,James,Robinson,robinja04,1899,1904,4,1900 - 1903,
10,John,Butler,butlejo01,1901,1904,2,1902 - 1903,
11,Charlie,Case,casech01,1901,1904,2,1902 - 1903,
12,Hugh,Duffy,duffyhu01,1901,1904,2,1902 - 1903,
13,Phil,Geier,geierph01,1901,1904,2,1902 - 1903,
14,Mike,Grady,gradymi01,1901,1904,2,1902 - 1903,
15,Win,Kellum,kelluwi01,1901,1904,2,1902 - 1903,
16,Matty,McIntyre,mcintma01,1901,1904,2,1902 - 1903,
17,John,McPherson,mcphejo01,1901,1904,2,1902 - 1903,
18,Billy,Milligan,millibi01,1901,1904,2,1902 - 1903,
19,Kid,Nichols,nichoki01,1901,1904,2,1902 - 1903,
20,Mike,Heydon,heydomi01,1901,1904,2,1902 - 1903,
21,Fred,Raymer,raymefr01,1901,1904,2,1902 - 1903,
22,Danny,Shay,shayda01,1901,1904,2,1902 - 1903,
23,Terry,Turner,turnete01,1901,1904,2,1902 - 1903,
24,Ike,Van Zandt,vanzaik01,1901,1904,2,1902 - 1903,
25,Charlie,Jones,jonesch03,1901,1904,2,1902 - 1903,
26,Jim,Delahanty,delahji01,1902,1904,1,1903 - 1903,
27,Frank,Dillon,dillopo01,1902,1904,1,1903 - 1903,
28,Jiggs,Donahue,donahji02,1902,1904,1,1903 - 1903,
29,Tom,Fleming,flemito01,1902,1904,1,1903 - 1903,
30,Fred,Glade,gladefr01,1902,1904,1,1903 - 1903,
31,Otto,Hess,hessot01,1902,1904,1,1903 - 1903,
32,Tom,Jones,jonesto01,1902,1904,1,1903 - 1903,
33,Jimmy,Smith,smithji03,1902,1904,1,1903 - 1903,
34,Tom,Walker,walketo01,1902,1904,1,1903 - 1903,
35,Bob,Wood,woodbo01,1902,1904,1,1903 - 1903,
