id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Greg,Infante,infangr01,2010,2017,6,2011 - 2016,
2,Chad,Huffman,huffmch01,2010,2017,6,2011 - 2016,"2011 - Triple-A, Columbus Clippers, Cleveland Guardians; 2012 - Triple-A, Columbus Clippers, Cleveland Guardians; 2013 - Triple-A, Memphis Redbirds, St. Louis Cardinals; 2016 - Triple-A, International League All-Stars, Toledo Mud Hens, Detroit Tigers; 2014 - NPB, Chiba Lotte Marines; 2015 - NPB, Chiba Lotte Marines"
3,Cesar,Valdez,valdece01,2010,2017,6,2011 - 2016,"2011 - Triple-A, Indianapolis Indians, New Orleans Zephyrs, Miami Marlins, Pittsburgh Pirates; 2012 - Triple-A, Vaqueros de la Laguna, Office of the Commissioner; 2013 - Triple-A, Rieleros de Aguascalientes, Vaqueros de la Laguna, Office of the Commissioner; 2015 - Triple-A, Mexican League Sur All-Stars, Olmecas de Tabasco, Office of the Commissioner; 2016 - Triple-A, Fresno Grizzlies, Houston Astros"
4,Dan,Runzler,runzlda01,2012,2017,4,2013 - 2016,"2013 - Triple-A, Fresno Grizzlies, San Francisco Giants; 2014 - Triple-A, Fresno Grizzlies, San Francisco Giants; 2015 - Triple-A, Reno Aces, Arizona Diamondbacks; 2016 - Triple-A, Rochester Red Wings, Minnesota Twins"
5,Eric,Thames,thameer01,2012,2017,4,2013 - 2016,"2013 - Triple-A, Norfolk Tides, Oklahoma City RedHawks, Tacoma Rainiers, Baltimore Orioles, Houston Astros, Seattle Mariners; 2013 - Rookie, GCL Orioles, Baltimore Orioles"
6,Chris,Marrero,marrech01,2013,2017,3,2014 - 2016,"2014 - Double-A, Bowie Baysox, Baltimore Orioles; 2014 - Triple-A, Norfolk Tides, Baltimore Orioles; 2014 - Winter Leagues, Mayos de Navojoa, Office of the Commissioner; 2015 - Double-A, Birmingham Barons, Chicago White Sox; 2015 - Triple-A, Charlotte Knights, Pawtucket Red Sox, Boston Red Sox, Chicago White Sox; 2015 - Winter Leagues, Bravos de Margarita, Office of the Commissioner; 2016 - Triple-A, International League All-Stars, Pawtucket Red Sox, Boston Red Sox; 2016 - Winter Leagues, Bravos de Margarita, Office of the Commissioner"
7,Onelki,Garcia,garcion01,2013,2017,3,2014 - 2016,"2014 - Class A Advanced, Rancho Cucamonga Quakes, Los Angeles Dodgers; 2014 - Double-A, Chattanooga Lookouts, Los Angeles Dodgers; 2015 - Double-A, Birmingham Barons, Chicago White Sox; 2015 - Major League Baseball, Charlotte Knights, Chicago White Sox; 2015 - Triple-A, Charlotte Knights, Chicago White Sox; 2016 - Triple-A, Diablos Rojos del Mexico, Office of the Commissioner; 2016 - Winter Leagues, Aguilas de Mexicali, Office of the Commissioner"
8,Wilmer,Font,fontwi01,2013,2017,3,2014 - 2016,"2014 - Double-A, Frisco RoughRiders, Texas Rangers; 2015 - Winter Leagues, Leones del Caracas, Office of the Commissioner; 2016 - Double-A, New Hampshire Fisher Cats, Toronto Blue Jays; 2016 - Triple-A, Buffalo Bisons, Toronto Blue Jays; 2016 - Winter Leagues, Leones del Caracas, Office of the Commissioner"
9,Tyler,Cloyd,cloydty01,2013,2017,3,2014 - 2016,"2014 - Triple-A, Columbus Clippers, Cleveland Guardians; 2016 - Triple-A, Scranton/Wilkes-Barre RailRiders, New York Yankees"
10,Lane,Adams,adamsla01,2014,2017,2,2015 - 2016,"2015 - Double-A, Northwest Arkansas Naturals, Kansas City Royals; 2015 - Triple-A, Omaha Storm Chasers, Kansas City Royals; 2015 - Winter Leagues, Aguilas del Zulia, Office of the Commissioner; 2016 - Double-A, Tennessee Smokies, Trenton Thunder, Chicago Cubs, New York Yankees; 2016 - Triple-A, Iowa Cubs, Scranton/Wilkes-Barre RailRiders, Chicago Cubs, New York Yankees"
11,Jim,Adduci,adducji02,2014,2017,2,2015 - 2016,
12,Bronson,Arroyo,arroybr01,2014,2017,2,2015 - 2016,"2016 - Rookie, GCL Nationals, Washington Nationals"
