id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,John,Felske,felskjo01,1968,1972,3,1969 - 1971,
2,Frank,Coggins,coggifr01,1968,1972,3,1969 - 1971,
3,Mike,Ferraro,ferrami01,1969,1972,2,1970 - 1971,
4,Tom,Hutton,huttoto01,1969,1972,2,1970 - 1971,
5,Dave,Lemonds,lemonda01,1969,1972,2,1970 - 1971,
6,Winston,Llenas,llenawi01,1969,1972,2,1970 - 1971,
7,Bill,McNulty,mcnulbi01,1969,1972,2,1970 - 1971,
8,Bill,Robinson,robinbi02,1969,1972,2,1970 - 1971,
9,Sonny,Ruberto,ruberso01,1969,1972,2,1970 - 1971,
10,Ed,Crosby,crosbed01,1970,1972,1,1971 - 1971,
11,Paul,Doyle,doylepa01,1970,1972,1,1971 - 1971,
12,Jim,Driscoll,driscji01,1970,1972,1,1971 - 1971,
13,Jan,Dukes,dukesja01,1970,1972,1,1971 - 1971,
14,Rich,Folkers,folkeri01,1970,1972,1,1971 - 1971,
15,Gene,Garber,garbege01,1970,1972,1,1971 - 1971,
16,Tom,Grieve,grievto01,1970,1972,1,1971 - 1971,
17,Larry,Haney,haneyla01,1970,1972,1,1971 - 1971,
18,Tom,Hilgendorf,hilgeto01,1970,1972,1,1971 - 1971,
19,John,Hiller,hillejo01,1970,1972,1,1971 - 1971,
20,Hank,Allen,allenha02,1970,1972,1,1971 - 1971,
21,Larry,Jaster,jastela01,1970,1972,1,1971 - 1971,
22,Lerrin,LaGrow,lagrole01,1970,1972,1,1971 - 1971,
23,Joe,Azcue,azcuejo01,1970,1972,1,1971 - 1971,
24,Allan,Lewis,lewisal01,1970,1972,1,1971 - 1971,
25,Fred,Beene,beenefr01,1970,1972,1,1971 - 1971,
26,Bobby,Brooks,brookbo01,1970,1972,1,1971 - 1971,
27,Balor,Moore,mooreba02,1970,1972,1,1971 - 1971,
28,Johnny,Oates,oatesjo01,1970,1972,1,1971 - 1971,
29,Adolfo,Phillips,phillad01,1970,1972,1,1971 - 1971,
30,Jim,Qualls,quallji01,1970,1972,1,1971 - 1971,
31,Rico,Carty,cartyri01,1970,1972,1,1971 - 1971,
32,Rafael,Robles,roblera01,1970,1972,1,1971 - 1971,
33,Wayne,Comer,comerwa01,1970,1972,1,1971 - 1971,
34,Bobby,Tolan,tolanbo01,1970,1972,1,1971 - 1971,
35,Dick,Woodson,woodsdi01,1970,1972,1,1971 - 1971,
