id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Lino,Donoso,donosli01,1947,1955,7,1948 - 1954,
2,Tony,Jacobs,jacobto01,1948,1955,6,1949 - 1954,
3,Roberto,Vargas,vargaro01,1948,1955,6,1949 - 1954,
4,Bob,Thurman,thurmbo01,1948,1955,6,1949 - 1954,
5,Webbo,Clarke,clarkwe01,1948,1955,6,1949 - 1954,
6,Elston,Howard,howarel01,1948,1955,6,1949 - 1954,
7,Dixie,Howell,howeldi01,1949,1955,5,1950 - 1954,
8,Marv,Blaylock,blaylma01,1950,1955,4,1951 - 1954,
9,Al,Papai,papaial01,1950,1955,4,1951 - 1954,
10,Tom,Saffell,saffeto01,1951,1955,3,1952 - 1954,
11,Harry,Walker,walkeha01,1951,1955,3,1952 - 1954,
12,Ted,Tappe,tappete01,1951,1955,3,1952 - 1954,
13,Norm,Zauchin,zauchno01,1951,1955,3,1952 - 1954,
14,Leo,Cristante,cristle01,1951,1955,3,1952 - 1954,
15,Al,Gettel,getteal01,1951,1955,3,1952 - 1954,
16,Dale,Long,longda02,1951,1955,3,1952 - 1954,
17,Bill,Bell,bellbi01,1952,1955,2,1953 - 1954,
18,Hal,Bevan,bevanha01,1952,1955,2,1953 - 1954,
19,Bud,Black,blackbu01,1952,1955,2,1953 - 1954,
20,Jack,Phillips,phillja02,1952,1955,2,1953 - 1954,
21,Jay,Porter,porteja01,1952,1955,2,1953 - 1954,
22,Cloyd,Boyer,boyercl01,1952,1955,2,1953 - 1954,
23,Dick,Brodowski,brododi01,1952,1955,2,1953 - 1954,
24,Kal,Segrist,segrika01,1952,1955,2,1953 - 1954,
25,Lou,Sleater,sleatlo01,1952,1955,2,1953 - 1954,
26,Faye,Throneberry,thronfa01,1952,1955,2,1953 - 1954,
27,Sammy,Esposito,espossa01,1952,1955,2,1953 - 1954,
28,Bobby,Tiefenauer,tiefebo01,1952,1955,2,1953 - 1954,
29,Pete,Whisenant,whisepe01,1952,1955,2,1953 - 1954,
30,Ben,Taylor,taylobe02,1952,1955,2,1953 - 1954,
31,Dick,Groat,groatdi01,1952,1955,2,1953 - 1954,
32,Ron,Kline,klinero01,1952,1955,2,1953 - 1954,
33,Sam,Jones,jonessa02,1952,1955,2,1953 - 1954,
34,Harry,Chiti,chitiha01,1952,1955,2,1953 - 1954,
35,Ron,Negray,negraro01,1952,1955,2,1953 - 1954,
36,Ron,Northey,northro01,1952,1955,2,1953 - 1954,
37,Ewell,Blackwell,blackew01,1953,1955,1,1954 - 1954,
38,Roger,Bowman,bowmaro01,1953,1955,1,1954 - 1954,
39,George,Crowe,crowege01,1953,1955,1,1954 - 1954,
40,Ike,Delock,delocik01,1953,1955,1,1954 - 1954,
41,Harry,Elliott,ellioha02,1953,1955,1,1954 - 1954,
42,Roy,Face,facero01,1953,1955,1,1954 - 1954,
43,Ben,Flowers,flowebe01,1953,1955,1,1954 - 1954,
44,Hank,Foiles,foileha01,1953,1955,1,1954 - 1954,
45,Billy,Martin,martibi02,1953,1955,1,1954 - 1954,
46,Felipe,Montemayor,montefe01,1953,1955,1,1954 - 1954,
47,Dick,Rand,randdi01,1953,1955,1,1954 - 1954,
48,Saul,Rogovin,rogovsa01,1953,1955,1,1954 - 1954,
49,Tony,Roig,roigto01,1953,1955,1,1954 - 1954,
50,Dixie,Howell,howeldi02,1953,1955,1,1954 - 1954,
51,Willard,Schmidt,schmiwi01,1953,1955,1,1954 - 1954,
52,Bob,Schultz,schulbo01,1953,1955,1,1954 - 1954,
53,Ray,Moore,moorera02,1953,1955,1,1954 - 1954,
54,Harry,Simpson,simpsha01,1953,1955,1,1954 - 1954,
55,Billy,Klaus,klausbi01,1953,1955,1,1954 - 1954,
56,Gene,Stephens,stephge01,1953,1955,1,1954 - 1954,
57,Owen,Friend,frienow01,1953,1955,1,1954 - 1954,
58,Bill,Harrington,harribi02,1953,1955,1,1954 - 1954,
59,John,Mackinson,mackijo01,1953,1955,1,1954 - 1954,
60,George,Freese,freesge01,1953,1955,1,1954 - 1954,
61,Eddie,O'Brien,obrieed01,1953,1955,1,1954 - 1954,
62,Hersh,Freeman,freemhe01,1953,1955,1,1954 - 1954,
63,Paul,Foytack,foytapa01,1953,1955,1,1954 - 1954,
64,Johnny,O'Brien,obriejo03,1953,1955,1,1954 - 1954,
65,Bill,Wight,wightbi01,1953,1955,1,1954 - 1954,
66,Connie,Johnson,johnsco01,1953,1955,1,1954 - 1954,
