id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,William,Brennan,brennwi01,1988,1993,4,1989 - 1992,
2,Orestes,Destrade,destror01,1988,1993,4,1989 - 1992,"1989 - NPB, Seibu Lions; 1990 - NPB, Seibu Lions; 1991 - NPB, Seibu Lions; 1992 - NPB, Seibu Lions"
3,Rich,Renteria,renteri01,1988,1993,4,1989 - 1992,
4,Mike,Cook,cookmi01,1989,1993,3,1990 - 1992,
5,Bill,Bean,beanbi01,1989,1993,3,1990 - 1992,
6,Drew,Denson,densodr01,1989,1993,3,1990 - 1992,
7,Danny,Sheaffer,sheafda01,1989,1993,3,1990 - 1992,
8,Freddie,Toliver,tolivfr01,1989,1993,3,1990 - 1992,
9,Rich,Garces,garceri01,1990,1993,2,1991 - 1992,
10,Steve,Balboni,balbost01,1990,1993,2,1991 - 1992,
11,Keith,Hughes,hugheke01,1990,1993,2,1991 - 1992,
12,Chip,Hale,halech01,1990,1993,2,1991 - 1992,
13,John,Farrell,farrejo03,1990,1993,2,1991 - 1992,
14,Terry,McGriff,mcgrite01,1990,1993,2,1991 - 1992,
15,Rafael,Novoa,novoara01,1990,1993,2,1991 - 1992,
16,Steve,Ontiveros,ontivst02,1990,1993,2,1991 - 1992,
17,Gus,Polidor,polidgu01,1990,1993,2,1991 - 1992,
18,Larry,Sheets,sheetla01,1990,1993,2,1991 - 1992,"1992 - NPB, Yokohama Taiyo Whales"
19,Jim,Walewander,walewji01,1990,1993,2,1991 - 1992,
20,Glenn,Wilson,wilsogl01,1990,1993,2,1991 - 1992,
21,Ken,Dayley,dayleke01,1991,1993,1,1992 - 1992,
22,Brian,Dorsett,dorsebr01,1991,1993,1,1992 - 1992,
23,Alvaro,Espinoza,espinal01,1991,1993,1,1992 - 1992,
24,Hector,Fajardo,fajarhe01,1991,1993,1,1992 - 1992,
25,Bob,Geren,gerenbo01,1991,1993,1,1992 - 1992,
26,Mark,Grater,gratema01,1991,1993,1,1992 - 1992,
27,Jason,Grimsley,grimsja01,1991,1993,1,1992 - 1992,
28,Teddy,Higuera,higuete01,1991,1993,1,1992 - 1992,
29,Wayne,Housie,housiwa01,1991,1993,1,1992 - 1992,
30,Chris,Howard,howarch01,1991,1993,1,1992 - 1992,
31,Mike,Ignasiak,ignasmi01,1991,1993,1,1992 - 1992,
32,Bo,Jackson,jacksbo01,1991,1993,1,1992 - 1992,
33,Doug,Jennings,jennido01,1991,1993,1,1992 - 1992,
34,Dave,Johnson,johnsda04,1991,1993,1,1992 - 1992,
35,Jeff,Juden,judenje01,1991,1993,1,1992 - 1992,
36,Jeff,Kaiser,kaiseje01,1991,1993,1,1992 - 1992,
37,Paul,Kilgus,kilgupa01,1991,1993,1,1992 - 1992,
38,Joe,Klink,klinkjo01,1991,1993,1,1992 - 1992,
39,Mark,Knudson,knudsma01,1991,1993,1,1992 - 1992,
40,Tom,Kramer,krameto01,1991,1993,1,1992 - 1992,
41,Ced,Landrum,landrce01,1991,1993,1,1992 - 1992,
42,Tim,Layana,layanti01,1991,1993,1,1992 - 1992,
43,Doug,Lindsey,lindsdo01,1991,1993,1,1992 - 1992,
44,Nelson,Liriano,liriane01,1991,1993,1,1992 - 1992,
45,Torey,Lovullo,lovulto01,1991,1993,1,1992 - 1992,
46,Carlos,Maldonado,maldoca02,1991,1993,1,1992 - 1992,
47,Jeff,Manto,mantoje01,1991,1993,1,1992 - 1992,
48,Josias,Manzanillo,manzajo01,1991,1993,1,1992 - 1992,
49,Tim,Mauser,mauseti01,1991,1993,1,1992 - 1992,
50,Mike,Aldrete,aldremi01,1991,1993,1,1992 - 1992,
51,Gino,Minutelli,minutgi01,1991,1993,1,1992 - 1992,
52,Jamie,Moyer,moyerja01,1991,1993,1,1992 - 1992,
53,Jeff,Ballard,ballaje01,1991,1993,1,1992 - 1992,
54,Jose,Bautista,bautijo01,1991,1993,1,1992 - 1992,
55,Erik,Pappas,pappaer01,1991,1993,1,1992 - 1992,
56,Rick,Parker,parkeri01,1991,1993,1,1992 - 1992,
57,Mark,Petkovsek,petkoma01,1991,1993,1,1992 - 1992,
58,Steve,Bedrosian,bedrost01,1991,1993,1,1992 - 1992,
59,Carlos,Quintana,quintca01,1991,1993,1,1992 - 1992,
60,Terry,Bross,brosste01,1991,1993,1,1992 - 1992,
61,Jeff,Richardson,richaje01,1991,1993,1,1992 - 1992,
62,Mo,Sanford,sanfomo01,1991,1993,1,1992 - 1992,
63,Rudy,Seanez,seaneru01,1991,1993,1,1992 - 1992,
64,Scott,Bullett,bullesc01,1991,1993,1,1992 - 1992,
65,Matias,Carrillo,carrima01,1991,1993,1,1992 - 1992,
66,Tim,Spehr,spehrti01,1991,1993,1,1992 - 1992,
67,Anthony,Telford,telfoan01,1991,1993,1,1992 - 1992,
68,Chuck,Cary,carych01,1991,1993,1,1992 - 1992,"1992 - NPB, Yomiuri Giants"
69,Fernando,Valenzuela,valenfe01,1991,1993,1,1992 - 1992,
70,Todd,Van Poppel,vanpoto01,1991,1993,1,1992 - 1992,
71,Dave,Wainhouse,wainhda01,1991,1993,1,1992 - 1992,
72,Tony,Castillo,castito02,1991,1993,1,1992 - 1992,
73,Butch,Davis,davisbu02,1991,1993,1,1992 - 1992,
74,Mike,Witt,wittmi01,1991,1993,1,1992 - 1992,
75,Cliff,Young,youngcl01,1991,1993,1,1992 - 1992,
