id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Sam,Dungan,dungasa01,1894,1900,5,1895 - 1899,
2,Joe,Connor,connojo03,1895,1900,4,1896 - 1899,
3,Cozy,Dolan,dolanco01,1896,1900,3,1897 - 1899,
4,Sammy,Strang,stransa01,1896,1900,3,1897 - 1899,
5,Bob,Allen,allenbo01,1897,1900,2,1898 - 1899,
6,Roger,Bresnahan,bresnro01,1897,1900,2,1898 - 1899,
7,Phil,Geier,geierph01,1897,1900,2,1898 - 1899,
8,William,Smith,smithwi06,1897,1900,2,1898 - 1899,
9,George,Taylor,tayloge01,1897,1900,2,1898 - 1899,
10,Bert,Conn,connbe01,1898,1900,1,1899 - 1899,
11,John,Ganzel,ganzejo01,1898,1900,1,1899 - 1899,
12,John,Menefee,menefjo01,1898,1900,1,1899 - 1899,
13,Morgan,Murphy,murphmo01,1898,1900,1,1899 - 1899,
14,Bert,Myers,myersbe01,1898,1900,1,1899 - 1899,
