id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Satchel,Paige,paigesa01,1953,1965,11,1954 - 1964,
2,Ray,Barker,barkera01,1960,1965,4,1961 - 1964,
3,Hal,Smith,smithha09,1961,1965,3,1962 - 1964,
4,Jim,Mahoney,mahonji01,1962,1965,2,1963 - 1964,
5,Jack,Cullen,culleja01,1962,1965,2,1963 - 1964,
6,Ken,Hamlin,hamlike01,1962,1965,2,1963 - 1964,
7,Bob,Burda,burdabo01,1962,1965,2,1963 - 1964,
8,Lou,Johnson,johnslo01,1962,1965,2,1963 - 1964,
9,Andy,Etchebarren,etchean01,1962,1965,2,1963 - 1964,
10,Bob,Moorhead,moorhbo01,1962,1965,2,1963 - 1964,
11,Bobby,Smith,smithbo04,1962,1965,2,1963 - 1964,
12,Ozzie,Virgil,virgioz01,1962,1965,2,1963 - 1964,
13,Floyd,Weaver,weavefl01,1962,1965,2,1963 - 1964,
14,Ted,Wills,willste01,1962,1965,2,1963 - 1964,
15,Jim,Gosger,gosgeji01,1963,1965,1,1964 - 1964,
16,Cleon,Jones,jonescl01,1963,1965,1,1964 - 1964,
17,Mack,Jones,jonesma01,1963,1965,1,1964 - 1964,
18,Frank,Linzy,linzyfr01,1963,1965,1,1964 - 1964,
19,Marcelino,Lopez,lopezma01,1963,1965,1,1964 - 1964,
20,Tommie,Aaron,aaronto01,1963,1965,1,1964 - 1964,
21,John,Miller,millejo03,1963,1965,1,1964 - 1964,
22,Yogi,Berra,berrayo01,1963,1965,1,1964 - 1964,
23,Mel,Nelson,nelsome01,1963,1965,1,1964 - 1964,
24,Dick,Nen,nendi01,1963,1965,1,1964 - 1964,
25,Ron,Nischwitz,nischro01,1963,1965,1,1964 - 1964,
26,Ron,Brand,brandro01,1963,1965,1,1964 - 1964,
27,Rico,Petrocelli,petrori01,1963,1965,1,1964 - 1964,
28,Ron,Piche,pichero01,1963,1965,1,1964 - 1964,
29,Dave,Ricketts,rickeda01,1963,1965,1,1964 - 1964,
30,Garry,Roggenburk,roggega01,1963,1965,1,1964 - 1964,
31,Ted,Savage,savagte01,1963,1965,1,1964 - 1964,
32,Bob,Schmidt,schmibo02,1963,1965,1,1964 - 1964,
33,Duke,Carmel,carmedu01,1963,1965,1,1964 - 1964,
34,Jim,Coates,coateji01,1963,1965,1,1964 - 1964,
35,Jerry,Stephenson,stephje01,1963,1965,1,1964 - 1964,
36,Bobby,Del Greco,delgrbo01,1963,1965,1,1964 - 1964,
37,Don,Dillard,dillado01,1963,1965,1,1964 - 1964,
38,Al,Ferrara,ferraal01,1963,1965,1,1964 - 1964,
39,Dom,Zanni,zannido01,1963,1965,1,1964 - 1964,
