id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Erick,Almonte,almoner01,2003,2011,7,2004 - 2010,"2007 - Double-A, Erie SeaWolves, Detroit Tigers; 2007 - Triple A, Toledo Mud Hens, Detroit Tigers; 2007 - Major League Baseball, Colorado Springs Sky Sox, Colorado Rockies; 2008 - Triple A, Toledo Mud Hens, Detroit Tigers; 2009 - Triple A, Nashville Sounds, Milwaukee Brewers; 2010 - Triple-A, Nashville Sounds, Milwaukee Brewers; 2005 - NPB, Hokkaido Nippon-Ham Fighters"
2,Val,Pascucci,pascuva01,2004,2011,6,2005 - 2010,"2005 - NPB, Chiba Lotte Marines; 2006 - NPB, Chiba Lotte Marines"
3,Sean,Burroughs,burrose01,2006,2011,4,2007 - 2010,"2007 - Triple A, Tacoma Rainiers, Seattle Mariners"
4,Ryan,Vogelsong,vogelry01,2006,2011,4,2007 - 2010,"2010 - Triple-A, Lehigh Valley IronPigs, Salt Lake Bees, Los Angeles Angels, Philadelphia Phillies; 2007 - NPB, Hanshin Tigers; 2008 - NPB, Hanshin Tigers; 2009 - NPB, Orix Buffaloes"
5,Rene,Rivera,riverre01,2006,2011,4,2007 - 2010,"2007 - Double-A, West Tenn Diamond Jaxx, Seattle Mariners; 2008 - Double-A, Jacksonville Suns, Los Angeles Dodgers; 2008 - Triple A, Las Vegas 51s, Los Angeles Dodgers; 2009 - Triple A, Buffalo Bisons, New York Mets; 2010 - Double-A, Trenton Thunder, New York Yankees; 2010 - Triple-A, Scranton/Wilkes-Barre Yankees, New York Yankees"
6,Hector,Gimenez,gimenhe01,2006,2011,4,2007 - 2010,"2008 - Single A (Advanced), Vero Beach Devil Rays, Tampa Bay Rays; 2008 - Triple A, Durham Bulls, Tampa Bay Rays; 2009 - Double-A, Altoona Curve, Pittsburgh Pirates; 2009 - Triple A, Indianapolis Indians, Pittsburgh Pirates; 2010 - Double-A, Altoona Curve, EAS Western Division All-Stars, Pittsburgh Pirates"
7,Jim,Hoey,hoeyja02,2007,2011,3,2008 - 2010,"2009 - Double-A, Bowie Baysox, Baltimore Orioles; 2010 - Double-A, Bowie Baysox, Baltimore Orioles; 2010 - Triple-A, Norfolk Tides, Baltimore Orioles"
8,Juan,Perez,perezju01,2007,2011,3,2008 - 2010,"2010 - Rookie, Casper Ghosts, Colorado Rockies"
9,Jerome,Williams,willije02,2007,2011,3,2008 - 2010,"2008 - Single A (Advanced), Inland Empire 66ers, Los Angeles Dodgers; 2008 - Triple A, Las Vegas 51s, Los Angeles Dodgers; 2009 - Triple A, Sacramento River Cats, Oakland Athletics"
10,Mike,O'Connor,oconnmi01,2008,2011,2,2009 - 2010,
11,Conor,Gillaspie,gillaco01,2008,2011,2,2009 - 2010,"2009 - Single A (Advanced), San Jose Giants, San Francisco Giants; 2010 - Double-A, Richmond Flying Squirrels, San Francisco Giants"
12,Wily Mo,Peña,penawi01,2008,2011,2,2009 - 2010,
13,Brian,Gordon,gordobr01,2008,2011,2,2009 - 2010,"2009 - Triple A, Oklahoma City RedHawks, Texas Rangers; 2010 - Triple-A, Lehigh Valley IronPigs, Philadelphia Phillies"
14,Greg,Reynolds,reynogr01,2008,2011,2,2009 - 2010,"2009 - Triple A, Colorado Springs Sky Sox, Colorado Rockies; 2010 - Class A Advanced, Modesto Nuts, Colorado Rockies; 2010 - Double-A, Tulsa Drillers, Colorado Rockies"
15,Vinny,Rottino,rottivi01,2008,2011,2,2009 - 2010,"2009 - Double-A, Chattanooga Lookouts, Huntsville Stars, Los Angeles Dodgers, Milwaukee Brewers; 2010 - Double-A, Jacksonville Suns, Miami Marlins; 2010 - Triple-A, New Orleans Zephyrs, Miami Marlins"
