id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Arlie,Latham,lathaar01,1899,1909,9,1900 - 1908,
2,Jack,McAleese,mcaleja01,1901,1909,7,1902 - 1908,
3,Emil,Haberer,haberem01,1903,1909,5,1904 - 1908,
4,Orth,Collins,collior01,1904,1909,4,1905 - 1908,
5,Harry,Ables,ablesha01,1905,1909,3,1906 - 1908,
6,Doc,Reisling,reisldo01,1905,1909,3,1906 - 1908,
7,Yip,Owens,owensfr01,1905,1909,3,1906 - 1908,
8,Jimmy,Sebring,sebriji01,1905,1909,3,1906 - 1908,
9,Bill,Abstein,abstebi01,1906,1909,2,1907 - 1908,
10,Oscar,Stanage,stanaos01,1906,1909,2,1907 - 1908,
11,Ed,Lennox,lennoed01,1906,1909,2,1907 - 1908,
12,Paddy,Livingston,livinpa01,1906,1909,2,1907 - 1908,
13,William,Barbeau,barbeja01,1906,1909,2,1907 - 1908,
14,Sherman,Barton,bartosh02,1906,1909,2,1907 - 1908,
15,Ginney,Robinson,robingi01,1906,1909,2,1907 - 1908,
16,Frank,Roth,rothfr01,1906,1909,2,1907 - 1908,
17,Jack,Slattery,slattja01,1906,1909,2,1907 - 1908,
18,Joe,Stanley,stanljo02,1906,1909,2,1907 - 1908,
19,Johnny,Davis,davisjo08,1906,1909,2,1907 - 1908,
20,Ernie,Diehl,diehler01,1906,1909,2,1907 - 1908,
21,John,Emory,emoryjo01,1906,1909,2,1907 - 1908,
22,Joe,Ward,wardjo04,1906,1909,2,1907 - 1908,
23,Regino,García,garcire02,1906,1909,2,1907 - 1908,
24,Bill,Gatewood,gatewbi01,1906,1909,2,1907 - 1908,
25,Joe,Green,greenjo03,1906,1909,2,1907 - 1908,
26,Frank,Hemphill,hemphfr01,1906,1909,2,1907 - 1908,
27,Babe,Adams,adamsba01,1907,1909,1,1908 - 1908,
28,Jimmy,Archer,archeji01,1907,1909,1,1908 - 1908,
29,Chick,Autry,autrych01,1907,1909,1,1908 - 1908,
30,William,Binga,bingawi01,1907,1909,1,1908 - 1908,
31,Cliff,Blankenship,blankcl01,1907,1909,1,1908 - 1908,
32,King,Brockett,brockle01,1907,1909,1,1908 - 1908,
33,Roy,Castleton,castlro01,1907,1909,1,1908 - 1908,
34,Sam,Frock,frocksa01,1907,1909,1,1908 - 1908,
35,Eugene,Milliner,millieu01,1907,1909,1,1908 - 1908,
36,Frank,Oberlin,oberlfr01,1907,1909,1,1908 - 1908,
37,Jack,Hardy,hardyja01,1907,1909,1,1908 - 1908,
38,Charley,Hall,hallch02,1907,1909,1,1908 - 1908,
39,Al,Robinson,robinal01,1907,1909,1,1908 - 1908,
40,Hughie,Jennings,jennihu01,1907,1909,1,1908 - 1908,
41,Elijah,Jones,jonesel01,1907,1909,1,1908 - 1908,
42,Doc,Scanlan,scanldo01,1907,1909,1,1908 - 1908,
43,Clark,Griffith,griffcl01,1907,1909,1,1908 - 1908,
44,John,Knight,knighjo02,1907,1909,1,1908 - 1908,
45,Big Bill,Smith,smithbi07,1907,1909,1,1908 - 1908,
46,Chappie,Johnson,johnsch06,1907,1909,1,1908 - 1908,
47,Bris,Lord,lordbr01,1907,1909,1,1908 - 1908,
48,Eddie,Tiemeyer,tiemeed01,1907,1909,1,1908 - 1908,
49,Dick,Wallace,walladi01,1907,1909,1,1908 - 1908,
50,Tom,Hughes,hugheto02,1907,1909,1,1908 - 1908,
51,Mike,Welday,weldami01,1907,1909,1,1908 - 1908,
52,Harry,Wolter,wolteha01,1907,1909,1,1908 - 1908,
