id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Cannonball,Berry,berryca01,1937,1947,9,1938 - 1946,
2,Pedro,Pagés,pagespe02,1939,1947,7,1940 - 1946,
3,Juan,Guilbe,guilbju01,1940,1947,6,1941 - 1946,
4,Fuzz,White,whitefu01,1940,1947,6,1941 - 1946,
5,Dizzy,Dean,deandi01,1941,1947,5,1942 - 1946,
6,Cal,Dorsett,dorseca01,1941,1947,5,1942 - 1946,
7,Walt,Lanfranconi,lanfrwa01,1941,1947,5,1942 - 1946,
8,Herman,Franks,frankhe01,1941,1947,5,1942 - 1946,
9,Hooks,Iott,iottho01,1941,1947,5,1942 - 1946,
10,Gabe,Patterson,pattega01,1941,1947,5,1942 - 1946,
11,Ray,Poole,poolera01,1941,1947,5,1942 - 1946,
12,Tommy,Tatum,tatumto01,1941,1947,5,1942 - 1946,
13,Ziggy,Marcell,marcezi01,1942,1947,4,1943 - 1946,
14,Butch,Davis,davisbu04,1942,1947,4,1943 - 1946,
15,Hank,Riebe,riebeha01,1942,1947,4,1943 - 1946,
16,Culley,Rikard,rikarcu01,1942,1947,4,1943 - 1946,
17,Ray,Robinson,robinra02,1942,1947,4,1943 - 1946,
18,Billy,Sullivan,sullibi04,1942,1947,4,1943 - 1946,
19,Jesse,Warren,warreje01,1942,1947,4,1943 - 1946,
20,Satchel,Davis,davissa01,1943,1947,3,1944 - 1946,
21,Gil,Hodges,hodgegi01,1943,1947,3,1944 - 1946,
22,Ray,Martin,martira01,1943,1947,3,1944 - 1946,
23,James,Brown,brownja05,1943,1947,3,1944 - 1946,
24,John,Fitzgerald,fitzgjo04,1943,1947,3,1944 - 1946,
25,Nap,Gulley,gullena01,1943,1947,3,1944 - 1946,
26,Al,Preston,prestal01,1943,1947,3,1944 - 1946,
27,Lou,Tost,tostlo01,1943,1947,3,1944 - 1946,
28,Larry,St. Thomas,stthola01,1943,1947,3,1944 - 1946,
29,Arky,Vaughan,vaughar01,1943,1947,3,1944 - 1946,
30,Charles,Wensloff,wenslbu01,1943,1947,3,1944 - 1946,
31,Ray,Poat,poatra01,1944,1947,2,1945 - 1946,
32,Dolly,King,kingdo01,1944,1947,2,1945 - 1946,
33,José María,Fernández,fernajo05,1944,1947,2,1945 - 1946,
34,Joe,Atkins,atkinjo01,1944,1947,2,1945 - 1946,
35,Archie,Brathwaite,brathar01,1944,1947,2,1945 - 1946,
36,Bob,Gillespie,gillebo01,1944,1947,2,1945 - 1946,
37,Weedy,Edwards,edwarwe01,1944,1947,2,1945 - 1946,
