id,nameFirst,nameLast,playerID,last_seen_year,return_year,gap_years,gap_years_range,gap_details
1,Mike,Stanton,stantmi01,1975,1980,4,1976 - 1979,
2,Jerry,Manuel,manueje01,1976,1980,3,1977 - 1979,
3,Dennis,Blair,blairde01,1976,1980,3,1977 - 1979,
4,Minnie,Minoso,minosmi01,1976,1980,3,1977 - 1979,
5,Jim,Otten,ottenji01,1976,1980,3,1977 - 1979,
6,Randy,Elliott,elliora01,1977,1980,2,1978 - 1979,
7,Don,Collins,collido01,1977,1980,2,1978 - 1979,
8,Ed,Romero,romered01,1977,1980,2,1978 - 1979,
9,Luis,Rosado,rosadlu01,1977,1980,2,1978 - 1979,
10,John,Verhoeven,verhojo01,1977,1980,2,1978 - 1979,
11,Danny,Walton,waltoda01,1977,1980,2,1978 - 1979,"1978 - NPB, Yokohama Taiyo Whales"
12,Gary,Wheelock,wheelga01,1977,1980,2,1978 - 1979,
13,Orlando,Gonzalez,gonzaor01,1978,1980,1,1979 - 1979,
14,Garry,Hancock,hancoga01,1978,1980,1,1979 - 1979,
15,Vic,Harris,harrivi01,1978,1980,1,1979 - 1979,
16,Fred,Holdsworth,holdsfr01,1978,1980,1,1979 - 1979,
17,Garth,Iorg,iorgga01,1978,1980,1,1979 - 1979,
18,Joe,Kerrigan,kerrijo01,1978,1980,1,1979 - 1979,
19,Rudy,Law,lawru01,1978,1980,1,1979 - 1979,
20,Tucker,Ashford,ashfotu01,1978,1980,1,1979 - 1979,
21,Doug,Ault,aultdo01,1978,1980,1,1979 - 1979,
22,Andres,Mora,moraan01,1978,1980,1,1979 - 1979,
23,Chuck,Baker,bakerch02,1978,1980,1,1979 - 1979,
24,Bobby,Ramos,ramosbo01,1978,1980,1,1979 - 1979,
25,Domingo,Ramos,ramosdo01,1978,1980,1,1979 - 1979,
26,Mike,Ramsey,ramsemi01,1978,1980,1,1979 - 1979,
27,Butch,Benton,bentobu01,1978,1980,1,1979 - 1979,
28,Mark,Bomback,bombama01,1978,1980,1,1979 - 1979,
29,Chico,Ruiz,ruizch02,1978,1980,1,1979 - 1979,
30,Dennis,Sherrill,sherrde01,1978,1980,1,1979 - 1979,
31,Sam,Bowen,bowensa02,1978,1980,1,1979 - 1979,
32,Willie,Upshaw,upshawi01,1978,1980,1,1979 - 1979,
33,Rick,Camp,campri01,1978,1980,1,1979 - 1979,
34,Hal,Dues,duesha01,1978,1980,1,1979 - 1979,
35,Don,Werner,wernedo01,1978,1980,1,1979 - 1979,
36,Mike,Fischlin,fischmi01,1978,1980,1,1979 - 1979,
37,Ernie,Whitt,whitter01,1978,1980,1,1979 - 1979,
38,Gary,Woods,woodsga01,1978,1980,1,1979 - 1979,
